b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.357329073,  451758803,  42385160
2,  2.026127039,  288407782,  42383240
3,  1.785778428,  317668833,  42554372
4,  1.748515579,  268316130,  42387061
5,  1.706903450,  265257954,  42703318
6,  1.718657578,  244915521,  42526166
7,  1.697017821,  236716705,  42541720
8,  1.700596464,  235629080,  42530703
9,  1.633600242,  219503097,  42488866
10,  1.614986855,  210473109,  42428728
11,  1.622572807,  208160636,  42489130
12,  1.612804743,  197331881,  42411574
13,  1.607987170,  201175363,  42512468
14,  1.590611886,  196485385,  42538675
15,  1.584916607,  195860452,  42527099
16,  1.564157997,  195736318,  42440363
17,  1.632240080,  186039064,  42527306
18,  1.542488368,  187202522,  42480190
19,  1.631746997,  181875374,  42483977
20,  1.531512702,  181963316,  42464588
21,  1.659749085,  180405926,  42466516
22,  1.539405885,  182976185,  42500573
23,  1.670433771,  179073993,  42510519
24,  1.551078787,  184591692,  42511181
25,  1.627928151,  184364134,  48017787
26,  1.638629791,  175776023,  42538220
27,  1.626825305,  183150917,  47890698
28,  1.579762698,  172230435,  42580628
29,  1.622239230,  182926428,  47616464
30,  1.622925702,  175565262,  42681660
31,  1.646898367,  183343471,  47735440
32,  1.579214707,  166100057,  42582811
33,  1.617036147,  180130795,  47020031
34,  1.634500494,  176167803,  42892507
35,  1.627253883,  181653872,  47136936
36,  1.584673298,  174546154,  42972567
37,  1.625960189,  185119859,  47140836
38,  1.627310864,  178843334,  43245084
39,  1.632443323,  187869180,  47377734
40,  1.582078198,  188373669,  50094297
41,  1.626530325,  186988597,  49896707
42,  1.646663904,  184075542,  43782817
43,  1.634203741,  189734677,  50340611
44,  1.597678580,  182911746,  44004245
45,  1.644951619,  192746819,  50697753
46,  1.651713113,  186594921,  44862577
47,  1.659760537,  193497990,  51225553
48,  1.602630983,  190915199,  45813756
49,  1.647078222,  189002796,  53359939
50,  1.651374388,  185961448,  45720820
51,  1.662317431,  189727568,  53625413
52,  1.609669289,  182538671,  45596074
53,  1.666080440,  191328381,  53762869
54,  1.660619055,  184593716,  46639626
55,  1.669933387,  191456246,  53768968
56,  1.636001143,  178874127,  56029751
57,  1.670807842,  189228986,  59232998
58,  1.661458167,  183283879,  47433191
59,  1.681249948,  190011053,  59950707
60,  1.619422685,  180182571,  47465154
61,  1.685536044,  191278578,  60159442
62,  1.676756120,  182080069,  48638751
63,  1.689011942,  191673669,  60088929
64,  1.596587249,  175249693,  46390482
65,  1.684554375,  187754387,  61185460
66,  1.671536576,  185463864,  60394612
67,  1.688441430,  188420898,  61398811
68,  1.662850405,  183100559,  59251405
69,  1.686778325,  189401292,  61043581
70,  1.669209168,  184734197,  60259683
71,  1.694200262,  190036847,  61158427
72,  1.676422602,  186223296,  60732716
73,  1.682412808,  185357794,  60365334
74,  1.667844378,  183625214,  59678737
75,  1.684365983,  186332870,  60287613
76,  1.658044663,  181614719,  58553321
77,  1.687506522,  187265777,  60347717
78,  1.673818612,  183085742,  59921374
79,  1.696986280,  187862349,  60461904
80,  1.689468216,  185419333,  61916498
81,  1.693617229,  184636118,  61457288
82,  1.680784982,  183120187,  60894023
83,  1.695383336,  185355583,  61393359
84,  1.673945791,  181341411,  59791079
85,  1.699186741,  186584711,  61415650
86,  1.687579941,  182670523,  61073427
87,  1.704299538,  187015177,  61338973
88,  1.702691072,  185306714,  64032713
89,  1.707675733,  184767686,  63492489
90,  1.694583742,  183281939,  63008554
91,  1.709201481,  185438237,  63517314
92,  1.688304207,  181703142,  62050129
93,  1.712342044,  186531832,  63680819
94,  1.700976581,  182904939,  63210726
95,  1.718771155,  186993512,  63807845
96,  1.713150665,  185031438,  64994686
97,  1.713649632,  184406657,  64506044
98,  1.707655930,  183160370,  64101053
99,  1.717720061,  185089097,  64462813
100,  1.699788334,  181961463,  63206423
101,  1.712702445,  186195530,  64341391
102,  1.707322430,  183067079,  65153842
103,  1.716914099,  186465705,  64189591
104,  1.717342614,  185276282,  66228875
105,  1.722375329,  184402267,  65717547
106,  1.711224376,  183384500,  65291472
107,  1.720691045,  184929741,  65597096
108,  1.704443304,  182088839,  64343579
109,  1.714161302,  185921285,  65209030
110,  1.711076765,  183057509,  65308945
111,  1.713599921,  186336577,  65158809
112,  1.692017912,  180297549,  64806500
113,  1.720767015,  185507606,  67869192
114,  1.711536592,  184230326,  67223417
115,  1.719501494,  186041589,  67645780
116,  1.709044546,  183016139,  66517423
117,  1.719299652,  187026905,  67441769
118,  1.713991420,  184134073,  67411421
119,  1.718054289,  187650259,  67600415
120,  1.717865824,  185572552,  68876684
121,  1.719952027,  185602712,  68566760
122,  1.711328258,  184391371,  68206255
123,  1.719779584,  186229312,  68632970
124,  1.706210745,  183326061,  67626562
125,  1.719015309,  187157721,  68361845
126,  1.715311158,  184412847,  68101287
127,  1.720752145,  187703286,  68164761
128,  1.692809074,  180550289,  65615225
129,  1.718522809,  185124161,  67840513
130,  1.709847922,  184094668,  67434038
131,  1.714807102,  185917994,  67296707
132,  1.702526657,  183399197,  66795971
133,  1.712500464,  187043959,  67261789
134,  1.709478859,  184503640,  67479788
135,  1.715444818,  187770247,  67185166
136,  1.696102412,  182413109,  66293803
137,  1.718964731,  186589541,  68304390
138,  1.711045890,  185707169,  67974404
139,  1.717706366,  187459709,  68028583
140,  1.703278066,  185060370,  67281481
141,  1.712833846,  188693729,  67732723
142,  1.710159666,  186345459,  67818196
143,  1.713296937,  189766852,  67762510
144,  1.713802501,  187834620,  68776702
145,  1.716537758,  187964575,  68534237
146,  1.710642902,  187140041,  68376887
147,  1.717706224,  188945113,  68420084
