b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.358220239,  451716316,  42359800
2,  2.021634903,  288349794,  42363052
3,  1.783447426,  317643166,  42536066
4,  1.745826580,  268381063,  42364400
5,  1.702469171,  265248613,  42685551
6,  1.715157233,  244872253,  42516715
7,  1.689116669,  236705557,  42522292
8,  1.698317254,  235576575,  42515774
9,  1.633359189,  219462399,  42473739
10,  1.612487193,  210394785,  42413826
11,  1.622596001,  208103088,  42479406
12,  1.609296324,  197281686,  42395371
13,  1.604130770,  201096148,  42495816
14,  1.590015153,  196428700,  42529145
15,  1.584157758,  195815459,  42512523
16,  1.559202565,  195624736,  42426848
17,  1.630300831,  186026390,  42516901
18,  1.534993579,  187154946,  42467012
19,  1.629234801,  181841665,  42472864
20,  1.530423662,  181926949,  42451876
21,  1.655509327,  180351183,  42456428
22,  1.535255354,  182929418,  42489983
23,  1.668656846,  179058663,  42497052
24,  1.545061875,  184532664,  42496156
25,  1.625870753,  184318072,  48009100
26,  1.635245496,  175734401,  42526036
27,  1.620626472,  183096774,  47880872
28,  1.577442494,  172207048,  42569726
29,  1.616916177,  182894902,  47597220
30,  1.619909533,  175513417,  42668311
31,  1.643749418,  183307507,  47745840
32,  1.573673622,  166041260,  42569030
33,  1.615009339,  180166262,  47025951
34,  1.634837011,  176128797,  42887572
35,  1.619775593,  181645627,  47138220
36,  1.581468149,  174492635,  42966915
37,  1.619820451,  185000992,  47143816
38,  1.623059855,  178798804,  43232832
39,  1.629122917,  187787520,  47373014
40,  1.607845795,  188339910,  50082215
41,  1.622141152,  186902186,  49904490
42,  1.642966035,  184042737,  43770763
43,  1.638097162,  189677272,  50344863
44,  1.597037354,  182860683,  43998701
45,  1.645207811,  192665071,  50659943
46,  1.644434425,  186543471,  44838535
47,  1.655035881,  193431780,  51210112
48,  1.597873070,  190877561,  45763610
49,  1.642653098,  188941829,  53322616
50,  1.650068552,  185906672,  45702747
51,  1.656036806,  189667676,  53598166
52,  1.607175901,  182474894,  45561050
53,  1.661947376,  191273585,  53752650
54,  1.658656534,  184537769,  46632961
55,  1.667011353,  191415817,  53758555
56,  1.631842468,  178833090,  56002576
57,  1.665827351,  189196804,  59180368
58,  1.659047857,  183251805,  47406951
59,  1.675756779,  189949268,  59843238
60,  1.617236187,  180137314,  47499350
61,  1.684097971,  191228958,  60092708
62,  1.674464883,  182027042,  48645793
63,  1.687533078,  191613607,  60016672
64,  1.593792701,  175178098,  46389933
65,  1.679789424,  187689867,  61103723
66,  1.667538145,  185435831,  60293331
67,  1.685583282,  188360206,  61289017
68,  1.659237492,  183070221,  59133517
69,  1.684346781,  189361814,  60932080
70,  1.667822903,  184682063,  60165939
71,  1.689216326,  189979805,  61041353
72,  1.672277089,  186183035,  60652711
73,  1.676404390,  185300539,  60262212
74,  1.665950815,  183570876,  59578688
75,  1.681624739,  186019464,  60193362
76,  1.656422928,  181574638,  58459362
77,  1.684146999,  187231850,  60260554
78,  1.668169957,  183042667,  59831133
79,  1.690800326,  187798942,  60395927
80,  1.685019495,  185369253,  61857380
81,  1.688947768,  184600888,  61409913
82,  1.680261369,  183125589,  60854296
83,  1.692998478,  185300308,  61306051
84,  1.670529416,  181298522,  59729977
85,  1.696098473,  186543013,  61336062
86,  1.682153034,  182625826,  61042093
87,  1.699942896,  186969052,  61286695
88,  1.698641335,  185269864,  64001208
89,  1.700972401,  184713532,  63439719
90,  1.693977885,  183256403,  63001243
91,  1.706222155,  185399214,  63481172
92,  1.686619489,  181676824,  62025042
93,  1.709256458,  186497074,  63666461
94,  1.696632756,  182858976,  63183392
95,  1.715227840,  186913307,  63797972
96,  1.709684116,  185004631,  65014790
97,  1.711767799,  184345645,  64463929
98,  1.705294834,  183129612,  64092802
99,  1.715103624,  185046988,  64466879
100,  1.693515124,  181886131,  63186062
101,  1.713562550,  186148372,  64357804
102,  1.712225072,  183023028,  65109123
103,  1.714261827,  186406270,  64198067
104,  1.713277184,  185229386,  66199257
105,  1.715379395,  184305490,  65705897
106,  1.710040898,  183342623,  65328901
107,  1.716791070,  184868591,  65610687
108,  1.700482217,  182044017,  64328548
109,  1.710419766,  185914134,  65232406
110,  1.705925491,  183010947,  65285203
111,  1.713171553,  186311526,  65195047
112,  1.689045836,  180260345,  64810228
113,  1.717483742,  185451436,  67885252
114,  1.710977114,  184215729,  67259233
115,  1.716137167,  186002539,  67690903
116,  1.703243075,  182995940,  66552888
117,  1.715158105,  186993952,  67484747
118,  1.710298351,  184090107,  67447765
119,  1.719123653,  187833106,  67746254
120,  1.715420776,  185535931,  68932869
121,  1.716220420,  185577844,  68591795
122,  1.710927886,  184355222,  68275631
123,  1.716720810,  186175392,  68630959
124,  1.705491688,  183285408,  67639555
125,  1.716083019,  187099100,  68370930
126,  1.709984260,  184370488,  68141158
127,  1.717500310,  187648417,  68177190
128,  1.689881999,  180515224,  65671984
129,  1.712428390,  185064816,  67840652
130,  1.705552148,  184060640,  67462839
131,  1.709327233,  185859535,  67237323
132,  1.701337871,  183339857,  66863905
133,  1.709881485,  187035126,  67311311
134,  1.707063853,  184466539,  67569982
135,  1.712817743,  187757631,  67220545
136,  1.691426744,  182390061,  66348516
137,  1.713895671,  186546178,  68351481
138,  1.707209151,  185676965,  68017530
139,  1.713658688,  187410780,  68092915
140,  1.702145784,  185031959,  67385524
141,  1.711138611,  188666078,  67794967
142,  1.706176519,  186311191,  67866914
143,  1.714263296,  189738629,  67818903
144,  1.710679159,  187799736,  68807802
145,  1.711983461,  187924840,  68601000
146,  1.669618959,  187092253,  68422054
147,  1.711636023,  188904100,  68456005
148,  1.703075218,  186683203,  67724055
149,  1.709728703,  190037339,  68327858
150,  1.706717312,  187830762,  68468643
151,  1.711356397,  190928195,  68602783
152,  1.710981080,  189281387,  69487495
153,  1.708891678,  189613262,  69240231
154,  1.714031683,  190079385,  68976057
155,  1.712254825,  190641467,  69350260
156,  1.704134377,  188475309,  68539513
157,  1.710697865,  192371531,  69220290
158,  1.713077550,  191132029,  69282003
159,  1.711188476,  193083396,  69491397
160,  1.695117055,  187804619,  68231909
161,  1.800818758,  190499387,  70153568
162,  1.734786690,  191153437,  70309536
163,  1.712738354,  193880461,  70470828
164,  1.705838713,  191702280,  69768133
165,  1.711008585,  195699860,  70590118
166,  1.709747261,  193433129,  70333344
167,  1.711798949,  197201217,  70612161
168,  1.711850760,  195333734,  71133437
169,  1.712812565,  196505976,  70656972
170,  1.709649259,  195940421,  70510789
171,  1.712666215,  198212380,  70887423
172,  1.706796126,  196273487,  70043363
173,  1.710080504,  199564441,  70908888
174,  1.709253138,  198163794,  70624335
175,  1.712014038,  201217025,  71040322
176,  1.711946839,  199621549,  71604991
177,  1.713103894,  200161405,  71274408
178,  1.709367859,  199670414,  71206008
179,  1.711425154,  201323022,  71350905
180,  1.705245222,  200311365,  70888721
181,  1.709544692,  202552860,  71449533
182,  1.709306157,  201569151,  71287183
183,  1.708347445,  203924164,  71624851
184,  1.698363493,  200847725,  70258937
185,  1.711770748,  203998759,  72050235
186,  1.714531944,  206290314,  72098175
187,  1.710428313,  205493207,  72147400
188,  1.704681474,  203817828,  71468010
189,  1.708059603,  206809487,  72222808
190,  1.709112102,  205411878,  72029309
191,  1.708719761,  208279770,  72396691
192,  1.697976957,  204256528,  70972908
193,  1.711813845,  207857140,  72641274
194,  1.714712405,  211037483,  72636664
195,  1.709389753,  210433186,  72589564
196,  1.704300137,  209147553,  71992345
197,  1.708455886,  212980518,  72611239
198,  1.709654313,  211817874,  72539136
199,  1.708103511,  215663427,  72657004
200,  1.710077878,  214075663,  73246668
201,  1.711204045,  216154314,  72935827
202,  1.708095891,  215862667,  72908036
203,  1.710314293,  218962506,  72874835
204,  1.712329407,  221671804,  72867888
205,  1.709314135,  221839388,  73048781
206,  1.709314345,  220399126,  72813416
