b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.356364606,  451756027,  42369421
2,  2.021917642,  288410977,  42374944
3,  1.781837030,  317689389,  42543101
4,  1.748770184,  268368370,  42371270
5,  1.704327899,  265256793,  42689585
6,  1.716516241,  244911274,  42517795
7,  1.690709132,  236735414,  42532466
8,  1.698110482,  235595540,  42525417
9,  1.632017614,  219492040,  42486690
10,  1.612035700,  210478928,  42421295
11,  1.621697785,  208141324,  42485174
12,  1.608201412,  197330665,  42400632
13,  1.602061284,  201156248,  42504058
14,  1.585566657,  196456985,  42532797
15,  1.584706808,  195872545,  42523336
16,  1.559836854,  195674755,  42432318
17,  1.631757689,  186072383,  42520421
18,  1.535685002,  187210920,  42469998
19,  1.627390808,  181857990,  42477602
20,  1.527204901,  181961822,  42455552
21,  1.654564699,  180394571,  42461272
22,  1.533006703,  182971270,  42494767
23,  1.666218916,  179077605,  42499816
24,  1.545408765,  184598003,  42506522
25,  1.625386036,  184372288,  48007153
26,  1.634758426,  175768982,  42528501
27,  1.619254641,  183172949,  47866483
28,  1.575659960,  172227199,  42571312
29,  1.616869649,  182892728,  47588131
30,  1.617933778,  175567205,  42663202
31,  1.641718759,  183247203,  47720530
32,  1.573293974,  166101980,  42570608
33,  1.615379909,  180162361,  46992459
34,  1.632680811,  176157274,  42882447
35,  1.618622588,  181704698,  47097230
36,  1.579631510,  174548493,  42957760
37,  1.618562597,  185091945,  47119397
38,  1.622089952,  178855358,  43223762
39,  1.627955430,  187841703,  47351356
40,  1.606957589,  188385794,  50067231
41,  1.619974797,  186930265,  49899106
42,  1.642233837,  184069845,  43770183
43,  1.638929130,  189731727,  50335913
44,  1.595844461,  182889780,  43986850
45,  1.644333834,  192712603,  50649403
46,  1.645057051,  186584630,  44818556
47,  1.653604380,  193481316,  51195772
48,  1.596494375,  190907011,  45786981
49,  1.642073693,  189008618,  53304146
50,  1.650126581,  185949494,  45692231
51,  1.656409485,  189723934,  53601969
52,  1.604923785,  182515836,  45570774
53,  1.660624979,  191318693,  53754922
54,  1.658125184,  184590849,  46631082
55,  1.665410167,  191448395,  53728384
56,  1.631867372,  178885239,  56000871
57,  1.664331948,  189225787,  59136190
58,  1.657182951,  183282758,  47409591
59,  1.675468597,  189986566,  59847537
60,  1.615588368,  180176994,  47472319
61,  1.680400231,  191273189,  60079869
62,  1.679748892,  182078230,  48633303
63,  1.685328060,  191658372,  60037021
64,  1.590774144,  175230500,  46386736
65,  1.676581002,  187749483,  61105425
66,  1.666819932,  185453483,  60336476
67,  1.685635876,  188411974,  61299743
68,  1.658801641,  183098107,  59142922
69,  1.683982434,  189393913,  60967874
70,  1.666663183,  184725735,  60195786
71,  1.686977818,  190022766,  61085057
72,  1.672304824,  186227937,  60704346
73,  1.677154847,  185375873,  60297613
74,  1.663274202,  183633331,  59636677
75,  1.680275570,  186064744,  60207436
76,  1.654991030,  181611372,  58493369
77,  1.684297005,  187259030,  60280659
78,  1.668919887,  183088354,  59886951
79,  1.690095150,  187839287,  60426461
80,  1.684102382,  185420480,  61895143
81,  1.688404271,  184634031,  61400915
82,  1.680588296,  183117449,  60893013
83,  1.694340465,  185353656,  61341678
84,  1.670087916,  181344667,  59757073
85,  1.695700312,  186583930,  61356728
86,  1.680855022,  182686137,  61032152
87,  1.697687115,  187010363,  61302818
88,  1.697379655,  185324250,  63984581
89,  1.700011006,  184776247,  63448573
90,  1.692613756,  183284791,  62993719
91,  1.704988430,  185420107,  63455503
92,  1.685639720,  181706640,  61994792
93,  1.708999273,  186522583,  63652682
94,  1.697272144,  182909405,  63220088
95,  1.713209762,  186950951,  63785478
96,  1.708715932,  185026033,  64984335
97,  1.712250696,  184398568,  64472415
98,  1.705128730,  183171385,  64099938
99,  1.715309189,  185086968,  64486244
100,  1.695249663,  181960875,  63186675
101,  1.713225801,  186185998,  64344982
102,  1.713402198,  183070764,  65136057
103,  1.712798880,  186445412,  64189024
104,  1.712907262,  185276016,  66222851
105,  1.715224269,  184374857,  65685244
106,  1.706025223,  183384567,  65265280
107,  1.714970653,  184913949,  65577391
108,  1.697810984,  182099331,  64323280
109,  1.710271782,  185960695,  65243588
110,  1.707650206,  183066797,  65270657
111,  1.709260764,  186353129,  65164223
112,  1.687758114,  180305794,  64827270
113,  1.717457228,  185530020,  67897302
114,  1.710597439,  184236161,  67275901
115,  1.715683498,  186060594,  67672835
116,  1.701749723,  183037918,  66574712
117,  1.713761854,  187024876,  67484613
118,  1.710101110,  184141862,  67441572
119,  1.716322409,  187653784,  67617341
120,  1.714857695,  185582100,  68892433
121,  1.716893971,  185617250,  68573679
122,  1.710211023,  184400914,  68264674
123,  1.717681133,  186230806,  68655963
124,  1.702830412,  183313636,  67666575
125,  1.714247246,  187160891,  68366532
126,  1.709737577,  184409201,  68116109
127,  1.714135888,  187692837,  68193850
128,  1.688240849,  180565730,  65685489
129,  1.712027051,  185119215,  67830357
130,  1.706775009,  184107734,  67473263
131,  1.710609771,  185910994,  67259211
132,  1.699892091,  183367928,  66853580
133,  1.709571095,  187038379,  67300726
134,  1.706627940,  184530782,  67564360
135,  1.711690936,  187780666,  67240639
136,  1.690558704,  182427664,  66343891
137,  1.712342241,  186602962,  68370944
138,  1.706549552,  185707544,  68035128
139,  1.713482822,  187483481,  68085162
140,  1.700677800,  185071595,  67341008
141,  1.712082078,  188704000,  67788731
142,  1.707936149,  186363837,  67870557
143,  1.712352400,  189790669,  67797241
144,  1.709778394,  187867534,  68813408
145,  1.711921710,  187961715,  68605942
146,  1.706029003,  187158035,  68386588
147,  1.712652164,  189244150,  68454358
148,  1.699841234,  186748703,  67720310
149,  1.709845533,  190387437,  68459402
150,  1.707231942,  187874333,  68484869
151,  1.710518689,  190978084,  68630313
152,  1.711387599,  189346152,  69516479
153,  1.711773353,  189715805,  69215451
154,  1.713071089,  190132186,  69010175
155,  1.711606796,  190718806,  69376395
156,  1.701938723,  188506366,  68551805
157,  1.711026740,  192325011,  69234737
158,  1.714306591,  191191086,  69307274
159,  1.710718329,  193124219,  69487818
160,  1.695268462,  187841180,  68266310
161,  1.713613849,  192086892,  70393581
162,  1.709267765,  191340256,  70242148
163,  1.712735326,  193967172,  70475303
164,  1.702963227,  191735012,  69739291
165,  1.709532588,  195772378,  70638228
166,  1.709207266,  193473984,  70329927
167,  1.711043246,  197252551,  70621752
168,  1.712532545,  196071320,  71212064
169,  1.711288123,  196916789,  70698157
170,  1.708999237,  195988698,  70543945
171,  1.712241987,  198007102,  70803437
172,  1.704682611,  196290584,  70023154
173,  1.710088314,  199600828,  70905403
174,  1.710429560,  198224569,  70635469
175,  1.710640831,  201274832,  71030816
176,  1.710860701,  199681728,  71640442
177,  1.711639458,  200183153,  71330109
178,  1.706134652,  199716501,  71239888
179,  1.712002966,  201376667,  71366677
180,  1.704056152,  200364292,  70892596
181,  1.707707929,  202610723,  71467221
182,  1.706512232,  201632139,  71273424
183,  1.708625438,  203975869,  71652535
184,  1.698285196,  200935420,  70277326
185,  1.708783093,  204051474,  72068934
186,  1.715184278,  206368275,  72143328
187,  1.709964254,  205557219,  72174270
188,  1.702664023,  203866718,  71447982
189,  1.708187794,  206862391,  72220016
190,  1.707593928,  205494581,  72027266
191,  1.707758934,  208304082,  72368450
192,  1.698379279,  204317657,  70963705
193,  1.709973058,  207887074,  72627240
194,  1.713780899,  211088647,  72633656
195,  1.710244138,  210517217,  72614578
196,  1.703928624,  209190635,  71986958
197,  1.707132327,  213002588,  72634511
198,  1.707525201,  211857652,  72541714
199,  1.708180047,  215724605,  72650519
200,  1.709175297,  214097411,  73253746
201,  1.709041934,  216232290,  72893417
202,  1.706113560,  215925372,  72897880
203,  1.708702722,  219001506,  72852609
204,  1.710427055,  221711616,  72855913
205,  1.709188442,  221886614,  73056408
206,  1.707100311,  220393600,  72775926
207,  1.709090616,  225439194,  73117647
208,  1.699167873,  220414252,  71982818
209,  1.711619912,  225155078,  73740259
210,  1.708765047,  224625944,  73347046
211,  1.711183423,  228471905,  73635545
212,  1.706794294,  226719836,  73036311
213,  1.711124055,  231563552,  73594498
214,  1.709303030,  229174307,  73577279
215,  1.711645537,  234949767,  73717927
216,  1.701131777,  229834300,  72365923
217,  1.711938680,  234226396,  73950254
218,  1.711237456,  233518643,  73607982
219,  1.713374672,  237214969,  74010874
220,  1.707933267,  235382339,  73359086
221,  1.712119408,  240070507,  73932777
222,  1.711018943,  238105283,  73875163
223,  1.712505954,  243200661,  73955072
224,  1.699991366,  237633782,  72514200
225,  1.711988258,  243303451,  73982116
226,  1.717926464,  248057696,  73791550
227,  1.715008298,  248529672,  73904504
228,  1.708874140,  247491203,  73324196
229,  1.715532814,  253701984,  73747600
230,  1.715087682,  251963125,  73662943
231,  1.717104298,  259981659,  73803797
232,  1.706809826,  255412951,  72394450
233,  1.714438721,  261300591,  73361800
234,  1.721159198,  266759164,  73674451
235,  1.719954058,  267390311,  73635677
236,  1.718662476,  271014978,  73168801
237,  1.720477757,  274138288,  73651907
238,  1.720242024,  272338155,  73459381
239,  1.722819640,  280199199,  73372177
240,  1.723625828,  278133953,  73893569
241,  1.725327410,  281836556,  73570737
242,  1.723412265,  283603156,  73305296
243,  1.727107050,  288708233,  73517261
244,  1.721904847,  288534371,  72960655
245,  1.727095751,  294047141,  73186813
246,  1.726177160,  294576442,  73254329
247,  1.729503171,  300317018,  73159173
248,  1.720216027,  297191626,  72098650
249,  1.730433403,  303083707,  73208248
250,  1.728443804,  304483873,  73139962
251,  1.734527598,  308663978,  73202774
252,  1.728698486,  308923103,  72589323
253,  1.723050429,  315132686,  73105328
254,  1.733739867,  315264035,  73001331
255,  1.736521203,  320386036,  72811241
256,  1.728154337,  317109840,  71886655
257,  1.738602142,  325278602,  73176747
258,  1.739869538,  327495733,  72911375
259,  1.743704860,  334247374,  72810271
260,  1.739451480,  336501086,  72381513
261,  1.747926620,  344528406,  72751165
262,  1.745399410,  344360405,  72572133
263,  1.749525617,  352653003,  72424934
264,  1.741764905,  352349811,  71594744
265,  1.753584425,  359937568,  72550674
266,  1.759392696,  364760032,  72425862
267,  1.758966375,  369553489,  72207657
268,  1.754921289,  372164009,  71936120
269,  1.761719550,  379758751,  72219163
270,  1.761973282,  380929812,  72093929
271,  1.767507042,  388849247,  71863205
272,  1.757699973,  389881677,  71222887
273,  1.769737226,  397407038,  72127723
274,  1.770553520,  399022073,  71913989
275,  1.772820767,  405797964,  71767862
276,  1.772025842,  408743320,  71396346
277,  1.778090280,  415811427,  71709249
278,  1.778143494,  415697715,  71597890
279,  1.781759696,  421892724,  71292988
280,  1.767679226,  423722145,  70298406
281,  1.785028997,  430344602,  71200985
282,  1.787360638,  433028216,  71134301
283,  1.787641957,  436398231,  70869563
284,  1.783203863,  439456062,  70252137
285,  1.791130552,  445580875,  70592306
286,  1.790858116,  447964885,  70644443
287,  1.793991255,  451447382,  70366756
288,  1.785226307,  452650315,  69542022
289,  1.795335654,  454800862,  70301710
290,  1.794170652,  455376771,  70321390
291,  1.796055116,  455089557,  70401992
292,  1.791956078,  453673440,  70097240
293,  1.794615004,  455562872,  70183551
294,  1.795406405,  456285074,  70411655
295,  1.796685700,  457692921,  70249431
296,  1.787054675,  453994357,  69739344
297,  1.796858006,  454834593,  70416004
298,  1.797533302,  455798919,  70285359
299,  1.796713642,  456592137,  70302646
300,  1.790386968,  456922878,  70065995
