b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  275.696966824,  6370228694,  274643196
2,  55.270726760,  1606179627,  95894709
3,  1.781641182,  317628980,  42548800
4,  1.746912044,  268308436,  42369445
5,  1.704048829,  265230219,  42690775
6,  1.716693179,  244867578,  42518475
7,  1.690415161,  236673415,  42526536
8,  1.698752151,  235574314,  42517228
9,  1.632799698,  219448617,  42476295
10,  1.610181683,  210430116,  42415086
11,  1.619237644,  208134671,  42485337
12,  1.608291546,  197318378,  42396037
13,  1.603236980,  201133203,  42502274
14,  1.587598911,  196459113,  42532305
15,  1.582732775,  195839011,  42522558
16,  1.558598917,  195651213,  42426037
17,  1.628923702,  186016359,  42515758
18,  1.534762146,  187186319,  42465966
19,  1.630140550,  181832956,  42476021
20,  1.527608205,  181942403,  42456132
21,  1.654792602,  180355351,  42454530
22,  1.534321174,  182952986,  42487709
23,  1.667417238,  179048133,  42499541
24,  1.543978182,  184554989,  42493704
25,  1.626316372,  184330509,  48010892
26,  1.633739294,  175742921,  42520076
27,  1.621230901,  183154044,  47874306
28,  1.574389729,  172205957,  42568942
29,  1.615004082,  182893355,  47592531
30,  1.618879194,  175523617,  42648284
31,  1.644622243,  183241997,  47694943
32,  1.572542110,  166087184,  42551419
33,  1.613075654,  180172592,  46968025
34,  1.631764142,  176148198,  42859379
35,  1.617944813,  181609771,  47072414
36,  1.574711985,  174529231,  42944497
37,  1.619229015,  185059644,  47096085
38,  1.622187653,  178807639,  43200536
39,  1.630489713,  187853417,  47339531
40,  1.607650911,  188372976,  50064508
41,  1.622113842,  186902514,  49864853
42,  1.642960334,  184049442,  43757836
43,  1.638307415,  189695483,  50296466
44,  1.594318977,  182871770,  43947636
45,  1.644882417,  192707037,  50641275
46,  1.644480745,  186529744,  44802978
47,  1.655185130,  193472832,  51201466
48,  1.597801996,  190885246,  45772827
49,  1.641568930,  188972098,  53327625
50,  1.648771861,  185921712,  45691698
51,  1.653096497,  189684754,  53588572
52,  1.605075238,  182486690,  45538044
53,  1.664015212,  191315543,  53780923
54,  1.655305174,  184551426,  46608064
55,  1.664976888,  191441144,  53757325
56,  1.632150330,  178840913,  55961392
57,  1.664709776,  189179798,  59195053
58,  1.658048585,  183260464,  47429932
59,  1.675611950,  189945941,  59833031
60,  1.614720197,  180139016,  47439402
61,  1.683383981,  191244706,  60074484
62,  1.670647649,  182049755,  48599125
63,  1.686656938,  191614645,  59986852
64,  1.593743226,  175197000,  46391510
65,  1.679498458,  187706776,  61065508
66,  1.668413741,  185431257,  60294364
67,  1.683968359,  188374061,  61265689
68,  1.655994162,  183047227,  59104126
69,  1.685465113,  189402640,  60927656
70,  1.667280078,  184673011,  60128948
71,  1.688315560,  189988532,  61048110
72,  1.671037331,  186186892,  60598669
73,  1.674767255,  185305170,  60208006
74,  1.662073003,  183585960,  59552429
75,  1.681150142,  186028687,  60148725
76,  1.652768918,  181551946,  58393589
77,  1.683090296,  187241899,  60201666
78,  1.667049752,  183053844,  59786016
79,  1.689941376,  187819942,  60343534
80,  1.683641508,  185397983,  61797120
81,  1.684449319,  184576234,  61287360
82,  1.675478573,  183080984,  60754490
83,  1.690898716,  185326969,  61238027
84,  1.666099415,  181283159,  59635290
85,  1.693407261,  186535470,  61257881
86,  1.679066875,  182635541,  60913877
87,  1.696382266,  186975114,  61218154
88,  1.695613750,  185281383,  63884770
89,  1.695725824,  184707121,  63301974
90,  1.689839821,  183251133,  62877329
91,  1.704841336,  185412568,  63361410
92,  1.681614255,  181662384,  61857601
93,  1.707075521,  186497782,  63532027
94,  1.694460480,  182865998,  63057719
95,  1.711260682,  186913668,  63659677
96,  1.686965680,  184988079,  64877820
97,  1.705828111,  184342082,  64335500
98,  1.701172263,  183121993,  63956973
99,  1.711601412,  185053979,  64310742
100,  1.692304663,  181890512,  63052011
101,  1.710088535,  186135996,  64191242
102,  1.709919450,  183027817,  64970890
103,  1.711680070,  186408693,  64094557
104,  1.709740404,  185251889,  66068405
105,  1.710636136,  184301055,  65538036
106,  1.703613605,  183347045,  65120580
107,  1.712320891,  184880150,  65443844
108,  1.695245510,  182037135,  64171477
109,  1.707549485,  185906789,  65098631
110,  1.703518207,  183024490,  65129783
111,  1.708912973,  186309974,  65034049
112,  1.686840519,  180249683,  64663479
113,  1.714639459,  185434684,  67723674
114,  1.707260623,  184177100,  67089538
115,  1.712915423,  186021814,  67532757
116,  1.697941737,  182958104,  66379189
117,  1.710977004,  186973791,  67289712
118,  1.707915376,  184073688,  67317464
119,  1.713989779,  187604489,  67488161
120,  1.712517719,  185516490,  68733996
121,  1.714150946,  185552139,  68420958
122,  1.704488335,  184310536,  68056516
123,  1.711236930,  186159565,  68495131
124,  1.700183857,  183247075,  67488162
125,  1.704159135,  187111841,  68240315
126,  1.704465937,  184337639,  67959462
127,  1.706893434,  187645248,  68036416
128,  1.687084057,  180508926,  65514253
129,  1.708312195,  185039229,  67665910
130,  1.701587943,  184040497,  67332756
131,  1.705001686,  185856958,  67085455
132,  1.695631531,  183277966,  66675112
133,  1.707257035,  187007075,  67148969
134,  1.701714256,  184447237,  67377491
135,  1.708228829,  187708826,  67075714
136,  1.688627382,  182346294,  66197833
