b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.355557208,  451716723,  42388500
2,  2.021266175,  288358785,  42401426
3,  1.783699757,  317587602,  42574006
4,  1.747068414,  268313220,  42402733
5,  1.706420757,  265209080,  42718998
6,  1.717929130,  244857985,  42547778
7,  1.691022929,  236687629,  42557935
8,  1.700679569,  235556580,  42556982
9,  1.629850565,  219435051,  42507307
10,  1.612099276,  210407907,  42452893
11,  1.622177190,  208121799,  42513055
12,  1.608833275,  197282672,  42429034
13,  1.605209352,  201092297,  42530307
14,  1.579930702,  196445261,  42563166
15,  1.585380366,  195799402,  42550633
16,  1.566947470,  195656611,  42465073
17,  1.631490661,  186027451,  42549942
18,  1.524475582,  187148257,  42498883
19,  1.629200922,  181822574,  42502479
20,  1.525679414,  181923984,  42486957
21,  1.657657892,  180338771,  42493380
22,  1.532299239,  182990965,  42523729
23,  1.682689523,  179042343,  42540331
24,  1.544862615,  184537464,  42535065
25,  1.624976528,  184315327,  48052871
26,  1.637632542,  175714491,  42569832
27,  1.612200237,  183119714,  47929674
28,  1.580255549,  172196637,  42616053
29,  1.620923160,  182846184,  47641133
30,  1.624403750,  175503471,  42721820
31,  1.647527454,  183215037,  47808394
32,  1.573099326,  166043946,  42615002
33,  1.619036168,  180080026,  47100522
34,  1.636024217,  176127630,  42965099
35,  1.624824110,  181603072,  47212826
36,  1.582682630,  174497503,  43034415
37,  1.625627631,  185039218,  47226398
38,  1.625740624,  178789115,  43319922
39,  1.634524753,  187840985,  47483508
40,  1.612377004,  188330431,  50199842
41,  1.623708976,  186888293,  49998195
42,  1.642747871,  184045289,  43887443
43,  1.630861071,  189689844,  50431407
44,  1.597396757,  182858235,  44077125
45,  1.650129809,  192703790,  50811586
46,  1.644977356,  186522811,  44947813
47,  1.657800943,  193435726,  51328331
48,  1.591540355,  190862825,  45904336
49,  1.645131161,  188932005,  53435658
50,  1.654252517,  185906171,  45820253
51,  1.658393765,  189666760,  53703282
52,  1.604687676,  182472359,  45675024
53,  1.654143249,  191290285,  53864667
54,  1.659648787,  184532877,  46713539
55,  1.668737737,  191416345,  53837683
56,  1.636075721,  178833100,  56067196
57,  1.664835426,  189152035,  59260990
58,  1.647163977,  183246057,  47433434
59,  1.691667441,  189961352,  59953463
60,  1.617160373,  180130834,  47478898
61,  1.684903980,  191225471,  60168147
62,  1.673954706,  182022129,  48616238
63,  1.685281932,  191632476,  60087375
64,  1.587764308,  175189614,  46392315
65,  1.678343379,  187678376,  61174338
66,  1.667575314,  185416096,  60434135
67,  1.687435553,  188384968,  61392451
68,  1.659785954,  183044412,  59261112
69,  1.687195708,  189373530,  61085831
70,  1.654828683,  184691205,  60301893
71,  1.692059452,  189987635,  61198356
72,  1.673389299,  186166887,  60774223
73,  1.677740076,  185314464,  60361350
74,  1.667915486,  183564018,  59702235
75,  1.683469313,  186048288,  60273864
76,  1.654900567,  181561189,  58546160
77,  1.686277976,  187224646,  60341397
78,  1.670298455,  183060099,  59932582
79,  1.688207408,  187791463,  60480236
80,  1.689076298,  185384244,  61943612
81,  1.690929075,  184589142,  61455849
82,  1.681446428,  183077851,  60913725
83,  1.696377044,  185308238,  61375576
84,  1.670725167,  181301492,  59796615
85,  1.697538567,  186533206,  61382790
86,  1.683687024,  182647047,  61066020
87,  1.700940806,  186964637,  61324876
88,  1.701952500,  185280301,  64036335
89,  1.703654078,  184716891,  63478207
90,  1.695927417,  183240139,  63027888
