b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.358520289,  451802925,  42349254
2,  2.026571115,  288445870,  42354660
3,  1.784756295,  317708005,  42525562
4,  1.748962878,  268397115,  42360980
5,  1.708209485,  265312371,  42673788
6,  1.722073581,  244920638,  42509581
7,  1.693525726,  236744544,  42512344
8,  1.701913653,  235668978,  42508018
9,  1.634833939,  219526818,  42461403
10,  1.612604285,  210512017,  42404146
11,  1.623911908,  208185288,  42467153
12,  1.610665967,  197360514,  42385974
13,  1.606096771,  201193149,  42491726
14,  1.590994290,  196507734,  42516716
15,  1.585842496,  195896101,  42508181
16,  1.561755283,  195732810,  42417965
17,  1.631222887,  186074539,  42503545
18,  1.536873706,  187242372,  42457107
19,  1.631797595,  181908575,  42462542
20,  1.530029637,  182001323,  42440374
21,  1.656593787,  180414760,  42445289
22,  1.537789696,  183004512,  42481265
23,  1.670540808,  179120513,  42482193
24,  1.547465522,  184621097,  42496378
25,  1.628262253,  184379953,  47987225
26,  1.636284977,  175798527,  42514070
27,  1.622925084,  183187013,  47853574
28,  1.579169044,  172255926,  42563976
29,  1.618445387,  182909829,  47564450
30,  1.621273883,  175603099,  42658260
31,  1.644138840,  183341226,  47661528
32,  1.575858048,  166154107,  42555562
33,  1.617586783,  180289770,  46952308
34,  1.636437805,  176191888,  42897588
35,  1.620454820,  181662204,  47047383
36,  1.582983450,  174575682,  42969211
37,  1.620953551,  185070833,  47063390
38,  1.624879134,  178876691,  43244321
39,  1.630024019,  187863036,  47306790
40,  1.609403652,  188401834,  50047757
41,  1.623240721,  186961629,  49827246
42,  1.644998338,  184114045,  43773549
43,  1.638890432,  189734319,  50256140
44,  1.598586691,  182932566,  43924455
45,  1.648374751,  193572423,  50621985
46,  1.646808028,  186596197,  44806157
47,  1.655939034,  193503507,  51155193
48,  1.599814036,  190938961,  45741119
49,  1.642805052,  189009770,  53278091
50,  1.651807432,  185973937,  45656980
51,  1.656978245,  189745318,  53535945
52,  1.607922878,  182553873,  45508392
53,  1.663592358,  191342548,  53728877
54,  1.659252531,  184608666,  46540893
55,  1.668810325,  191508147,  53704001
56,  1.632489692,  178886532,  55906426
57,  1.665283342,  189219225,  59129077
58,  1.660752484,  183329691,  47429194
59,  1.676424576,  189991894,  59824998
60,  1.618241889,  180209946,  47447555
61,  1.685428326,  191296533,  60081456
62,  1.675638605,  182120136,  48653189
63,  1.688687804,  191695674,  60000011
64,  1.594171220,  175254750,  46385627
65,  1.681432045,  187753659,  61057903
66,  1.671392119,  185482380,  60281533
67,  1.686513088,  188432668,  61245285
