b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.356663598,  451739115,  42365853
2,  2.023262923,  288378637,  42369320
3,  1.780515282,  317674013,  42540490
4,  1.744831678,  268342490,  42365050
5,  1.702123312,  265236006,  42686795
6,  1.713487274,  244843792,  42515026
7,  1.688153221,  236692897,  42522041
8,  1.697923120,  235587430,  42520957
9,  1.633951806,  219465862,  42481221
10,  1.618911912,  210385266,  42457667
11,  1.618139884,  208111969,  42478670
12,  1.606170665,  197310020,  42400062
13,  1.601443663,  201124468,  42500642
14,  1.588184863,  196437344,  42527917
15,  1.583768225,  195839655,  42516673
16,  1.558564875,  195692573,  42428566
17,  1.629016279,  185995614,  42515012
18,  1.534553646,  187183831,  42469649
19,  1.625802333,  181880369,  42484992
20,  1.526006819,  181927850,  42452774
21,  1.652854768,  180340636,  42458537
22,  1.534296676,  182943454,  42489268
23,  1.668762621,  179052308,  42503455
24,  1.542977648,  184533042,  42499721
25,  1.625099160,  184631008,  48117478
26,  1.634959731,  175744457,  42530753
27,  1.619503520,  183126607,  47892460
28,  1.574046578,  172191767,  42572386
29,  1.615282335,  182894808,  47628900
30,  1.618125286,  175516719,  42671093
31,  1.641737715,  183206238,  47731808
32,  1.572476843,  166059352,  42575942
33,  1.612970797,  180148165,  47011923
34,  1.631545955,  176119437,  42916444
35,  1.616449321,  181583924,  47118151
36,  1.579924093,  174523898,  42980631
37,  1.620117381,  185026849,  47141068
38,  1.620242205,  178827640,  43252065
39,  1.626093990,  187815219,  47372182
40,  1.606937177,  188375795,  50066847
41,  1.619512224,  186901488,  49892840
42,  1.642946953,  184045426,  43793618
43,  1.636524283,  189695454,  50338002
44,  1.594753269,  182868035,  44013182
45,  1.643489018,  192680442,  50664514
46,  1.643843127,  186534369,  44813402
47,  1.652967248,  193444919,  51193543
48,  1.597432947,  190876323,  45777245
49,  1.640203258,  188938355,  53297075
50,  1.646818717,  185912047,  45697528
51,  1.657637092,  189691408,  53595512
52,  1.605218505,  182477792,  45556617
53,  1.657239593,  191290741,  53734553
54,  1.655821289,  184553884,  46612874
55,  1.663919820,  191420363,  53716646
56,  1.629214665,  178839124,  55999642
57,  1.663620260,  189174873,  59147660
58,  1.657307491,  183250034,  47402694
59,  1.673716375,  189966103,  59870464
60,  1.611532592,  180141713,  47436162
61,  1.679585599,  191232126,  60102590
62,  1.672679643,  182062993,  48611158
63,  1.686174616,  191617298,  60040452
64,  1.591666381,  175190522,  46359794
65,  1.678048246,  187710480,  61106411
66,  1.667061451,  185432076,  60361266
67,  1.681592904,  188361802,  61295577
68,  1.656146674,  183054380,  59174132
69,  1.682219971,  189352143,  60960290
70,  1.667380540,  184684228,  60199442
71,  1.687269632,  189994661,  61063013
72,  1.669737833,  186178586,  60729214
73,  1.675221720,  185319471,  60372384
74,  1.662277470,  183589916,  59651230
75,  1.680080565,  186035617,  60212610
76,  1.655085393,  181589035,  58501414
77,  1.683599414,  187213383,  60272106
78,  1.670388040,  183064247,  59916563
79,  1.689009206,  187826115,  60416315
80,  1.684905002,  185380764,  61892535
81,  1.685757708,  184603555,  61394238
82,  1.676204358,  183075886,  60871298
83,  1.692247786,  185318228,  61336702
84,  1.669595956,  181307481,  59752389
85,  1.693869361,  186534989,  61322862
86,  1.680573691,  182634488,  61038890
87,  1.696957452,  186959949,  61290841
88,  1.693106613,  185270528,  63978358
89,  1.697403623,  184715817,  63426807
90,  1.689039528,  183243885,  62978083
91,  1.703995114,  185398190,  63461380
92,  1.684063962,  181679544,  61979580
93,  1.708196082,  186507026,  63654582
94,  1.696882042,  182864540,  63176383
95,  1.710735666,  186909550,  63753633
96,  1.706051809,  184985835,  64963947
97,  1.709237930,  184368373,  64458203
98,  1.701610359,  183118800,  64052882
99,  1.713571086,  185041756,  64437427
100,  1.695304840,  181918199,  63168275
101,  1.711804707,  186162835,  64289637
102,  1.711951100,  183041693,  65116783
103,  1.712073677,  186414871,  64148438
104,  1.711751139,  185244263,  66182897
105,  1.716451076,  184380716,  65682888
106,  1.703548055,  183350711,  65220950
107,  1.712820917,  184868677,  65528959
108,  1.697409999,  182045484,  64281045
109,  1.708492680,  185902986,  65180312
110,  1.707556928,  183046387,  65253978
111,  1.710306714,  186304411,  65122512
112,  1.688418747,  180262197,  64772218
113,  1.714132397,  185473825,  67832590
114,  1.706856749,  184199760,  67217215
115,  1.715537135,  186000837,  67620988
116,  1.699829151,  183011009,  66530286
117,  1.711227642,  186970948,  67403693
118,  1.707421335,  184088318,  67364535
119,  1.715643081,  187845526,  67646504
120,  1.713537570,  185541071,  68871211
121,  1.715023833,  185590330,  68536077
122,  1.707213189,  184357525,  68187530
123,  1.714189380,  186192247,  68581367
124,  1.701488026,  183285266,  67580624
125,  1.712482597,  187119946,  68359217
126,  1.707902766,  184385634,  68083435
127,  1.714147208,  187656167,  68152371
128,  1.687550028,  180524579,  65612953
129,  1.711341516,  185081528,  67769788
130,  1.704588570,  184080221,  67427589
131,  1.707877604,  185868575,  67268866
132,  1.697347730,  183329216,  66794617
133,  1.709313253,  187363380,  67326418
134,  1.706636653,  184498124,  67506675
135,  1.708096235,  187715001,  67204379
136,  1.690575643,  182401025,  66334624
137,  1.710235767,  186568758,  68316030
138,  1.706034787,  185683714,  67992740
139,  1.712283082,  187428379,  68062481
140,  1.699632786,  185037665,  67317924
141,  1.708072664,  188671003,  67758616
142,  1.704293272,  186327433,  67849660
143,  1.710146138,  189737700,  67820545
144,  1.708307755,  187801680,  68789397
145,  1.709035886,  187909308,  68563341
146,  1.704681292,  187103767,  68396092
147,  1.711079195,  188908626,  68415436
148,  1.700421667,  186685956,  67683656
149,  1.709704371,  190348442,  68443415
150,  1.704988574,  187813916,  68458167
151,  1.707820403,  190930405,  68609797
152,  1.707586464,  189307393,  69473366
153,  1.709651380,  189654377,  69172090
154,  1.710198391,  190094361,  68986260
155,  1.710138009,  190684924,  69351153
156,  1.701778039,  188470020,  68505385
157,  1.709186524,  192389706,  69240529
158,  1.712680071,  191145211,  69274642
159,  1.708440679,  193107264,  69454739
160,  1.692663980,  187816908,  68255084
161,  1.708473556,  192372404,  70386125
162,  1.705352715,  191304002,  70219510
163,  1.709975446,  193930918,  70427480
164,  1.702732243,  191675784,  69795259
165,  1.709607040,  195717959,  70625772
166,  1.707864959,  193425324,  70276469
167,  1.710219424,  197211302,  70601223
168,  1.710573461,  195321888,  71072230
169,  1.710148964,  196516302,  70674698
170,  1.707366162,  195961387,  70524382
171,  1.711493861,  198229466,  70886488
172,  1.700337855,  196267798,  70003726
173,  1.707446956,  199547575,  70908707
174,  1.708013398,  198615751,  71096549
175,  1.710424722,  201244155,  71023285
176,  1.711239197,  199643208,  71597728
177,  1.711054140,  200163864,  71241779
178,  1.707105008,  199672813,  71198605
179,  1.708994574,  201324094,  71305888
180,  1.702024096,  200308396,  70867092
181,  1.706111644,  202544728,  71437256
182,  1.705763483,  201602708,  71254725
183,  1.703800917,  203853822,  71693767
184,  1.698424297,  200898815,  70262081
185,  1.709945813,  204019805,  72019401
186,  1.713989238,  206288057,  72098959
187,  1.709829022,  205484839,  72117339
188,  1.701853197,  203831517,  71448981
189,  1.706946252,  206801348,  72203890
190,  1.705602036,  205409948,  72012329
191,  1.704788746,  208307580,  72327758
192,  1.695208995,  204278344,  70927624
193,  1.707848104,  207831157,  72585076
194,  1.712663188,  211053930,  72607573
195,  1.707583250,  210449866,  72553883
196,  1.703138315,  209166409,  71958260
197,  1.706714211,  212962243,  72572977
198,  1.708092861,  211889830,  72525868
199,  1.706024701,  215698825,  72624643
200,  1.707313773,  214091820,  73221630
201,  1.706182078,  216144984,  72867666
202,  1.705630153,  215862631,  72853703
203,  1.708206979,  218935930,  72828627
204,  1.710711185,  221646821,  72877268
205,  1.708680657,  221817447,  72995423
206,  1.707410988,  220358019,  72736576
207,  1.708029668,  225398192,  73097762
208,  1.696109070,  220339099,  71994774
209,  1.708075169,  225100647,  73718330
210,  1.705704901,  224510039,  73330732
211,  1.710432196,  228420356,  73617302
212,  1.705262692,  226673530,  73009077
213,  1.710484696,  231475184,  73552421
214,  1.709128001,  229122748,  73566356
215,  1.711153961,  234866400,  73703247
216,  1.700347430,  229762106,  72374576
217,  1.709300091,  234126139,  73956342
218,  1.705944538,  233418738,  73594731
219,  1.712593510,  237158661,  73981595
220,  1.704830010,  235337494,  73375994
221,  1.712840718,  239984845,  73936356
222,  1.709714825,  238042072,  73862003
223,  1.712733822,  243136022,  73938314
224,  1.702222063,  237661154,  72480220
225,  1.711084992,  243254454,  73983946
226,  1.715506134,  247933284,  73758429
227,  1.713886382,  248529823,  73872791
228,  1.706714942,  247419551,  73311428
229,  1.713297878,  253679255,  73725433
230,  1.711184354,  251855326,  73643603
231,  1.714959011,  259940497,  73785605
232,  1.705495184,  255347191,  72356874
233,  1.713581176,  261248243,  73331341
234,  1.720821300,  266693528,  73625761
235,  1.718881626,  267346784,  73597947
236,  1.717517062,  270886043,  73151905
237,  1.719305032,  274075294,  73588153
238,  1.717846871,  272291630,  73431667
239,  1.721720784,  280135737,  73367125
240,  1.720533759,  278099222,  73860019
241,  1.720602561,  281774440,  73551497
242,  1.722358548,  283499475,  73280921
