b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.356205246,  451795362,  42365309
2,  2.025333200,  288439607,  42371489
3,  1.782941826,  317727742,  42545980
4,  1.746927122,  268416082,  42373348
5,  1.705149065,  265315432,  42689857
6,  1.716576087,  244937152,  42516475
7,  1.692231634,  236765612,  42530869
8,  1.698855085,  235642569,  42525339
9,  1.632144219,  219535328,  42476227
10,  1.612474378,  210509684,  42415025
11,  1.621620985,  208199306,  42481854
12,  1.607628389,  197379502,  42402055
13,  1.604900843,  201194719,  42505617
14,  1.588162159,  196499845,  42529447
15,  1.584081562,  195910201,  42522080
16,  1.559833517,  195712965,  42432159
17,  1.628574576,  186082132,  42520891
18,  1.536020795,  187260824,  42471377
19,  1.629605054,  181916212,  42478448
20,  1.526930514,  182010966,  42458651
21,  1.654860788,  180421206,  42460646
22,  1.536362716,  183031680,  42496141
23,  1.667566247,  179113077,  42498415
24,  1.543907115,  184623774,  42504453
25,  1.625297746,  184401783,  48011219
26,  1.632962146,  175811228,  42530907
27,  1.620458272,  183217366,  47879499
28,  1.576627589,  172283145,  42574812
29,  1.615964749,  182965930,  47597326
30,  1.618684118,  175598142,  42653689
31,  1.642812729,  183306225,  47736843
32,  1.572487417,  166125529,  42560507
33,  1.616866262,  180224141,  47019293
34,  1.631761881,  176200670,  42868205
35,  1.619990392,  181718896,  47117504
36,  1.582139947,  174601878,  42958933
37,  1.619632960,  185137638,  47141410
38,  1.622076590,  178868599,  43202844
39,  1.628782393,  187908262,  47371843
40,  1.608491302,  188433846,  50055883
41,  1.621541656,  187021819,  49893792
42,  1.642938420,  184124977,  43752165
43,  1.638152748,  189742384,  50344673
44,  1.596024032,  182937596,  43981199
45,  1.644469316,  192760955,  50670666
46,  1.644830935,  186605652,  44808838
47,  1.656252368,  193545242,  51226103
48,  1.597363009,  190961233,  45777350
49,  1.641940057,  189029926,  53328077
50,  1.649324320,  186001809,  45693471
51,  1.655373175,  189751338,  53601061
52,  1.605665330,  182556833,  45552943
53,  1.661694489,  191381511,  53778007
54,  1.657276313,  184612170,  46614977
55,  1.666545470,  191513587,  53757903
56,  1.631796411,  178930832,  56004578
57,  1.665063309,  189252614,  59166537
58,  1.659294912,  183345811,  47437750
59,  1.674585915,  190046026,  59903797
60,  1.616272608,  180212106,  47475313
61,  1.684998308,  191330794,  60120416
62,  1.674292520,  182121198,  48629068
63,  1.687316015,  191717201,  60020093
64,  1.593327671,  175284291,  46408016
65,  1.679365281,  187780798,  61109910
66,  1.671416950,  185515554,  60364255
67,  1.685953064,  188455511,  61298759
68,  1.659726481,  183142506,  59179287
69,  1.686498308,  189442130,  60985347
70,  1.666552245,  184778853,  60209213
71,  1.689350940,  190061842,  61096017
72,  1.672634694,  186272915,  60687644
73,  1.678234483,  185404395,  60315897
74,  1.666796353,  183666299,  59646188
75,  1.682102122,  186097312,  60218037
76,  1.655230795,  181645887,  58472541
77,  1.684399866,  187315112,  60286314
78,  1.668763060,  183127353,  59894958
79,  1.691013239,  187881152,  60420234
80,  1.664203025,  185484508,  61904064
81,  1.687777292,  184668257,  61402667
82,  1.681010467,  183184684,  60883800
83,  1.693833873,  185377730,  61358331
84,  1.669404390,  181362104,  59767837
85,  1.696614908,  186636316,  61357168
86,  1.680314276,  182713657,  61079810
87,  1.699055360,  187053058,  61304382
88,  1.699983467,  185360860,  64054456
89,  1.700236251,  184818343,  63435641
90,  1.694682359,  183332943,  63029794
91,  1.706306314,  185479038,  63516547
92,  1.686396318,  181744629,  62067607
93,  1.709960010,  186588762,  63679715
94,  1.697107257,  182947124,  63211628
95,  1.715648219,  187010079,  63794803
96,  1.709073275,  185075509,  65001327
97,  1.711392811,  184431671,  64505847
98,  1.706369839,  183227126,  64156893
99,  1.715396920,  185130394,  64492451
100,  1.695875496,  181995487,  63233254
101,  1.714771127,  186247991,  64357303
102,  1.712522256,  183101958,  65129831
103,  1.715401280,  186509595,  64217573
104,  1.713694096,  185309434,  66258536
105,  1.714670936,  184407887,  65705028
106,  1.708312315,  183452376,  65298729
107,  1.715620080,  184953767,  65586635
108,  1.699176792,  182127767,  64348067
109,  1.712016222,  186002494,  65222749
110,  1.706887935,  183120077,  65321710
111,  1.712642654,  186414988,  65194166
112,  1.689160569,  180359178,  64849940
113,  1.718173044,  185549375,  67910020
114,  1.712072573,  184292179,  67286330
115,  1.716015123,  186113938,  67682035
116,  1.702970773,  183102691,  66600902
117,  1.714564211,  187070438,  67484116
118,  1.710477934,  184181495,  67450339
119,  1.719386976,  187938440,  67728876
120,  1.716040291,  185614436,  68911458
121,  1.715884534,  185653540,  68550099
122,  1.711494373,  184457495,  68247516
123,  1.717485082,  186272886,  68639831
124,  1.705536061,  183371985,  67660280
125,  1.702269018,  187197343,  68391633
126,  1.710341485,  184444119,  68102277
127,  1.717655828,  187741026,  68186165
128,  1.687420624,  180598020,  65656558
129,  1.712811715,  185155658,  67860726
130,  1.707451348,  184152264,  67473808
131,  1.710107411,  185942045,  67278251
132,  1.701300859,  183416843,  66862848
133,  1.711526610,  187105273,  67297747
134,  1.706344516,  184555705,  67546182
135,  1.713652466,  187827341,  67240292
136,  1.692043859,  182450385,  66357823
137,  1.711643262,  186635742,  68365041
138,  1.707569262,  185764451,  68002603
139,  1.713657992,  187522809,  68114656
140,  1.701459564,  185113136,  67337975
141,  1.712209769,  188754911,  67817133
142,  1.707305916,  186379554,  67872769
143,  1.713761658,  189842900,  67839317
144,  1.710429920,  187892231,  68834417
145,  1.713220215,  188004121,  68616693
146,  1.707409037,  187181784,  68407799
147,  1.712720632,  189007590,  68454907
148,  1.703508633,  186806314,  67766603
149,  1.709892327,  190141810,  68324298
150,  1.707405083,  187918210,  68503580
151,  1.712512362,  191037801,  68641070
152,  1.711748178,  189380621,  69509028
153,  1.713376420,  189756420,  69217822
154,  1.713989392,  190187350,  69045308
155,  1.712534627,  190755629,  69398474
156,  1.704914806,  188578922,  68571747
157,  1.711118667,  192352453,  69258220
158,  1.714189762,  191229072,  69332112
159,  1.712487409,  193216793,  69503159
160,  1.695207171,  187908787,  68274916
161,  1.714257009,  192160997,  70380760
162,  1.709888826,  191405967,  70238866
163,  1.712913942,  193998430,  70462002
164,  1.707371564,  191809774,  69771773
165,  1.710404373,  195813145,  70613416
166,  1.708530602,  193525450,  70319446
167,  1.712280374,  197270632,  70614317
