b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.357683727,  451867467,  42362266
2,  2.012991276,  288475632,  42368204
3,  1.783295361,  317756712,  42537196
4,  1.754153257,  268413249,  42366919
5,  1.694275209,  265358301,  42685942
6,  1.699344706,  245000084,  42514475
7,  1.678345262,  236818084,  42521991
8,  1.689772478,  235695750,  42522555
9,  1.622805460,  219588947,  42478036
10,  1.601153450,  210533678,  42416670
11,  1.612332498,  208234121,  42478384
12,  1.583763299,  197423228,  42397999
13,  1.579080601,  201223889,  42498847
14,  1.581589588,  196566006,  42535414
15,  1.578178672,  195933723,  42519206
16,  1.553596306,  195780754,  42428670
17,  1.608450127,  186118435,  42516415
18,  1.535364827,  187288010,  42468000
19,  1.625235061,  181944827,  42473733
20,  1.529047701,  182063916,  42464417
21,  1.653469262,  180458532,  42455485
22,  1.523783868,  183063735,  42496225
23,  1.669103644,  179172055,  42502174
24,  1.545373941,  184673644,  42504536
25,  1.613602816,  184436908,  48011736
26,  1.632839615,  175852961,  42534847
27,  1.610160791,  183219782,  47877248
28,  1.578642971,  172330756,  42583957
29,  1.617304393,  183011060,  47602813
30,  1.606030862,  175639249,  42676600
31,  1.643531039,  183350143,  47761472
32,  1.561215979,  166179325,  42574228
33,  1.616796446,  180275656,  47044325
34,  1.634567669,  176274512,  42919031
35,  1.607998521,  181765750,  47148312
36,  1.580189151,  174634011,  42989042
37,  1.621947737,  185140820,  47165712
38,  1.621773966,  178931573,  43261840
39,  1.630026789,  187947758,  47387484
40,  1.607219679,  188493980,  50119701
41,  1.614972402,  187058834,  49915586
42,  1.643278204,  184186600,  43810500
43,  1.632209263,  189809447,  50342057
44,  1.595810811,  182985561,  44007029
45,  1.646712344,  192818737,  50659063
46,  1.632776298,  186654103,  44855210
47,  1.653921157,  193561692,  51211095
48,  1.599836715,  191021581,  45844865
49,  1.640470285,  189075732,  53309662
50,  1.646535121,  186051674,  45722399
51,  1.655315522,  189792193,  53587355
52,  1.603692138,  182607868,  45553632
53,  1.651396201,  191429178,  53771191
54,  1.657300033,  184671081,  46647506
55,  1.661638991,  191541365,  53733525
56,  1.631737580,  178981503,  56012667
57,  1.664171259,  189301559,  59162627
58,  1.652066360,  183379887,  47413812
59,  1.673208824,  190074312,  59873274
60,  1.607040960,  180246816,  47450578
61,  1.684745999,  191368112,  60134322
62,  1.673363360,  182175430,  48610216
63,  1.681403472,  191744943,  60058675
64,  1.574916860,  175330223,  46407217
65,  1.645703791,  187823535,  61143753
66,  1.668135474,  185549051,  60361789
67,  1.678784269,  188515773,  61347207
68,  1.648349897,  183184804,  59180409
69,  1.674297519,  189492704,  61020003
70,  1.661664348,  184815617,  60219219
71,  1.675446957,  190107170,  61111706
72,  1.659095351,  186328493,  60704920
73,  1.661546748,  185446608,  60321875
74,  1.641428446,  183714158,  59674277
75,  1.676570350,  186168859,  60225104
76,  1.655019419,  181687485,  58502733
77,  1.681032736,  187361507,  60299065
78,  1.669396357,  183167784,  59897270
79,  1.685351409,  187943240,  60411848
80,  1.684966683,  185515601,  61893717
81,  1.682921770,  184697491,  61407186
82,  1.676578781,  183209827,  60851317
83,  1.692346515,  185442485,  61323330
84,  1.663977030,  181405778,  59722539
85,  1.696612757,  186671523,  61356216
86,  1.676040631,  182763358,  61013861
87,  1.697436074,  187133951,  61286495
88,  1.685165568,  185403283,  63983835
89,  1.694340978,  184841792,  63442290
90,  1.691364974,  183371894,  62974140
91,  1.705893256,  185529859,  63476841
92,  1.679460311,  181787649,  61999173
93,  1.709104964,  186625085,  63654628
94,  1.692656921,  182989056,  63163097
95,  1.713807269,  187036672,  63789426
96,  1.711074071,  185126296,  64967792
97,  1.704798967,  184479596,  64467657
98,  1.702578240,  183255701,  64052856
99,  1.704258279,  185169928,  64468742
100,  1.693931894,  182021899,  63124252
101,  1.707415903,  186278123,  64286427
102,  1.710091132,  183153626,  65046803
103,  1.708525823,  186530176,  64151788
104,  1.713416870,  185357831,  66131087
105,  1.714436129,  184459462,  65660593
106,  1.703834665,  183482913,  65239830
107,  1.715029340,  185008302,  65588022
108,  1.693928226,  182160956,  64253997
109,  1.700565557,  186039929,  65152549
110,  1.703071937,  183148370,  65219652
111,  1.700040029,  186434260,  65146470
112,  1.687147449,  180397727,  64767786
113,  1.711917307,  185586962,  67871774
114,  1.711075925,  184356171,  67210479
115,  1.716346610,  186127050,  67652023
116,  1.701208875,  183119145,  66492977
117,  1.716415499,  187132695,  67455048
118,  1.696607268,  184210452,  67326840
119,  1.715437296,  187737203,  67585321
120,  1.712140529,  185651269,  68859394
121,  1.712874930,  185682015,  68529732
122,  1.707900066,  184486277,  68197652
123,  1.710700082,  186311220,  68618875
124,  1.694145684,  183393704,  67604305
125,  1.708569725,  187234075,  68325245
126,  1.702578330,  184500349,  68079801
127,  1.716775509,  187785573,  68123320
128,  1.687970813,  180640835,  65581390
129,  1.711070489,  185208589,  67839545
130,  1.704850599,  184185286,  67404359
131,  1.700588029,  185989389,  67196060
132,  1.698586494,  183434003,  66792898
133,  1.709808116,  187153565,  67258530
134,  1.704559882,  184592739,  67484630
135,  1.710828842,  187853608,  67191246
136,  1.689917676,  182505745,  66287394
137,  1.711457385,  186666610,  68296240
138,  1.708662882,  185792345,  67944642
139,  1.712702066,  187557915,  68056751
140,  1.701615216,  185150928,  67291397
141,  1.709644326,  188809116,  67770976
142,  1.703528156,  186422620,  67807396
143,  1.712377418,  189874724,  67803496
144,  1.708089788,  187939468,  68763580
145,  1.708003264,  188029877,  68523444
146,  1.707425835,  187245468,  68381502
147,  1.710497908,  189039799,  68404611
148,  1.701219005,  186814670,  67681776
149,  1.707921348,  190182988,  68275189
150,  1.705363346,  187953442,  68413497
151,  1.710447052,  191090757,  68576538
152,  1.709635379,  189412095,  69453933
153,  1.710158666,  189776476,  69159308
154,  1.712755534,  190227562,  68994105
155,  1.708586887,  190783429,  69319835
156,  1.701592856,  188602488,  68528033
157,  1.710507977,  192383524,  69203506
158,  1.710397436,  191256323,  69263769
159,  1.710698855,  193243501,  69457770
160,  1.694534975,  187910055,  68229467
161,  1.711136220,  192189095,  70349628
162,  1.709280017,  191430936,  70227790
163,  1.712200754,  194343321,  70466850
164,  1.706186740,  191810255,  69683614
165,  1.708362643,  195861600,  70566979
166,  1.705843013,  193545051,  70307776
167,  1.709640000,  197323742,  70567636
168,  1.709300574,  196186269,  71152654
169,  1.710492303,  196640830,  70619083
170,  1.706111507,  196051583,  70492035
171,  1.710629345,  198080766,  70743128
172,  1.704259111,  196401813,  70006793
173,  1.709000055,  199698044,  70854913
174,  1.708748002,  198289466,  70573780
175,  1.711137489,  201348025,  70980603
176,  1.709696095,  199737883,  71582546
177,  1.709768613,  200279505,  71244440
178,  1.708634543,  199809587,  71191094
179,  1.710127390,  201456556,  71307035
180,  1.702238440,  200444265,  70855752
181,  1.705820813,  202716495,  71427262
182,  1.707207133,  201725023,  71225546
183,  1.707686028,  204057244,  71587192
184,  1.698163029,  200990541,  70220036
185,  1.711755127,  204138432,  72004222
186,  1.714969240,  206439184,  72094220
187,  1.711791086,  205643325,  72131150
188,  1.704100239,  203949629,  71409700
189,  1.707384515,  206900322,  72268197
190,  1.708849859,  205522708,  72010363
191,  1.705889067,  208393950,  72336676
192,  1.696343122,  204407908,  70930580
193,  1.708881559,  207990230,  72589491
194,  1.711975472,  211128102,  72587094
195,  1.709283475,  210553863,  72559169
196,  1.703916079,  209290236,  71959906
197,  1.705807004,  213100542,  72594177
198,  1.708701456,  211968983,  72536357
199,  1.705987408,  215797701,  72636704
200,  1.706490194,  214160604,  73203411
201,  1.708421648,  216308276,  72869323
202,  1.704757040,  215995189,  72877679
203,  1.708244562,  219048117,  72833732
204,  1.710341409,  221793045,  72830042
205,  1.708057558,  221927380,  73003033
206,  1.709999716,  220523964,  72773096
207,  1.709571122,  225525348,  73081118
208,  1.698139794,  220445932,  71976402
209,  1.711796178,  225231197,  73715783
210,  1.709122741,  224709013,  73322931
211,  1.712343645,  228552234,  73631787
212,  1.704529914,  226743732,  73011085
213,  1.710456017,  231633959,  73521800
214,  1.710034050,  229177376,  73548879
215,  1.710187670,  235022243,  73682806
216,  1.700692857,  229829189,  72356071
217,  1.711965826,  234279051,  73932042
218,  1.710357929,  233585100,  73552624
219,  1.714691478,  237258489,  73985160
220,  1.709756736,  235467737,  73335778
221,  1.715377279,  240113174,  73964687
222,  1.713581315,  238188909,  73830674
223,  1.715276626,  243273272,  73955513
224,  1.704341361,  237812296,  72496973
225,  1.714446991,  243382716,  73947688
226,  1.719703019,  248084049,  73798044
227,  1.716349468,  248650820,  73847161
228,  1.711409769,  247574030,  73333031
229,  1.717298328,  253808729,  73736776
230,  1.715120755,  251974689,  73634575
231,  1.718197166,  260049886,  73783008
232,  1.709051355,  255493312,  72371173
233,  1.716583880,  261385784,  73332871
234,  1.723758509,  266833610,  73636781
235,  1.722465763,  267486729,  73624624
236,  1.721765887,  271082798,  73147886
237,  1.724294786,  274245348,  73619903
238,  1.721570041,  272422699,  73421280
239,  1.725085438,  280245492,  73365719
240,  1.725491301,  278180195,  73864120
241,  1.727170795,  281937843,  73578000
242,  1.725695208,  283603955,  73281190
243,  1.726622111,  288649678,  73565364
244,  1.722936295,  288650631,  72913549
245,  1.730534734,  294168119,  73153665
246,  1.729549306,  294705686,  73240394
247,  1.732371955,  300666946,  73148990
248,  1.721913585,  297287795,  72097695
249,  1.731422074,  302967539,  73256449
250,  1.732203084,  304614008,  73123542
251,  1.735213232,  308762077,  73167306
252,  1.729361754,  308997558,  72558091
253,  1.735693831,  315228527,  73099636
254,  1.736682101,  315203441,  73048966
255,  1.739489289,  320537641,  72790231
256,  1.728415035,  317216012,  71863276
257,  1.740208595,  325361977,  73157647
258,  1.743667310,  327486596,  72895779
259,  1.745550348,  334276750,  72784008
260,  1.741572938,  336570635,  72380309
261,  1.749754584,  344598115,  72762870
262,  1.747309542,  344398742,  72544436
263,  1.753282119,  352745741,  72394421
264,  1.743183452,  352475043,  71605436
265,  1.756980454,  360446185,  72562577
266,  1.760523590,  364887585,  72366920
267,  1.760334582,  369620756,  72188095
268,  1.758754516,  372283193,  71920469
269,  1.765027034,  379840082,  72182791
270,  1.765777882,  381011019,  72062794
271,  1.770547708,  389016679,  71835069
272,  1.759704045,  389967089,  71205350
273,  1.773262590,  397516338,  72095245
274,  1.771873547,  399077749,  71888647
275,  1.774103474,  405868220,  71732214
276,  1.774258430,  408826127,  71362017
277,  1.780845519,  415864887,  71691967
278,  1.780748772,  415759791,  71571368
279,  1.783429123,  421951493,  71266407
280,  1.775381155,  423831501,  70276475
281,  1.787514612,  430466325,  71182975
282,  1.788295668,  433095864,  71098326
283,  1.791045553,  436469597,  70880412
284,  1.785973978,  439539794,  70234353
285,  1.792809309,  445656530,  70567411
286,  1.793498382,  448041638,  70604343
287,  1.796182457,  451514446,  70363940
288,  1.789277242,  452699162,  69526660
289,  1.797299994,  454874096,  70283548
290,  1.795296278,  455462309,  70307387
291,  1.798340978,  455170966,  70377741
292,  1.792702492,  453731511,  70068076
293,  1.798469297,  455649339,  70154200
294,  1.798478844,  456379151,  70396685
295,  1.797699042,  457770357,  70255466
296,  1.790058026,  454064714,  69739247
297,  1.797715192,  454907844,  70386776
298,  1.799326977,  455868321,  70281671
299,  1.798358184,  456687217,  70309023
300,  1.793152685,  456997405,  70063339
