b,  time,  L1-dcache-load-misses,  LLC-load-misses
78,  1.652822679,  182997333,  59918099
79,  1.689420147,  187779080,  60433914
80,  1.684089695,  185339840,  61910805
81,  1.682057874,  184557670,  61388500
82,  1.677172846,  183043968,  60879888
83,  1.690814040,  185267329,  61354172
84,  1.654873730,  181269124,  59758074
85,  1.690060866,  186510465,  61371676
86,  1.680618353,  182599043,  61037881
87,  1.698995430,  186938000,  61286588
88,  1.696020380,  185235964,  64002571
89,  1.691124804,  184689759,  63457404
90,  1.691306989,  183232438,  62990633
91,  1.681316106,  185357568,  63467849
92,  1.681333153,  181643411,  62024629
93,  1.708838179,  186454860,  63688457
94,  1.694859685,  182815406,  63186568
95,  1.714069644,  186915685,  63816951
96,  1.705430548,  184945527,  64944656
97,  1.708535012,  184295256,  64490550
98,  1.693565820,  183112036,  64044522
99,  1.712107372,  185002901,  64463096
100,  1.689778984,  181882170,  63183623
101,  1.711934016,  186126732,  64318298
102,  1.710477308,  182987075,  65076583
103,  1.713956885,  186403056,  64180533
104,  1.711074720,  185201533,  66163299
105,  1.713243232,  184290981,  65693596
106,  1.694923710,  183318878,  65260327
107,  1.712879455,  184840925,  65567615
108,  1.691570527,  182020213,  64300753
109,  1.708558043,  185871392,  65189781
110,  1.704446748,  182996612,  65242565
111,  1.707048068,  186300701,  65175509
112,  1.687411124,  180206043,  64744140
113,  1.716098600,  185423762,  67886690
114,  1.697998690,  184170923,  67225610
115,  1.714108384,  185977593,  67664483
116,  1.694856899,  182965439,  66535846
117,  1.703573746,  186955803,  67411326
118,  1.706337910,  184044226,  67357966
119,  1.712221282,  187568939,  67598028
120,  1.714011547,  185504404,  68856284
121,  1.710993810,  185554815,  68529077
122,  1.706908537,  184331388,  68194463
123,  1.702301688,  186146022,  68609744
124,  1.697654044,  183239462,  67636010
125,  1.713729253,  187087476,  68369158
126,  1.706893761,  184341478,  68095694
127,  1.706546326,  187628793,  68161715
128,  1.684427932,  180485607,  65636407
129,  1.700464362,  185038906,  67832795
130,  1.705776785,  184020261,  67434462
131,  1.707120554,  185815570,  67208353
132,  1.670650079,  183284542,  66802385
133,  1.706412347,  186969491,  67261851
134,  1.692018558,  184433167,  67532801
135,  1.706363494,  187701122,  67201240
136,  1.686946727,  182343203,  66320729
137,  1.706539230,  186498616,  68325872
138,  1.688134221,  185624778,  67982532
139,  1.688217681,  187374213,  68055642
140,  1.691677885,  185017437,  67352044
141,  1.709527477,  188638655,  67774324
142,  1.696873898,  186255421,  67825582
143,  1.711502603,  189696787,  67791177
144,  1.709708561,  187756267,  68773231
145,  1.711179622,  187903649,  68567476
146,  1.705237918,  187057651,  68386658
147,  1.707785907,  189192549,  68449595
148,  1.698192299,  186676984,  67701354
149,  1.706132265,  190014692,  68293649
150,  1.697151809,  187794578,  68465882
151,  1.710470480,  190919115,  68604603
152,  1.709671513,  189246596,  69456296
153,  1.710763807,  189632565,  69210330
154,  1.712614367,  190057808,  68988914
155,  1.708947996,  190620479,  69343877
156,  1.701505790,  188422268,  68512653
157,  1.708309540,  192335565,  69221393
158,  1.718361645,  191097020,  69301197
159,  1.708150960,  193062088,  69467122
160,  1.694079509,  187757336,  68223845
161,  1.712427817,  191998434,  70414240
162,  1.708890382,  191274602,  70221906
163,  1.709336395,  193867956,  70456290
164,  1.701923175,  191680326,  69733650
165,  1.708491704,  195676111,  70592552
166,  1.704489000,  193387839,  70280997
167,  1.707835733,  197113384,  70648402
168,  1.704878164,  195290316,  71097878
169,  1.710682746,  196467996,  70661365
170,  1.708513890,  195873082,  70463997
171,  1.707678467,  198216843,  70868294
172,  1.689521127,  196226186,  70026550
173,  1.689873716,  199529816,  70860019
174,  1.705201293,  198470541,  71136638
175,  1.710776654,  201197560,  71012051
176,  1.708839744,  199557378,  71580316
177,  1.709853245,  200115295,  71233832
178,  1.708493322,  199656735,  71204533
179,  1.710190710,  201303079,  71317759
180,  1.703317063,  200271229,  70885556
181,  1.703582535,  202540468,  71423834
182,  1.702207124,  201566778,  71246502
183,  1.705961453,  203900716,  71587315
184,  1.695403302,  200856935,  70234492
185,  1.709972125,  203950835,  72018085
186,  1.714280658,  206253804,  72106362
187,  1.708567738,  205462313,  72156399
188,  1.704964301,  203777499,  71444495
189,  1.706625684,  206776568,  72212780
190,  1.705233878,  205397818,  72068888
191,  1.706554395,  208233431,  72381307
192,  1.695262717,  204223957,  70957703
193,  1.707499229,  207826493,  72621075
194,  1.712407396,  210962060,  72644409
195,  1.708269101,  210403888,  72601774
196,  1.702838765,  209087892,  71996956
197,  1.707300919,  212913683,  72624102
198,  1.704844014,  211775379,  72541943
199,  1.707835697,  215645370,  72669353
200,  1.706277515,  214021572,  73236784
201,  1.708175907,  216116185,  72904766
202,  1.706107904,  215806845,  72885341
203,  1.706821827,  218917172,  72860433
204,  1.711735735,  221616917,  72879203
205,  1.708434030,  221767142,  73027187
206,  1.707625588,  220325087,  72767133
207,  1.704681774,  225368009,  73117435
208,  1.698356289,  220341726,  72013060
209,  1.709623938,  225057924,  73742599
210,  1.709904846,  224503696,  73386792
211,  1.709755069,  228377711,  73620832
212,  1.707520440,  226628561,  73053443
213,  1.712006533,  231441486,  73552860
214,  1.709383217,  229023492,  73577739
215,  1.712084049,  234882725,  73707294
216,  1.699172261,  229677519,  72380307
217,  1.707749544,  234085825,  73972634
218,  1.708022417,  233430370,  73604113
219,  1.709713361,  237093238,  74007638
220,  1.706800033,  235293630,  73392638
221,  1.711688640,  240001010,  73971268
222,  1.711370831,  238092531,  73877311
223,  1.713467011,  243142109,  73991641
224,  1.700816859,  237645375,  72512036
225,  1.711750356,  243246132,  74017749
226,  1.718888700,  247956946,  73809303
227,  1.712421847,  248488113,  73898683
228,  1.712085769,  247412249,  73345900
229,  1.713093831,  253616132,  73764703
230,  1.713669250,  251827134,  73670734
231,  1.717442077,  259874068,  73832655
232,  1.705666752,  255354892,  72389496
233,  1.715567162,  261258694,  73389274
234,  1.722266794,  266741574,  73679789
235,  1.717689351,  267342379,  73622058
236,  1.719656657,  270924258,  73175533
237,  1.718335599,  273978443,  73639594
238,  1.717897856,  272306753,  73446647
239,  1.721102207,  280128629,  73396633
240,  1.721184134,  278010497,  73883905
241,  1.725243895,  281769952,  73577429
242,  1.721481316,  283463899,  73317754
243,  1.726231592,  288598789,  73529896
244,  1.721600189,  288488861,  72946866
245,  1.725660468,  293949943,  73209168
246,  1.726393462,  294506453,  73260393
247,  1.729169979,  300228722,  73155930
248,  1.717611481,  297026074,  72159714
249,  1.729932996,  302972497,  73227720
250,  1.728315777,  304394515,  73115489
251,  1.732284222,  308580236,  73197718
252,  1.728305710,  308879543,  72603718
253,  1.732887733,  315053434,  73121318
254,  1.734420206,  315182788,  73045486
255,  1.732432454,  320372662,  72810492
256,  1.606241126,  317049404,  71883929
257,  1.738778526,  325214743,  73200638
258,  1.738028669,  327308251,  72900567
259,  1.742891038,  334149746,  72788505
260,  1.739331814,  336448200,  72397293
261,  1.745770064,  344493117,  72760224
262,  1.748048142,  344332743,  72566904
263,  1.748047624,  352550065,  72413282
264,  1.741191601,  352298930,  71591099
265,  1.755630529,  360278603,  72536693
266,  1.757605161,  364752682,  72421620
267,  1.758232063,  369474962,  72182120
268,  1.753858255,  372149305,  71910558
269,  1.762704064,  379711484,  72213901
270,  1.763671874,  380860396,  72077056
271,  1.764564556,  388848551,  71829112
272,  1.756191388,  389823806,  71225538
273,  1.769914855,  397339967,  72102839
274,  1.767169706,  398968444,  71896773
275,  1.770983419,  405746202,  71774145
276,  1.768975012,  408647580,  71371271
277,  1.778270070,  415723075,  71704278
278,  1.777359003,  415605065,  71572735
279,  1.780149219,  421816263,  71274212
280,  1.773327228,  423680406,  70288432
281,  1.783302084,  430261876,  71195118
282,  1.787424403,  432940452,  71105997
283,  1.788963881,  436324300,  70898298
284,  1.784676815,  439413077,  70231771
285,  1.790251185,  445511233,  70579819
286,  1.790207727,  447888559,  70615687
287,  1.793372828,  451375359,  70354908
288,  1.786308667,  452573027,  69549452
289,  1.796430811,  454711460,  70306511
290,  1.795726682,  455321838,  70310837
291,  1.790362205,  455016353,  70414262
292,  1.790249390,  453588299,  70082219
293,  1.797289439,  455503854,  70153526
294,  1.796038277,  456229079,  70396941
295,  1.796093137,  457582630,  70260680
296,  1.786751190,  453898756,  69740998
297,  1.793750985,  454766190,  70396501
298,  1.795986239,  455710479,  70279490
299,  1.794151350,  456525713,  70275993
300,  1.790176634,  456871073,  70074825
