b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.410853504,  451734817,  42374105
2,  2.029254979,  288364104,  42359122
3,  1.786140963,  317604382,  42531437
4,  1.750015973,  268373260,  42357969
5,  1.705957357,  265261870,  42682217
6,  1.718982405,  244872576,  42503806
7,  1.689709746,  236654439,  42530753
8,  1.701391081,  235580804,  42514837
9,  1.635284635,  219434285,  42467876
10,  1.613724825,  210398974,  42402787
11,  1.625509311,  208110284,  42471674
12,  1.610889371,  197289570,  42387961
13,  1.605530547,  201102349,  42491660
14,  1.590727392,  196426203,  42522123
15,  1.585439898,  195825924,  42512066
16,  1.561805705,  195617577,  42425032
17,  1.632406346,  185992669,  42508343
18,  1.536880038,  187173648,  42458871
19,  1.632165962,  181816608,  42464083
20,  1.530748516,  181930758,  42445767
21,  1.656589133,  180334698,  42448515
22,  1.535915436,  182935081,  42482736
23,  1.669586651,  179033928,  42487018
24,  1.547137452,  184534740,  42490267
25,  1.629204996,  184334828,  48003802
26,  1.635360571,  175723006,  42513957
27,  1.621267453,  183088693,  47858265
28,  1.578453944,  172177035,  42558027
29,  1.617729468,  182886535,  47581749
30,  1.619627757,  175519451,  42639111
31,  1.644622396,  183302615,  47691994
32,  1.575135102,  166078319,  42541533
33,  1.616242652,  180072699,  46964899
34,  1.636261407,  176118115,  42849613
35,  1.619738710,  181638823,  47049402
36,  1.582313479,  174490882,  42927474
37,  1.621348627,  185056444,  47080561
38,  1.623729368,  178781160,  43187446
39,  1.630164977,  187808036,  47316794
40,  1.608509006,  188344655,  50021931
41,  1.621572173,  186891088,  49845007
42,  1.645077748,  184032128,  43735958
43,  1.639260270,  189672411,  50283079
44,  1.596322506,  182830142,  43903740
45,  1.647144717,  192654337,  50614735
46,  1.645419918,  186514231,  44768690
47,  1.656452334,  193468033,  51170753
48,  1.599207341,  190876728,  45719734
49,  1.641353474,  188926844,  53260165
50,  1.651493284,  185897837,  45637268
51,  1.656422620,  189677486,  53515987
52,  1.607388586,  182462247,  45509803
53,  1.663848651,  191279659,  53728128
54,  1.659578301,  184533556,  46571104
55,  1.666081099,  191389789,  53683214
56,  1.633572383,  178825915,  55971970
57,  1.664397595,  189149243,  59120103
58,  1.659840382,  183249662,  47380057
59,  1.679165468,  189949712,  59872554
60,  1.617208791,  180135677,  47459637
61,  1.684437209,  191194933,  60100860
62,  1.675868447,  182032074,  48648579
63,  1.688620262,  191591841,  60015670
64,  1.596503384,  175204638,  46370702
65,  1.681406308,  187652682,  61049270
66,  1.670409639,  185410343,  60302004
67,  1.687617331,  188348142,  61243335
68,  1.660418638,  183036856,  59113030
69,  1.686410300,  189314895,  60921420
70,  1.668322372,  184648993,  60103998
71,  1.690221065,  189948633,  61000254
72,  1.674817930,  186161896,  60595631
73,  1.678363384,  185304135,  60203427
74,  1.666154647,  183560824,  59552722
75,  1.683507201,  186004920,  60113374
76,  1.654762799,  181533500,  58371685
77,  1.684344282,  187192038,  60162338
78,  1.669911129,  183022741,  59744088
79,  1.691543794,  187779029,  60282827
80,  1.687210598,  185347871,  61746191
81,  1.687677710,  184542284,  61211420
82,  1.679233087,  183034190,  60719798
83,  1.692859724,  185281032,  61174332
84,  1.668318675,  181247568,  59567514
85,  1.694953426,  186496093,  61162466
86,  1.681242001,  182602428,  60805703
87,  1.697087868,  186930512,  61044840
88,  1.696997030,  185215987,  63782463
89,  1.698685362,  184683265,  63185989
90,  1.691574598,  183206063,  62742484
91,  1.704502871,  185359645,  63227678
92,  1.683868000,  181642431,  61756510
93,  1.608405930,  186443900,  63395467
94,  1.697209024,  182831530,  62915359
95,  1.712358935,  186890937,  63532538
96,  1.708114551,  184953711,  64700775
97,  1.708977235,  184309217,  64190507
98,  1.703515652,  183075631,  63799723
99,  1.714273864,  185016065,  64216364
100,  1.693363555,  181849739,  62856864
101,  1.711056942,  186113650,  64009073
102,  1.711223220,  183012480,  64786893
103,  1.711668865,  186348852,  63927718
104,  1.712039108,  185166371,  65881232
105,  1.711114892,  184274119,  65320237
106,  1.705512065,  183303238,  64905216
107,  1.715325487,  184861085,  65324424
108,  1.694873232,  181975979,  63954704
109,  1.708347243,  185851594,  64914239
110,  1.705659695,  182995380,  64946648
111,  1.709045653,  186234831,  64830553
112,  1.687292482,  180183060,  64422598
113,  1.714721084,  185383679,  67522880
114,  1.708711741,  184107190,  66885402
115,  1.715135955,  185929583,  67355966
116,  1.699177398,  182880092,  66116949
117,  1.712660117,  186914225,  67154665
118,  1.708827451,  184006772,  67107854
119,  1.714837456,  187761217,  67382783
120,  1.714342238,  185435199,  68578129
121,  1.713363670,  185476495,  68237153
122,  1.709723480,  184270156,  67940194
123,  1.717078074,  186100176,  68325651
124,  1.701422644,  183164609,  67282004
125,  1.714054196,  187021327,  68085322
126,  1.707181505,  184284791,  67798509
127,  1.714376949,  187572384,  67862982
128,  1.688217819,  180425447,  65340494
129,  1.709538668,  184971935,  67496065
130,  1.704096873,  183959107,  67131805
131,  1.708851734,  185788220,  66934628
132,  1.698185620,  183226942,  66495415
133,  1.711490898,  186930289,  67063700
134,  1.704121760,  184377272,  67220908
135,  1.709173551,  187634295,  66927132
136,  1.689896679,  182274206,  66032312
137,  1.710116161,  186442450,  68019171
138,  1.706204837,  185579349,  67711863
139,  1.712589219,  187337288,  67755223
140,  1.699283774,  184904276,  67019830
141,  1.710928202,  188566602,  67475175
142,  1.705294857,  186191878,  67563975
143,  1.710598312,  189619025,  67494933
144,  1.710000649,  187706497,  68516837
145,  1.709797127,  187817342,  68282382
146,  1.705979530,  186978429,  68132327
147,  1.711584071,  188804585,  68166446
148,  1.700095028,  186571775,  67394485
149,  1.709528953,  190257780,  68197437
150,  1.705289556,  187691902,  68153459
151,  1.709275027,  190816667,  68311954
152,  1.710611780,  189159367,  69181072
153,  1.710622178,  189512875,  68928788
154,  1.713053676,  189974296,  68764426
155,  1.711503015,  190551409,  69077750
156,  1.701642107,  188348519,  68246595
157,  1.711302999,  192296804,  69003254
158,  1.712986550,  191022259,  69042973
159,  1.710082589,  192966726,  69222105
160,  1.695407675,  187663401,  67975115
161,  1.711233099,  191919457,  70142275
162,  1.704944990,  191141175,  70013061
163,  1.711026716,  193787574,  70226652
164,  1.702838516,  191550222,  69494636
165,  1.710816942,  195596395,  70392264
166,  1.708337952,  193573771,  70812758
167,  1.710364214,  197068747,  70384032
168,  1.711675044,  195212375,  70891842
169,  1.711133257,  196371356,  70460626
170,  1.709203701,  195794148,  70327215
171,  1.712492821,  197821567,  70592295
172,  1.703992025,  196106949,  69809273
173,  1.711095378,  199453614,  70716904
174,  1.708836619,  198034758,  70434111
175,  1.712038173,  201103818,  70861742
176,  1.713333428,  199515050,  71402604
177,  1.711178586,  200039266,  71072750
178,  1.709130027,  199519827,  71014858
179,  1.711430693,  201187910,  71181979
180,  1.704736416,  200185180,  70698559
181,  1.706348080,  202460281,  71301929
182,  1.708609793,  201489019,  71094649
183,  1.707459370,  203825974,  71473290
184,  1.699482666,  200742207,  70103771
185,  1.711365349,  203863636,  71894555
186,  1.715011469,  206139160,  71949955
187,  1.710040750,  205366381,  72028320
188,  1.704188103,  203668603,  71298934
189,  1.710328512,  206728191,  72092959
190,  1.707997536,  205274611,  71896313
191,  1.708633371,  208170793,  72244680
192,  1.699717747,  204104490,  70815287
193,  1.616748336,  207691839,  72471498
194,  1.714859919,  210885218,  72509930
195,  1.709477455,  210320382,  72473538
196,  1.705321247,  209033134,  71880625
197,  1.710199866,  212863034,  72519727
198,  1.708428903,  211704322,  72441264
199,  1.707181538,  215579379,  72567684
200,  1.709868162,  213939956,  73145416
201,  1.711153711,  216015375,  72814844
202,  1.707922323,  215738228,  72776466
203,  1.710342623,  218819522,  72764218
204,  1.711280641,  221545823,  72781082
205,  1.710869787,  221730283,  72942686
206,  1.708889686,  220238907,  72686485
207,  1.711242414,  225289401,  73037642
208,  1.700441969,  220200435,  71907636
209,  1.711782332,  224958669,  73667417
210,  1.711177659,  224452335,  73278555
211,  1.712172668,  228286984,  73558816
212,  1.708218837,  226556538,  72931814
213,  1.715697064,  231405582,  73476719
214,  1.711105038,  228959785,  73482053
215,  1.712269897,  234807540,  73631874
216,  1.702253176,  229619563,  72295016
217,  1.712780647,  234038905,  73887465
218,  1.710860260,  233320914,  73505986
219,  1.714028496,  236993733,  73923010
220,  1.706735185,  235157682,  73273150
221,  1.714457505,  239911978,  73857599
222,  1.712511688,  237909616,  73775396
223,  1.713960144,  243047877,  73912893
224,  1.702310476,  237522652,  72444129
225,  1.714838969,  243118149,  73961073
226,  1.719439118,  247862884,  73714084
227,  1.715347977,  248431523,  73798065
228,  1.711480058,  247309211,  73280664
229,  1.716995456,  253538070,  73702295
230,  1.715040782,  251760151,  73618484
231,  1.719617232,  259678636,  73827038
232,  1.706581905,  255234848,  72314802
233,  1.716382136,  261158375,  73348286
234,  1.724089186,  266554992,  73610391
235,  1.720166279,  267167736,  73574969
236,  1.719204593,  270802736,  73083075
237,  1.721076933,  273999404,  73590436
238,  1.721565160,  272182268,  73382244
239,  1.724381911,  280072812,  73352350
240,  1.723774276,  277998637,  73833169
241,  1.726435447,  281681907,  73549056
242,  1.725462153,  283415406,  73240522
243,  1.728281465,  288549706,  73459591
244,  1.724100964,  288424608,  72892198
245,  1.730142514,  293973162,  73158476
246,  1.727647788,  294464629,  73208419
247,  1.730549840,  300230909,  73106512
248,  1.721287553,  297029281,  72058989
249,  1.732107679,  302914266,  73164485
250,  1.730945997,  304305756,  73086154
251,  1.734754478,  308472950,  73149116
252,  1.730020655,  308792547,  72547990
253,  1.735157667,  314962681,  73103858
254,  1.735491755,  315097623,  72991399
255,  1.740235924,  320359364,  72787850
256,  1.728289228,  316962752,  71848018
257,  1.739587166,  325159338,  73182862
258,  1.741184834,  327308144,  72865663
259,  1.745584066,  334100811,  72764230
260,  1.742294602,  336416428,  72353423
261,  1.749137036,  344450195,  72743156
262,  1.746124236,  344163508,  72540045
263,  1.753444500,  352446079,  72436863
264,  1.743340102,  352248554,  71553441
265,  1.756599407,  360208470,  72516933
266,  1.759721033,  364738966,  72366411
267,  1.760715964,  369466989,  72163313
268,  1.758960254,  372102336,  71905785
269,  1.764892559,  379717602,  72184527
270,  1.764831292,  380846940,  72054639
271,  1.769286866,  388838659,  71833630
272,  1.760457863,  389756903,  71199629
273,  1.772589328,  397342442,  72100707
274,  1.771411533,  398934627,  71880736
275,  1.774342897,  405725557,  71761187
276,  1.774312513,  408678505,  71365044
277,  1.779563465,  415747763,  71693163
278,  1.779742632,  415592259,  71571440
279,  1.782068209,  421818361,  71276976
280,  1.774571943,  423677372,  70294083
281,  1.787466464,  430305859,  71198973
282,  1.788949482,  432968552,  71103936
283,  1.790583483,  436326153,  70883234
284,  1.785627845,  439421845,  70233671
285,  1.793699549,  445526299,  70590809
286,  1.794189946,  447901448,  70631417
287,  1.796147823,  451380696,  70391666
288,  1.787431682,  452573593,  69541668
289,  1.797278461,  454752895,  70311796
290,  1.796748913,  455338150,  70337443
291,  1.799307069,  455052631,  70423855
292,  1.794366716,  453625605,  70108662
293,  1.796701153,  455514816,  70174107
294,  1.799162167,  456249251,  70398393
295,  1.798099821,  457638883,  70261420
296,  1.790787966,  453943243,  69765376
297,  1.797421685,  454780402,  70402117
298,  1.798260021,  455750434,  70296951
299,  1.798651450,  456569984,  70319158
300,  1.794128870,  456868606,  70091024
