b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.358131208,  451825657,  42351860
2,  2.022624726,  288482504,  42360443
3,  1.782979178,  317708677,  42527375
4,  1.747621413,  268469527,  42362489
5,  1.706660997,  265330043,  42681176
6,  1.716954351,  244983379,  42506435
7,  1.692277035,  236788034,  42516916
8,  1.700000496,  235691458,  42512067
9,  1.632946037,  219546765,  42470621
10,  1.613781885,  210543147,  42410507
11,  1.622250718,  208220098,  42474224
12,  1.609443864,  197404456,  42392678
13,  1.604634592,  201217032,  42494628
14,  1.587989735,  196524898,  42516672
15,  1.583546320,  195917914,  42510401
16,  1.562407852,  195737338,  42421650
17,  1.628836581,  186109480,  42510134
18,  1.535313238,  187260579,  42460681
19,  1.629582354,  181946346,  42467443
20,  1.528716255,  182040118,  42445897
21,  1.656038551,  180457418,  42451826
22,  1.535343926,  183061755,  42485622
23,  1.668166588,  179146058,  42487664
24,  1.545259644,  184650019,  42495687
25,  1.625318832,  184438780,  47998533
26,  1.633989871,  175829999,  42513284
27,  1.621562185,  183220930,  47862140
28,  1.576037755,  172301089,  42567576
29,  1.614737261,  182938358,  47583926
30,  1.620014395,  175645385,  42661213
31,  1.642897950,  183402018,  47737484
32,  1.572447674,  166198543,  42561116
33,  1.617883226,  180277492,  47018748
34,  1.634699560,  176226625,  42891066
35,  1.619424614,  181686646,  47109282
36,  1.582197601,  174630143,  42964368
37,  1.619307509,  185121405,  47142070
38,  1.623715963,  178910936,  43235849
39,  1.628724214,  187905600,  47371657
40,  1.607591385,  188443104,  50085040
41,  1.622255874,  187050240,  49910971
42,  1.642441769,  184142210,  43773723
43,  1.637939629,  189768086,  50369949
44,  1.598314975,  182962609,  43989038
45,  1.645337370,  192763522,  50672144
46,  1.645502167,  186635783,  44827445
47,  1.655472165,  193539757,  51216742
48,  1.597640252,  190971040,  45795635
49,  1.640811673,  189051021,  53307868
50,  1.651500916,  186017503,  45726150
51,  1.654769347,  189780344,  53603592
52,  1.607935428,  182593513,  45601409
53,  1.662235467,  191393725,  53782096
54,  1.658457625,  184638462,  46651933
55,  1.668229203,  191531203,  53770075
56,  1.632154276,  178952164,  56001997
57,  1.665026423,  189281495,  59172653
58,  1.661172771,  183380671,  47449407
59,  1.675529164,  190064299,  59885139
60,  1.618055020,  180250404,  47495736
61,  1.683333997,  191346553,  60112488
62,  1.674831766,  182132199,  48654194
63,  1.688426300,  191733651,  60041143
64,  1.593486099,  175302890,  46394968
65,  1.679454065,  187797465,  61093451
66,  1.670489688,  185553494,  60354141
67,  1.686564176,  188470190,  61326448
68,  1.659079292,  183178606,  59175478
69,  1.685532654,  189451851,  60982716
70,  1.668040785,  184794458,  60234803
71,  1.690570034,  190086685,  61085012
72,  1.673529666,  186314036,  60724972
73,  1.677563187,  185417277,  60274979
74,  1.667512016,  183711800,  59672927
75,  1.681612296,  186382901,  60230543
76,  1.655490614,  181679201,  58499151
77,  1.686046888,  187337921,  60299906
78,  1.669800604,  183154138,  59890784
79,  1.691755082,  187920127,  60454272
80,  1.684979951,  185489232,  61903499
81,  1.688267996,  184698504,  61413222
82,  1.683855461,  183223673,  60920993
83,  1.694656667,  185421510,  61379246
84,  1.670275497,  181405738,  59771502
85,  1.696698579,  186667161,  61375290
86,  1.682248270,  182745487,  61053281
87,  1.701027982,  187093847,  61341130
88,  1.699049219,  185385251,  64073355
89,  1.701558278,  184820391,  63501106
90,  1.694669024,  183364282,  63017468
91,  1.706783044,  185509744,  63529229
92,  1.685480763,  181771124,  62031372
93,  1.709566890,  186595191,  63681494
94,  1.696474310,  182969992,  63208066
95,  1.716173389,  187037147,  63818466
96,  1.708990825,  185113146,  65012503
97,  1.710336074,  184461242,  64504205
98,  1.706637713,  183243695,  64133779
99,  1.715456240,  185157667,  64476524
100,  1.695686322,  181998978,  63235321
101,  1.713694641,  186272769,  64344133
102,  1.712534054,  183141570,  65135663
103,  1.715328428,  186516573,  64202042
104,  1.714322419,  185371889,  66273367
105,  1.715076374,  184434692,  65685172
106,  1.708236239,  183470608,  65256681
107,  1.716278282,  184975206,  65577594
108,  1.699981357,  182164980,  64343524
109,  1.711873486,  186033614,  65219059
110,  1.706282270,  183128386,  65292409
111,  1.711648284,  186401561,  65139608
112,  1.689402221,  180370773,  64808423
113,  1.717715576,  185574450,  67892884
114,  1.712455161,  184318474,  67249994
115,  1.716082760,  186137607,  67670674
116,  1.704332196,  183116003,  66569727
117,  1.715404095,  187079209,  67421848
118,  1.709220107,  184193337,  67423114
119,  1.717210305,  187725176,  67602084
120,  1.715730753,  185641515,  68875003
121,  1.715580734,  185665531,  68529698
122,  1.711023945,  184465889,  68243099
123,  1.715980147,  186269573,  68602294
124,  1.705295219,  183384454,  67628439
125,  1.715929416,  187202335,  68319277
126,  1.709756602,  184466802,  68089660
127,  1.717727673,  187777269,  68138495
128,  1.689542471,  180642015,  65648053
129,  1.713460936,  185175637,  67827292
130,  1.706378415,  184156318,  67444158
131,  1.709524951,  185960385,  67208916
132,  1.702502111,  183437878,  66808022
133,  1.710349045,  187106410,  67246678
134,  1.705953686,  184574770,  67500919
135,  1.712672317,  187845073,  67181006
136,  1.690962165,  182483769,  66300613
137,  1.713227155,  186654463,  68298203
138,  1.707287689,  185790727,  67988873
139,  1.712086477,  187510907,  67999419
140,  1.701747527,  185147373,  67306894
141,  1.711490593,  188768085,  67733394
142,  1.707170008,  186406149,  67815693
143,  1.712184909,  189822182,  67760657
144,  1.709971808,  187910062,  68778892
145,  1.713381643,  188012015,  68531029
146,  1.708015447,  187195846,  68354116
147,  1.711948211,  189000100,  68409920
148,  1.702963876,  186811780,  67687068
149,  1.710469021,  190451029,  68426385
150,  1.708026989,  187938152,  68480548
151,  1.710841918,  191036781,  68562252
152,  1.711239440,  189397875,  69495942
153,  1.711915940,  189757457,  69134785
154,  1.714063501,  190210796,  68994597
155,  1.711022741,  190766589,  69286835
156,  1.703392260,  188575964,  68510259
157,  1.709605238,  192490705,  69196057
158,  1.715640557,  191275218,  69315904
159,  1.710737868,  193212305,  69435253
160,  1.695829225,  187912080,  68242748
161,  1.714636525,  192172638,  70369288
162,  1.710133803,  191388316,  70209978
163,  1.712348270,  194073296,  70421007
164,  1.705700060,  191802065,  69698585
165,  1.710400536,  195813049,  70562029
166,  1.710114269,  193540500,  70261356
167,  1.711184664,  197285372,  70534994
168,  1.712723633,  195442964,  71067457
169,  1.713362212,  196974052,  70629331
170,  1.709129717,  196030911,  70461566
171,  1.712040852,  198041193,  70702267
172,  1.705745472,  196363049,  69996226
173,  1.714620225,  199676906,  70819598
174,  1.709463305,  198280291,  70575625
