b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.360038087,  451693436,  42391516
2,  2.024767893,  288329085,  42383396
3,  1.783469587,  317605866,  42561760
4,  1.748577219,  268228491,  42392537
5,  1.706695111,  265187343,  42711366
6,  1.715040736,  244846846,  42536101
7,  1.689089278,  236646256,  42549157
8,  1.698583652,  235529428,  42543462
9,  1.631160759,  219414907,  42500382
10,  1.612385854,  210393264,  42435577
11,  1.624483505,  208083971,  42505598
12,  1.608421565,  197268534,  42415011
13,  1.604780902,  201075338,  42520611
14,  1.589595829,  196415572,  42546499
15,  1.585072595,  195797822,  42542571
16,  1.574822153,  195672282,  42453551
17,  1.630608112,  185986898,  42533680
18,  1.536205540,  187123164,  42492029
19,  1.631480182,  181782259,  42497367
20,  1.530478590,  181906393,  42475849
21,  1.655258854,  180306381,  42479324
22,  1.535985637,  182897755,  42514184
23,  1.669852060,  179005007,  42519965
24,  1.545228847,  184520688,  42532331
25,  1.629738140,  184577452,  48131919
26,  1.635825363,  175688192,  42547272
27,  1.622330325,  183059388,  47885708
28,  1.583212133,  172165246,  42590126
29,  1.620188438,  182864082,  47607719
30,  1.621410225,  175473948,  42674490
31,  1.644485495,  183197523,  47718139
32,  1.575355801,  166040431,  42585599
33,  1.618771439,  180067385,  47006391
34,  1.633193832,  176086381,  42906073
35,  1.622532340,  181569863,  47101712
36,  1.581655380,  174465499,  42973895
37,  1.623568318,  185066884,  47134540
38,  1.625150016,  178762269,  43244938
39,  1.633062422,  187807003,  47365883
40,  1.610974619,  188325022,  50085020
41,  1.623103871,  186917077,  49871756
42,  1.645182793,  184014454,  43787925
43,  1.641012458,  189670080,  50321255
44,  1.596091851,  182829866,  43988825
45,  1.647370051,  192684218,  50650731
46,  1.645153696,  186482259,  44816741
47,  1.658223857,  193435581,  51198824
48,  1.602038597,  190850148,  45782181
49,  1.643359251,  188909607,  53317526
50,  1.652857835,  185875609,  45710177
51,  1.657154638,  189640219,  53560641
52,  1.606623361,  182453407,  45556175
53,  1.664037408,  191277039,  53735234
54,  1.655651259,  184498060,  46608384
55,  1.666524926,  191391655,  53727534
56,  1.632907020,  178788934,  55997507
57,  1.666408582,  189115728,  59158081
58,  1.658612790,  183213653,  47415900
59,  1.679324535,  189932769,  59913037
