b,  time,  L1-dcache-load-misses,  LLC-load-misses
242,  1.727014897,  283648844,  73279928
243,  1.731000500,  288802681,  73514468
244,  1.725842755,  288606530,  72944860
245,  1.729238770,  294113615,  73173134
246,  1.720444844,  294651014,  73233907
247,  1.732784409,  300386558,  73128785
248,  1.719681893,  297248642,  72102727
249,  1.734704498,  303143060,  73194424
250,  1.730327717,  304542525,  73117670
251,  1.738716448,  308705067,  73153471
252,  1.730569235,  309037099,  72560277
253,  1.740434018,  315200345,  73115813
254,  1.737062603,  315320850,  73036776
255,  1.741065809,  320551637,  72793219
256,  1.720870363,  317159525,  71879467
257,  1.742994734,  325392158,  73195147
258,  1.740761521,  327500708,  72886338
259,  1.747989992,  334302703,  72801247
260,  1.739057121,  336548098,  72378780
261,  1.750324625,  344621914,  72743467
262,  1.750014836,  344375432,  72575574
263,  1.753822348,  352785271,  72421845
264,  1.747472686,  352448653,  71604952
265,  1.759693680,  360384450,  72562372
266,  1.761888338,  364894773,  72401608
267,  1.766443622,  369647194,  72174134
268,  1.760006605,  372251948,  71936255
269,  1.765870070,  379818872,  72207834
270,  1.763695057,  381049135,  72106373
271,  1.771459845,  389000757,  71857597
272,  1.761185255,  389650030,  71259991
273,  1.770103708,  397467851,  72110760
274,  1.775325032,  399071905,  71920179
275,  1.777122565,  405896605,  71777358
276,  1.776399093,  408820133,  71382861
277,  1.786474727,  415894286,  71722747
278,  1.783470905,  415770510,  71591871
279,  1.787942230,  421971841,  71296454
280,  1.778639509,  423796950,  70293016
281,  1.788631170,  430410778,  71200855
282,  1.794567610,  433074614,  71135912
283,  1.794209214,  436435338,  70890922
284,  1.790763044,  439537086,  70247979
285,  1.795934901,  445656525,  70608968
286,  1.796455529,  448049728,  70668088
287,  1.803177287,  451517198,  70415435
288,  1.800411233,  452693227,  69526675
289,  1.801878623,  454847921,  70326990
290,  1.799353560,  455447485,  70354979
291,  1.801476294,  455163195,  70423644
292,  1.796519161,  453724140,  70105155
293,  1.802294811,  455628358,  70188382
294,  1.801558019,  456357525,  70420486
295,  1.800546479,  457747344,  70271660
296,  1.792507896,  454016164,  69765754
297,  1.801955128,  454879603,  70426777
298,  1.803758916,  455858155,  70327324
299,  1.799501431,  456654173,  70321120
300,  1.796256784,  456976965,  70092281
