b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.357893146,  451777239,  42366961
2,  2.021972863,  288425023,  42371216
3,  1.782593431,  317695373,  42543093
4,  1.746278620,  268400394,  42375487
5,  1.703498654,  265263067,  42690392
6,  1.714298113,  244922115,  42515992
7,  1.688817779,  236746317,  42526470
8,  1.698085519,  235627458,  42525443
9,  1.632627262,  219491070,  42479541
10,  1.611916867,  210470957,  42418523
11,  1.623443528,  208163917,  42479857
12,  1.607300928,  197347452,  42399170
13,  1.602529532,  201159049,  42500053
14,  1.588045200,  196503063,  42532877
15,  1.583694376,  195872129,  42518313
16,  1.562658570,  195676512,  42435412
17,  1.627574306,  186052749,  42517870
18,  1.534991740,  187222588,  42469936
19,  1.629651966,  181891062,  42475191
20,  1.530421961,  181992652,  42457228
21,  1.653630158,  180392771,  42455331
22,  1.534055591,  183002609,  42493463
23,  1.668164817,  179111112,  42494158
24,  1.545523053,  184600428,  42507008
25,  1.625588762,  184376941,  48009781
26,  1.633607538,  175789450,  42532945
27,  1.621220288,  183167863,  47872480
28,  1.577925407,  172239572,  42572276
29,  1.618089785,  182948936,  47597191
30,  1.620514965,  175582773,  42672029
31,  1.641780374,  183284855,  47707961
32,  1.572009168,  166114096,  42571739
33,  1.615508494,  180201810,  46980088
34,  1.634663928,  176191394,  42908836
35,  1.617573598,  181645363,  47086043
36,  1.579186937,  174550579,  42975445
37,  1.619146167,  185079280,  47096644
38,  1.623462177,  178863673,  43238909
39,  1.629974025,  187862374,  47327147
40,  1.610086585,  188415679,  50091418
41,  1.619180443,  186992132,  49860802
42,  1.640983776,  184092012,  43779286
43,  1.638018104,  189728711,  50299997
44,  1.596017136,  182901818,  43978088
45,  1.648156726,  193566653,  50666414
46,  1.643236963,  186580077,  44818703
47,  1.653424308,  193495102,  51183677
48,  1.595967774,  190929775,  45799674
49,  1.640851145,  189017589,  53306404
50,  1.645984772,  185977554,  45682812
51,  1.642140391,  189739462,  53583534
52,  1.581372379,  182527410,  45580257
53,  1.649235784,  191334718,  53741518
54,  1.656767838,  184597643,  46581143
55,  1.665189173,  191472414,  53756776
56,  1.633774026,  178906504,  55998322
57,  1.664007603,  189235098,  59190477
58,  1.651707354,  183312406,  47421710
59,  1.676482307,  190015119,  59855551
60,  1.615076501,  180185082,  47437948
61,  1.683659945,  191286141,  60092427
62,  1.674403809,  182119421,  48629678
63,  1.687404020,  191665981,  60038725
64,  1.591605271,  175274030,  46372790
65,  1.678391438,  187761330,  61111305
66,  1.669667517,  185471724,  60336479
67,  1.684396722,  188423986,  61288111
68,  1.658458786,  183105143,  59135298
69,  1.683614839,  189420306,  60925620
70,  1.667746089,  184725648,  60174021
71,  1.689487221,  190032248,  61083368
72,  1.671739495,  186238011,  60621020
73,  1.675109983,  185377686,  60258616
74,  1.662464526,  183631186,  59614755
75,  1.681533395,  186078278,  60183724
76,  1.654236035,  181605918,  58445555
77,  1.682937230,  187270637,  60241952
78,  1.669567987,  183113148,  59852846
79,  1.683151363,  187843964,  60356217
80,  1.682915157,  185425073,  61846686
81,  1.686705425,  184638547,  61325673
82,  1.677448911,  183114419,  60833508
83,  1.692906724,  185356225,  61272019
84,  1.670236451,  181341784,  59692723
85,  1.693155128,  186592008,  61283751
86,  1.679269495,  182681256,  60986574
87,  1.690381780,  187017904,  61210511
88,  1.694689374,  185316829,  63902757
89,  1.700109206,  184766876,  63336472
90,  1.686207145,  183287915,  62899888
91,  1.704358519,  185444709,  63384784
92,  1.684300943,  181720603,  61924604
93,  1.703855893,  186527878,  63551766
94,  1.694785427,  182904558,  63111205
95,  1.711411401,  186946871,  63693081
96,  1.701446092,  185041526,  64915614
97,  1.709048698,  184404330,  64368860
98,  1.697830946,  183183367,  63989037
99,  1.712124995,  185084683,  64331989
100,  1.690391988,  181957529,  63057569
101,  1.709030734,  186205847,  64186568
102,  1.707463701,  183069283,  65017765
103,  1.711005959,  186453758,  64035807
104,  1.706052290,  185248015,  66070205
105,  1.709706946,  184383067,  65516718
106,  1.695610690,  183380845,  65119419
107,  1.690329798,  184915601,  65440011
108,  1.688277839,  182089448,  64178775
109,  1.707923391,  185948723,  65050559
110,  1.705598656,  183066427,  65136014
111,  1.697277113,  186351171,  65011110
112,  1.652574609,  180269565,  64651409
113,  1.713535319,  185490814,  67686685
114,  1.707147978,  184227593,  67080679
115,  1.706728368,  186032234,  67468666
116,  1.680303448,  183002756,  66407362
117,  1.706809584,  187007218,  67292085
118,  1.705704497,  184124841,  67278098
119,  1.713861706,  187640362,  67446165
120,  1.713478731,  185548998,  68740791
121,  1.708229983,  185580739,  68344283
122,  1.707411293,  184371354,  68076097
123,  1.709819138,  186199371,  68451726
124,  1.700270500,  183270748,  67481046
125,  1.712464716,  187137989,  68210176
126,  1.705823388,  184383726,  67953579
127,  1.713653558,  187688817,  68023383
128,  1.686070006,  180540105,  65474604
129,  1.709607395,  185096760,  67659217
130,  1.706860936,  184099738,  67323866
131,  1.706604262,  185885333,  67095621
132,  1.697657557,  183340877,  66692620
133,  1.707621682,  187028057,  67120617
134,  1.703256771,  184468973,  67365470
135,  1.709548544,  187744268,  67058736
136,  1.688093182,  182385372,  66177186
137,  1.707126639,  186548819,  68142764
138,  1.705229591,  185687753,  67823644
139,  1.711479018,  187436753,  67880115
140,  1.699035610,  185027677,  67145098
141,  1.709758974,  188690882,  67608808
142,  1.702897224,  186302821,  67688463
143,  1.710388193,  189756772,  67659969
144,  1.708673822,  187824101,  68637442
145,  1.708808346,  187898786,  68416583
146,  1.705376799,  187108301,  68239375
147,  1.708155945,  189223708,  68311876
148,  1.699887759,  186699943,  67560810
149,  1.708053091,  190341822,  68333126
150,  1.705060390,  187825407,  68318886
151,  1.710691406,  190969403,  68497804
152,  1.708252182,  189284253,  69329974
153,  1.710432010,  189663670,  69051564
154,  1.711204585,  190105403,  68875872
155,  1.710596138,  190661581,  69233349
156,  1.700946084,  188467938,  68390809
157,  1.709208716,  192277120,  69107589
158,  1.712078600,  191119520,  69164770
159,  1.708996752,  193122341,  69345850
160,  1.693973956,  187777219,  68090275
161,  1.710436832,  192068570,  70286725
162,  1.707219329,  191316500,  70116324
163,  1.708965658,  193891352,  70348178
164,  1.701624075,  191668971,  69607683
165,  1.707820794,  195699948,  70499478
166,  1.705595558,  193409697,  70144160
167,  1.711232368,  197217457,  70495010
168,  1.709804464,  195301553,  70982145
169,  1.710647474,  196497854,  70589085
170,  1.709394042,  195940734,  70401080
171,  1.710959754,  198235655,  70799060
172,  1.702471291,  196251768,  69906278
173,  1.706858778,  199566368,  70833451
174,  1.706851914,  198143148,  70508771
175,  1.710026436,  201242680,  70969374
176,  1.710026794,  199597332,  71480252
177,  1.709761613,  200154544,  71200022
178,  1.706634040,  199653621,  71088497
179,  1.709272976,  201318891,  71268578
180,  1.704031804,  200320963,  70781786
181,  1.706770624,  202557540,  71367211
182,  1.703668762,  201564028,  71134593
183,  1.707024850,  203914696,  71555236
184,  1.693392976,  200846090,  70151877
185,  1.708185667,  203982851,  71990425
186,  1.712724457,  206281798,  72031092
187,  1.708916899,  205482399,  72092489
188,  1.704425576,  203783256,  71363996
