b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.372448477,  451707243,  42359763
2,  2.021765650,  288338384,  42364130
3,  1.784684183,  317590707,  42534460
4,  1.750761053,  268325398,  42360107
5,  1.705459639,  265199738,  42682538
6,  1.717859326,  244843587,  42511819
7,  1.691069728,  236672427,  42516503
8,  1.699766514,  235572480,  42516801
9,  1.633371831,  219444662,  42472405
10,  1.612550430,  210394872,  42410154
11,  1.622126578,  208100095,  42477985
12,  1.607625026,  197274886,  42393215
13,  1.604137226,  201083632,  42491129
14,  1.589358203,  196422188,  42526517
15,  1.583821944,  195793119,  42509918
16,  1.560599802,  195607323,  42421771
17,  1.631404549,  186024214,  42509560
18,  1.534273515,  187156379,  42458675
19,  1.628217776,  181809174,  42470186
20,  1.529691537,  181923279,  42450510
21,  1.655761033,  180336922,  42449322
22,  1.534429243,  182921419,  42483931
23,  1.669031213,  179025768,  42490530
24,  1.544983756,  184522891,  42496491
25,  1.625288142,  184307322,  47998841
26,  1.635545379,  175724697,  42530484
27,  1.620048140,  183086741,  47865233
28,  1.576180734,  172193210,  42573988
29,  1.614411456,  182827061,  47592823
30,  1.617931129,  175509601,  42662937
31,  1.643004952,  183281488,  47723772
32,  1.572678867,  166038219,  42565553
33,  1.616571492,  180142000,  47002160
34,  1.633668943,  176112623,  42902770
35,  1.618729338,  181640881,  47096357
36,  1.579319610,  174491934,  42971500
37,  1.619105063,  185026604,  47111092
38,  1.623698044,  178789580,  43242638
39,  1.627156383,  187762567,  47363231
40,  1.606403826,  188313324,  50103741
41,  1.622092937,  186921201,  49895260
42,  1.642423421,  184016042,  43798087
43,  1.638178711,  189666790,  50321407
44,  1.597434968,  182816773,  44013745
45,  1.643329013,  192643700,  50649087
46,  1.644366829,  186496617,  44833826
47,  1.653450341,  193411967,  51189677
48,  1.597745464,  190853637,  45829698
49,  1.641838647,  188931677,  53337711
50,  1.651349218,  185885120,  45777878
51,  1.655196158,  189660745,  53600585
52,  1.607469435,  182471811,  45587363
53,  1.661085821,  191259308,  53758299
54,  1.659097814,  184516230,  46668269
55,  1.668304336,  191396299,  53788143
56,  1.630914912,  178828121,  56019904
57,  1.663844682,  189155384,  59190149
58,  1.658870659,  183236299,  47456723
59,  1.675624948,  189934546,  59882098
60,  1.617187912,  180123855,  47485193
61,  1.682911437,  191209248,  60130208
62,  1.673797346,  182016299,  48633982
63,  1.689391936,  191610459,  60087575
64,  1.593252521,  175162921,  46385313
65,  1.679496860,  187680652,  61135224
66,  1.671300964,  185416677,  60378263
67,  1.686148349,  188360365,  61366967
68,  1.659251087,  183057762,  59190758
69,  1.684305046,  189354388,  61009692
70,  1.667450413,  184652947,  60223456
71,  1.690631566,  189961266,  61140568
72,  1.672311962,  186162818,  60729341
73,  1.677273246,  185302861,  60316555
74,  1.666260684,  183581860,  59680482
75,  1.681652186,  186001337,  60231733
76,  1.655507513,  181557604,  58511255
77,  1.685163487,  187238251,  60324748
78,  1.669383317,  183042601,  59910591
79,  1.693767836,  187803046,  60482099
80,  1.685956060,  185375087,  61930435
81,  1.688568657,  184568730,  61397502
82,  1.681366220,  183123967,  60919721
83,  1.694360522,  185289708,  61356443
84,  1.668400146,  181275758,  59762668
85,  1.695711423,  186534376,  61358707
86,  1.682278509,  182629158,  61081215
87,  1.701089555,  186949783,  61354731
88,  1.698708712,  185259425,  64054133
89,  1.700046616,  184689792,  63450547
90,  1.694404929,  183252190,  63044837
91,  1.706598427,  185382633,  63524879
92,  1.685328774,  181648209,  62044380
93,  1.710575053,  186495485,  63710074
94,  1.697813455,  182855499,  63230617
95,  1.716778066,  186909476,  63860608
96,  1.710096481,  184983029,  65019585
97,  1.712337470,  184335487,  64541632
98,  1.704893120,  183120810,  64097831
99,  1.715561078,  185026708,  64490012
100,  1.695832239,  181908434,  63245504
101,  1.713395676,  186146912,  64341364
102,  1.712760961,  183020951,  65145791
103,  1.713800362,  186394116,  64182875
104,  1.713871569,  185238539,  66229411
105,  1.714500177,  184309006,  65700614
106,  1.709312516,  183360057,  65328969
107,  1.715024260,  184863790,  65585805
108,  1.698892334,  182032713,  64308682
109,  1.712889785,  185923095,  65281406
110,  1.705890215,  183022727,  65293853
111,  1.711616700,  186294853,  65157072
112,  1.688673581,  180246607,  64812369
113,  1.717547182,  185442550,  67847186
114,  1.710932667,  184184911,  67241794
115,  1.715824155,  185997283,  67676108
116,  1.702115616,  182971652,  66557218
117,  1.715102063,  186973536,  67449864
118,  1.710038679,  184069006,  67433008
119,  1.718390297,  187829684,  67662968
120,  1.714633807,  185501036,  68874157
121,  1.713549061,  185533016,  68492634
122,  1.712565650,  184362071,  68265032
123,  1.716036954,  186153526,  68604154
124,  1.704478073,  183262841,  67641796
125,  1.716213610,  187100126,  68373931
126,  1.709813501,  184344445,  68128155
127,  1.717094038,  187645646,  68125285
128,  1.688510551,  180489353,  65633951
129,  1.711824115,  185058767,  67770723
130,  1.707873474,  184038765,  67470888
131,  1.709725053,  185809395,  67180502
132,  1.699749302,  183287426,  66816088
133,  1.709526806,  186987323,  67235951
134,  1.706593303,  184451474,  67509078
135,  1.712750206,  187813794,  67300556
136,  1.691377001,  182385277,  66349710
137,  1.711815645,  186531957,  68288588
138,  1.707534095,  185670254,  68012119
139,  1.712728922,  187388361,  68010082
140,  1.702424130,  185024748,  67355215
141,  1.711156928,  188645122,  67742043
142,  1.707145950,  186297541,  67870740
143,  1.712616753,  189711774,  67783571
144,  1.709849084,  187784931,  68790206
145,  1.710411023,  187906617,  68529001
146,  1.709736972,  187070581,  68420535
147,  1.711161656,  188898949,  68394321
148,  1.700739927,  186657248,  67738451
149,  1.708529424,  190338800,  68415240
150,  1.706455061,  187795186,  68450371
151,  1.710932845,  190915028,  68534095
152,  1.710397276,  189258291,  69458520
153,  1.710334149,  189627897,  69134886
154,  1.714163936,  190095099,  68994801
155,  1.711648057,  190633700,  69298590
156,  1.702962605,  188461199,  68535571
157,  1.710171556,  192314256,  69199040
158,  1.713351922,  191125276,  69277510
159,  1.710837719,  193093371,  69456316
160,  1.694721240,  187784480,  68261583
161,  1.712233629,  192336875,  70352385
162,  1.711673927,  191295651,  70260431
163,  1.712254284,  194172016,  70486286
164,  1.705121170,  191694643,  69736221
165,  1.709868284,  195675177,  70553907
166,  1.707833816,  193414752,  70288701
167,  1.711379001,  197174741,  70529715
168,  1.711535770,  196064692,  71200760
169,  1.709790752,  196481785,  70614240
170,  1.709365582,  195947767,  70475818
171,  1.711384087,  197941201,  70730435
172,  1.704999266,  196258850,  69993917
173,  1.709415346,  199538463,  70854912
174,  1.709891410,  198162696,  70607728
175,  1.711924280,  201216648,  70992193
176,  1.711493633,  199589686,  71564524
177,  1.711605898,  200154466,  71205579
178,  1.710226940,  199623006,  71228800
179,  1.709774578,  201304238,  71287990
180,  1.705486371,  200297670,  70865643
181,  1.707959216,  202527153,  71369984
182,  1.707774495,  201549342,  71202769
183,  1.710227055,  203892036,  71575043
184,  1.697887205,  200872605,  70227464
185,  1.708758230,  203983659,  71976290
186,  1.715076664,  206281546,  72062408
187,  1.709829596,  205473984,  72080492
188,  1.705345795,  203796732,  71429548
189,  1.707271958,  206795840,  72153672
190,  1.708058721,  205404651,  71965841
191,  1.707913368,  208281761,  72346987
192,  1.697082387,  204221780,  70904699
193,  1.708660490,  207802587,  72572854
194,  1.715912973,  210983689,  72618616
195,  1.708159295,  210419482,  72550284
196,  1.688280289,  209103493,  71982028
197,  1.707726347,  212937676,  72601921
