b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.354067093,  451753916,  42392438
2,  2.009552401,  288390368,  42413174
3,  1.776855637,  317642847,  42574367
4,  1.751306859,  268348377,  42400317
5,  1.707673210,  265268183,  42719310
6,  1.698785175,  244898673,  42551403
7,  1.693796599,  236741916,  42564079
8,  1.702888984,  235622841,  42551957
9,  1.636296679,  219504843,  42513158
10,  1.615587603,  210460303,  42445415
11,  1.626188135,  208137911,  42509658
12,  1.612906047,  197352942,  42430468
13,  1.597463918,  201159507,  42526970
14,  1.593774384,  196474276,  42561613
15,  1.589522024,  195858092,  42551871
16,  1.553243901,  195699309,  42460157
17,  1.632237898,  186049800,  42542500
18,  1.533414887,  187204729,  42490596
19,  1.630326504,  181865751,  42504818
20,  1.532738134,  181975241,  42489220
21,  1.646520744,  180376184,  42488316
22,  1.534259329,  182965620,  42523726
23,  1.675851509,  179096015,  42535430
24,  1.546318051,  184566543,  42539574
25,  1.631263989,  184336086,  48042269
26,  1.635193263,  175774363,  42567802
27,  1.626748886,  183162625,  47914621
28,  1.584529190,  172224653,  42614355
29,  1.619575247,  182934656,  47650746
30,  1.627250787,  175551869,  42711988
31,  1.642884869,  183250433,  47791702
32,  1.579271838,  166096706,  42607190
33,  1.621764980,  180217942,  47080304
34,  1.635662211,  176159249,  42958150
35,  1.623460782,  181687108,  47181687
36,  1.584591475,  174555096,  43021140
37,  1.628702028,  185138178,  47209000
38,  1.629831416,  178834746,  43296995
39,  1.637908054,  187874588,  47456660
40,  1.615748436,  188394605,  50170518
41,  1.628307921,  186974364,  49954439
42,  1.649217585,  184074233,  43840136
43,  1.645521895,  189741260,  50428296
44,  1.601375201,  182907081,  44050439
45,  1.649332258,  192723998,  50753294
46,  1.647809992,  186572649,  44909356
47,  1.660874116,  193486677,  51253998
48,  1.606037898,  190928405,  45873439
49,  1.649737770,  188976046,  53384507
50,  1.654311469,  185940982,  45758928
51,  1.662697966,  189730145,  53658289
52,  1.609094651,  182525834,  45628380
53,  1.667007882,  191316035,  53781623
54,  1.662776486,  184613287,  46686287
55,  1.671838686,  191466868,  53767080
56,  1.638109955,  178856111,  56023093
57,  1.667838739,  189206857,  59172005
58,  1.659549871,  183288872,  47435782
59,  1.681019336,  189992523,  59898406
60,  1.619939919,  180170606,  47455853
61,  1.689221423,  191294477,  60160502
62,  1.678882452,  182087956,  48673807
63,  1.667125253,  191648122,  60093247
64,  1.596457918,  175220545,  46405916
65,  1.685641470,  187745277,  61176500
66,  1.673459490,  185450062,  60410373
67,  1.693383673,  188410205,  61412734
68,  1.659088307,  183082488,  59243896
69,  1.690083004,  189403704,  61037508
70,  1.662901040,  184716512,  60281991
71,  1.693933422,  190034225,  61174590
72,  1.672314407,  186203758,  60785496
73,  1.682482862,  185357895,  60336432
74,  1.669709851,  183623866,  59680608
75,  1.688182068,  186057172,  60276272
76,  1.659691305,  181584869,  58511795
77,  1.685616876,  187255419,  60346121
78,  1.674163888,  183095499,  59931283
79,  1.691993199,  187852525,  60485233
80,  1.691214978,  185407838,  61956961
81,  1.695378036,  184636922,  61454087
82,  1.685245947,  183105222,  60874732
83,  1.695711141,  185352388,  61426083
84,  1.671601555,  181322115,  59766663
85,  1.701117979,  186571907,  61424878
86,  1.676170878,  182672223,  61090315
87,  1.704123852,  186998128,  61376989
88,  1.700614138,  185308226,  64049667
89,  1.708032687,  184778649,  63506257
90,  1.700209242,  183278626,  63057249
91,  1.713339517,  185445284,  63516400
92,  1.690663172,  181688068,  62044508
93,  1.714971126,  186521970,  63703597
94,  1.702342377,  182902858,  63208629
95,  1.719360593,  186932740,  63868483
96,  1.714427214,  185025802,  65015886
97,  1.718098562,  184404697,  64527959
98,  1.711169308,  183156652,  64090720
99,  1.723033428,  185071586,  64516882
100,  1.700577098,  181921719,  63225906
101,  1.717871162,  186182661,  64352475
102,  1.716762967,  183076421,  65146062
103,  1.718932948,  186440565,  64234250
104,  1.717999909,  185262062,  66194635
