b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.346864722,  451828390,  42368190
2,  2.024752996,  288457801,  42371705
3,  1.779532675,  317757947,  42545781
4,  1.746434297,  268424776,  42372294
5,  1.705229278,  265330066,  42690178
6,  1.717746119,  244957030,  42523107
7,  1.691081597,  236802517,  42527508
8,  1.694779749,  235654798,  42526256
9,  1.630934676,  219570134,  42482049
10,  1.606867024,  210504115,  42421871
11,  1.621045424,  208229965,  42483768
12,  1.603968444,  197395598,  42402418
13,  1.601364413,  201214083,  42501316
14,  1.587066707,  196536828,  42535042
15,  1.575955561,  195919554,  42519379
16,  1.561759536,  195735473,  42434069
17,  1.630567392,  186107311,  42517564
18,  1.523788776,  187264913,  42472807
19,  1.606736002,  181925741,  42476573
20,  1.529553578,  182073225,  42464878
21,  1.655182383,  180441741,  42454407
22,  1.536362174,  183043418,  42496783
23,  1.626069513,  179145025,  42502171
24,  1.537214615,  184645866,  42505461
25,  1.624701001,  184412907,  48011239
26,  1.627202262,  175834515,  42528014
27,  1.620565545,  183223009,  47870462
28,  1.570771228,  172298456,  42571918
29,  1.601345258,  182938156,  47587572
30,  1.621327898,  175621201,  42667255
31,  1.643822577,  183412756,  47717383
32,  1.564941480,  166172505,  42570928
33,  1.615758349,  180245542,  46990772
34,  1.632487000,  176234814,  42897361
35,  1.615447459,  181687500,  47086901
36,  1.582636516,  174619288,  42982174
37,  1.614908920,  185125754,  47117856
38,  1.623474270,  178898753,  43245414
39,  1.620457361,  187943045,  47353171
40,  1.609177640,  188449437,  50093956
41,  1.622613999,  187027968,  49864329
42,  1.642489888,  184157240,  43801298
43,  1.633371721,  189780634,  50338825
44,  1.594855703,  182954249,  43970498
45,  1.643651050,  192804867,  50636452
46,  1.644699779,  186617558,  44820559
47,  1.655428864,  193547919,  51178717
48,  1.588253037,  190981223,  45776425
49,  1.640404263,  189047942,  53300136
50,  1.644528314,  186015097,  45695370
51,  1.656538650,  189792568,  53553532
52,  1.606350723,  182585342,  45548477
53,  1.663483555,  191398887,  53754612
54,  1.645507697,  184630943,  46594592
55,  1.664923004,  191514035,  53742458
56,  1.628158233,  178937598,  55974639
57,  1.664398255,  189271169,  59155742
58,  1.657860694,  183351602,  47390655
59,  1.677461178,  190055808,  59860668
60,  1.615405830,  180232122,  47458414
61,  1.678772942,  191327783,  60085981
62,  1.672904829,  182140679,  48645939
63,  1.686399375,  191715796,  60033054
64,  1.590453114,  175305358,  46386655
65,  1.679812641,  187783633,  61110313
66,  1.671486574,  185524346,  60326762
67,  1.677588515,  188474012,  61308767
68,  1.660049200,  183153743,  59131931
69,  1.685020112,  189461778,  60950968
70,  1.665477177,  184768544,  60157605
71,  1.689149249,  190071109,  61047997
72,  1.673588780,  186275655,  60640214
73,  1.676040079,  185409785,  60219542
74,  1.664854258,  183679880,  59593485
75,  1.680312942,  186147523,  60139921
76,  1.653745284,  181659691,  58438427
77,  1.682528488,  187305117,  60239731
78,  1.668817376,  183134620,  59825020
79,  1.690317095,  187897993,  60378306
80,  1.685702524,  185476000,  61836640
81,  1.686424823,  184662865,  61300385
82,  1.680136163,  183168170,  60806302
83,  1.692578054,  185403363,  61270897
84,  1.667375803,  181378816,  59656801
85,  1.693772394,  186643101,  61281230
86,  1.679162299,  182727662,  60940192
87,  1.697637360,  187058893,  61199171
88,  1.698839971,  185382782,  63940037
89,  1.700071138,  184816633,  63343475
90,  1.691708295,  183334011,  62906878
91,  1.705553330,  185489961,  63382356
92,  1.682356774,  181747531,  61909076
93,  1.707502407,  186583602,  63559783
94,  1.694909344,  182962409,  63096254
95,  1.711364151,  187012104,  63701056
96,  1.709471422,  185088370,  64905910
