b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.358208993,  451792197,  42351494
2,  2.025386405,  288429462,  42360420
3,  1.784314811,  317669098,  42533739
4,  1.749944353,  268370412,  42364769
5,  1.706388576,  265311124,  42680121
6,  1.718448334,  244944235,  42507757
7,  1.691958455,  236781832,  42518477
8,  1.699861420,  235643228,  42516744
9,  1.635382757,  219523441,  42471128
10,  1.613287194,  210492114,  42407960
11,  1.623409568,  208183905,  42474176
12,  1.610382269,  197364688,  42392791
13,  1.603339690,  201186036,  42495938
14,  1.588449476,  196502345,  42523020
15,  1.585450894,  195884655,  42514169
16,  1.560601329,  195694145,  42418459
17,  1.630705253,  186076493,  42509126
18,  1.534425519,  187247974,  42463893
19,  1.627520650,  181899218,  42469360
20,  1.529370450,  181981582,  42446081
21,  1.656568826,  180417706,  42447810
22,  1.535353072,  183019670,  42488798
23,  1.667719599,  179104894,  42489947
24,  1.545262444,  184606638,  42490773
25,  1.627276275,  184381818,  47997704
26,  1.634833105,  175788395,  42520327
27,  1.620113308,  183195372,  47866513
28,  1.575005583,  172255591,  42561418
29,  1.615525193,  182901756,  47584192
30,  1.616991821,  175593715,  42651788
31,  1.641905030,  183273295,  47716681
32,  1.573384654,  166152694,  42552113
33,  1.617548703,  180153494,  47007430
34,  1.632203510,  176190661,  42866519
35,  1.618595688,  181637097,  47094059
36,  1.579917043,  174591345,  42941970
37,  1.621749775,  185072166,  47154385
38,  1.622240402,  178893713,  43191019
39,  1.629373436,  187891494,  47360773
40,  1.606268009,  188416005,  50021531
41,  1.620102243,  186956667,  49901040
42,  1.642627909,  184094047,  43748137
43,  1.637914387,  189751207,  50332518
44,  1.597062470,  182925665,  43966079
45,  1.645440349,  192750110,  50643321
46,  1.644963185,  186589188,  44800792
47,  1.655740699,  193515063,  51224723
48,  1.597704503,  190953781,  45785930
49,  1.641576965,  188996377,  53310736
50,  1.650725850,  185985035,  45715401
51,  1.656002301,  189729379,  53596260
52,  1.606476386,  182531095,  45575348
53,  1.660880560,  191351132,  53762646
54,  1.658220287,  184599560,  46642553
55,  1.667348764,  191490464,  53765859
56,  1.631533716,  178906480,  56014058
57,  1.664072701,  189226103,  59179592
58,  1.660087404,  183334206,  47431591
59,  1.676490478,  190020196,  59887758
60,  1.615867393,  180188385,  47459323
61,  1.684852394,  191314630,  60159381
62,  1.674598519,  182090459,  48620924
63,  1.687336391,  191691582,  60076387
64,  1.594487372,  175255075,  46432732
65,  1.679472791,  187766635,  61089618
66,  1.671289748,  185492686,  60347247
67,  1.686097903,  188442243,  61345434
68,  1.658391131,  183107583,  59154289
69,  1.686184062,  189422484,  61009284
70,  1.666780217,  184733436,  60214855
71,  1.690479752,  190042541,  61131360
72,  1.673607167,  186266167,  60734713
73,  1.676891581,  185384928,  60296600
74,  1.665165606,  183659787,  59612534
75,  1.681183054,  186102026,  60228147
76,  1.654055562,  181624951,  58455408
77,  1.686758485,  187316844,  60313138
78,  1.669441374,  183114675,  59875210
79,  1.691173141,  187874539,  60444259
80,  1.685633640,  185444956,  61890477
81,  1.686979618,  184656882,  61408223
82,  1.682298558,  183152148,  60891643
83,  1.694469272,  185373392,  61370413
84,  1.669635355,  181345409,  59745161
85,  1.698231171,  186625825,  61386994
86,  1.681486363,  182701548,  61056630
87,  1.699345498,  187031906,  61307673
88,  1.699161760,  185350550,  64029352
89,  1.699790564,  184789640,  63435219
90,  1.690941896,  183309037,  62999632
91,  1.707054832,  185461589,  63481841
92,  1.685039146,  181733219,  62031555
93,  1.711088757,  186567958,  63703995
94,  1.696795804,  182938425,  63196729
95,  1.713891174,  186955841,  63809772
96,  1.710251683,  185062895,  65009094
97,  1.710996265,  184423292,  64479167
98,  1.707179831,  183194843,  64142686
99,  1.714824575,  185108618,  64476819
100,  1.696326880,  181947541,  63224179
101,  1.713475200,  186227477,  64360176
102,  1.713049429,  183091380,  65145841
103,  1.715941126,  186496905,  64233835
104,  1.713908086,  185315660,  66214500
105,  1.715029235,  184383828,  65715731
106,  1.708773773,  183438227,  65320819
107,  1.716086278,  184941286,  65569853
108,  1.699069497,  182118078,  64359441
109,  1.712745091,  185971834,  65261107
110,  1.706505780,  183076629,  65250056
111,  1.711049373,  186371218,  65186389
112,  1.688239164,  180313138,  64800930
113,  1.716510780,  185512633,  67827159
114,  1.713347926,  184265327,  67297046
115,  1.716209759,  186075687,  67672245
116,  1.702905021,  183059513,  66567598
117,  1.715462873,  187055685,  67426459
118,  1.709235798,  184145865,  67391244
119,  1.719197149,  187923681,  67712667
120,  1.716367662,  185606480,  68927527
121,  1.715821808,  185631584,  68573133
122,  1.711833540,  184434404,  68283419
123,  1.717243233,  186247867,  68635896
124,  1.704218200,  183340866,  67677616
125,  1.715875607,  187203065,  68342879
126,  1.710502826,  184433326,  68169085
127,  1.716161483,  187729483,  68158312
128,  1.689167237,  180604401,  65660427
129,  1.711294212,  185124605,  67766188
130,  1.708546773,  184143787,  67472517
131,  1.708538334,  185925600,  67181563
132,  1.700019594,  183393675,  66852804
133,  1.711705059,  187420644,  67288693
134,  1.705682592,  184532183,  67533585
135,  1.711029191,  187798246,  67155598
136,  1.690948096,  182473757,  66364763
137,  1.712242086,  186602267,  68258975
138,  1.708223320,  185733044,  68019814
139,  1.713288697,  187476513,  68008275
140,  1.702975415,  185087217,  67346108
141,  1.711269306,  188709953,  67718165
142,  1.707791757,  186357960,  67888817
143,  1.712978530,  189793111,  67777497
144,  1.711618177,  187886099,  68832069
145,  1.710686232,  187970634,  68557156
146,  1.707968604,  187164504,  68370597
147,  1.711980652,  188953741,  68407407
148,  1.702407967,  186760907,  67747988
149,  1.710651735,  190402857,  68422015
150,  1.707249105,  187891505,  68483699
151,  1.711447994,  191006043,  68571919
152,  1.710245292,  189337867,  69468636
153,  1.710884563,  189693806,  69159058
154,  1.715817361,  190177104,  69007871
155,  1.712813479,  190726418,  69339073
156,  1.703829918,  188534516,  68518662
157,  1.711142175,  192593811,  69356017
158,  1.716193536,  191184386,  69295401
159,  1.708759951,  193167229,  69461407
160,  1.695268594,  187870559,  68241007
161,  1.713876848,  192125923,  70369383
162,  1.709799159,  191357065,  70234612
163,  1.711157586,  193962471,  70403788
164,  1.705129114,  191750519,  69738389
165,  1.710181881,  195776792,  70558275
166,  1.709295044,  193524515,  70302202
167,  1.712736742,  197246665,  70527091
168,  1.712600749,  196124767,  71229255
169,  1.712429588,  196593419,  70643744
170,  1.709415727,  196021216,  70516417
171,  1.711571681,  198032360,  70753134
172,  1.705259538,  196365014,  70026799
173,  1.710408371,  199629767,  70879887
174,  1.709684464,  198246049,  70611324
175,  1.712264032,  201304612,  70987256
176,  1.712020667,  199688256,  71605818
177,  1.713526986,  200198688,  71220043
178,  1.705865308,  199675248,  71278546
179,  1.711126018,  201384597,  71324676
180,  1.706376771,  200371580,  70857166
181,  1.708559349,  202612927,  71396730
182,  1.705593426,  201672322,  71246457
183,  1.709607534,  203985871,  71560929
184,  1.698901486,  200945238,  70260187
185,  1.709994200,  204079124,  71987330
186,  1.715705890,  206364122,  72102733
187,  1.709680094,  205538797,  72074401
188,  1.706605457,  203878426,  71446798
189,  1.707085402,  206888350,  72152081
190,  1.707346941,  205467189,  71998764
191,  1.707664197,  208364857,  72332490
192,  1.698247882,  204323656,  70947639
193,  1.710859961,  207878893,  72619313
194,  1.714244873,  211079221,  72624067
195,  1.709440141,  210520304,  72556373
196,  1.704866713,  209235966,  71993157
197,  1.710536454,  212988575,  72629118
198,  1.708049651,  211873502,  72522365
199,  1.708828606,  215749691,  72621157
200,  1.710046697,  214113945,  73231237
201,  1.708732188,  216232309,  72872618
202,  1.707913589,  215967892,  72882984
203,  1.709995122,  219035005,  72855547
204,  1.711943400,  221750487,  72873092
205,  1.709667860,  221917736,  73004548
206,  1.707396870,  220448402,  72785228
207,  1.711088656,  225502877,  73092995
208,  1.699558566,  220447251,  72011248
209,  1.711000504,  225145397,  73688830
210,  1.708879862,  224620161,  73347131
211,  1.711799482,  228488526,  73585735
212,  1.706871274,  226746646,  73012116
213,  1.713242748,  231568179,  73547042
214,  1.709852059,  229157360,  73565649
215,  1.711536297,  234986349,  73654071
216,  1.702828244,  229852025,  72376920
217,  1.712938850,  234272528,  73989464
218,  1.709795163,  233535451,  73575583
219,  1.715039857,  237224936,  74010385
220,  1.708485139,  235388273,  73369325
221,  1.712673998,  240082428,  73914875
222,  1.710495645,  238116289,  73849652
223,  1.713983954,  243287489,  73950857
224,  1.703441649,  237796505,  72536389
