b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.357807297,  451793794,  42357417
2,  2.024326624,  288437420,  42363102
3,  1.780254133,  317653478,  42529702
4,  1.748539293,  268380792,  42363253
5,  1.706259748,  265289118,  42674849
6,  1.718731325,  244968195,  42510114
7,  1.695617781,  236763005,  42518372
8,  1.701983378,  235634568,  42512657
9,  1.632148905,  219501743,  42470568
10,  1.611273539,  210499181,  42407955
11,  1.622919812,  208177126,  42470447
12,  1.610534609,  197353792,  42388846
13,  1.605369095,  201174224,  42489796
14,  1.589788296,  196494848,  42524431
15,  1.583450656,  195886734,  42507688
16,  1.558223534,  195719653,  42421981
17,  1.632091447,  186102139,  42510376
18,  1.535781510,  187246220,  42458877
19,  1.628012141,  181914099,  42477270
20,  1.528082488,  182008607,  42447136
21,  1.655929264,  180427385,  42449161
22,  1.535907762,  183018944,  42482099
23,  1.667170413,  179110543,  42482510
24,  1.545319500,  184630558,  42491233
25,  1.628214439,  184423700,  47992453
26,  1.636477949,  175810459,  42516781
27,  1.620713169,  183171099,  47849334
28,  1.575162738,  172272015,  42557352
29,  1.614743918,  182911382,  47567927
30,  1.617366782,  175595404,  42644751
31,  1.645233245,  183379888,  47693188
32,  1.573614734,  166129193,  42544789
33,  1.615867477,  180206456,  46948872
34,  1.631617079,  176192225,  42855008
35,  1.618993801,  181712787,  47055374
36,  1.582468378,  174591016,  42931607
37,  1.619943158,  185070723,  47063360
38,  1.621604167,  178883253,  43182095
39,  1.627931593,  187878798,  47298889
40,  1.606791492,  188406045,  50006772
41,  1.621636220,  186995431,  49838675
42,  1.645443643,  184094811,  43714753
43,  1.636330227,  189738944,  50267252
44,  1.595847060,  182933064,  43935169
45,  1.644135569,  192750919,  50582399
46,  1.645843450,  186599771,  44751304
47,  1.655303457,  193505825,  51147353
48,  1.596149184,  190946305,  45702965
49,  1.639155691,  189021170,  53269606
50,  1.648462620,  185999334,  45643930
51,  1.655561659,  189755052,  53543332
52,  1.606885492,  182535606,  45509660
53,  1.663025806,  191359918,  53723735
54,  1.658575138,  184626959,  46585771
55,  1.664847444,  191475006,  53703905
56,  1.631142749,  178910592,  55969242
57,  1.662927403,  189240260,  59114768
58,  1.660985540,  183341129,  47419513
59,  1.675773705,  189985717,  59822854
60,  1.615942700,  180217463,  47469929
61,  1.684104574,  191296735,  60080437
62,  1.673856455,  182121664,  48626780
63,  1.686935168,  191675953,  59979694
64,  1.596391881,  175255289,  46393051
65,  1.679681868,  187741570,  61038296
66,  1.667735718,  185489708,  60252576
67,  1.683672890,  188430926,  61244913
68,  1.656439085,  183121695,  59096730
69,  1.685443021,  189406944,  60911767
70,  1.666351417,  184724302,  60119858
71,  1.689613792,  190032849,  61009121
72,  1.673569823,  186251599,  60596235
73,  1.677784985,  185391509,  60235018
74,  1.664400573,  183645543,  59588995
75,  1.681431232,  186093873,  60129017
76,  1.653402147,  181627132,  58427492
