b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.363218093,  451715291,  42388470
2,  2.029722256,  288349125,  42399542
3,  1.789930397,  317511513,  42566991
4,  1.753316737,  268256890,  42410519
5,  1.710725361,  265182389,  42714282
6,  1.723132500,  244800831,  42549413
7,  1.697049213,  236666919,  42555181
8,  1.706076977,  235555393,  42555296
9,  1.639520962,  219439155,  42512614
10,  1.617524557,  210394242,  42449834
11,  1.628024160,  208094121,  42514022
12,  1.615624383,  197279405,  42432647
13,  1.609515320,  201082453,  42526616
14,  1.595493492,  196405129,  42560772
15,  1.590881995,  195815746,  42554738
16,  1.567116673,  195621087,  42463602
17,  1.635188384,  186019187,  42548980
18,  1.541561236,  187144843,  42503261
19,  1.635717525,  181816774,  42508834
20,  1.537468985,  181907528,  42483926
21,  1.660908527,  180351935,  42491519
22,  1.541328148,  182923144,  42528684
23,  1.677059705,  179048108,  42535821
24,  1.552157383,  184531258,  42546516
25,  1.635492273,  184320364,  48052419
26,  1.641627696,  175728796,  42573331
27,  1.629331193,  183124313,  47933172
28,  1.586151549,  172208817,  42620802
29,  1.626811710,  182885469,  47667779
30,  1.629036747,  175501235,  42726251
31,  1.653210701,  183263837,  47820196
32,  1.582100510,  166040151,  42617855
33,  1.623992673,  180074319,  47098348
34,  1.641468215,  176132222,  42962109
35,  1.628338452,  181595597,  47197881
36,  1.587564764,  174506144,  43034072
37,  1.630345710,  185097419,  47224555
38,  1.632109230,  178800303,  43317029
39,  1.638978528,  187820597,  47455068
40,  1.618284040,  188342825,  50182813
41,  1.630356687,  186913395,  49985815
42,  1.651391320,  184021775,  43860720
43,  1.647586112,  189675467,  50448750
44,  1.603106765,  182864438,  44042185
45,  1.654075943,  192692336,  50746495
46,  1.651209123,  186513503,  44887353
47,  1.664183548,  193424838,  51302123
48,  1.608518167,  190871110,  45885430
49,  1.650666644,  188936665,  53418841
50,  1.657368516,  185910092,  45777324
51,  1.666345656,  189670623,  53700260
52,  1.612966062,  182471723,  45635480
53,  1.671732893,  191260872,  53867005
54,  1.666035335,  184540904,  46716643
55,  1.674321529,  191402544,  53840751
56,  1.640474829,  178820015,  56035398
57,  1.673955271,  189156753,  59275742
58,  1.666536197,  183245948,  47498641
59,  1.684879379,  189977781,  59968734
60,  1.622043980,  180127610,  47521943
61,  1.690666369,  191231719,  60206676
62,  1.681220846,  182053387,  48691187
63,  1.694124309,  191612535,  60133644
64,  1.600095744,  175189561,  46448188
65,  1.685521451,  187701718,  61220754
66,  1.677119591,  185386402,  60441647
67,  1.693309530,  188374649,  61446188
68,  1.665286044,  183053242,  59259985
69,  1.693567532,  189344504,  61091274
70,  1.675847551,  184675967,  60298315
71,  1.696053303,  189957535,  61179354
72,  1.680899910,  186169410,  60803107
73,  1.685367197,  185303080,  60442183
74,  1.673645703,  183558964,  59785003
75,  1.692234235,  186039393,  60338988
76,  1.662901959,  181534044,  58617455
77,  1.693438141,  187223143,  60407805
78,  1.678513318,  183039678,  59997778
79,  1.700586474,  187794999,  60520782
80,  1.694719217,  185370563,  62016787
81,  1.696576558,  184595344,  61478707
82,  1.687762790,  183052083,  60953257
83,  1.701717341,  185293634,  61408424
84,  1.676050801,  181268483,  59805171
85,  1.704095586,  186525605,  61431179
86,  1.690734420,  182635620,  61109202
87,  1.706685868,  186950323,  61350490
88,  1.707394485,  185263453,  64105946
89,  1.708990350,  184713633,  63543557
90,  1.701347126,  183237014,  63094215
91,  1.715181090,  185373880,  63576093
92,  1.693517124,  181637949,  62088900
93,  1.714951607,  186473281,  63750766
94,  1.706231841,  182868217,  63279242
95,  1.723425331,  186914702,  63871487
96,  1.719094328,  184984963,  65053720
97,  1.720726201,  184350699,  64554150
98,  1.712606916,  183112230,  64150200
99,  1.722413551,  185034655,  64498058
100,  1.703036161,  181894957,  63238065
101,  1.722368251,  186151719,  64375346
102,  1.721808674,  183019969,  65141870
103,  1.721226270,  186391433,  64221869
104,  1.721560785,  185212083,  66228368
105,  1.723890123,  184333914,  65740268
106,  1.715659957,  183340896,  65308205
107,  1.725507507,  184883830,  65622028
108,  1.705270975,  182024303,  64333857
109,  1.718698484,  185907132,  65266230
110,  1.715820786,  183029676,  65282125
111,  1.718594974,  186290916,  65172542
112,  1.696698121,  180242055,  64787353
113,  1.724889745,  185474801,  67870823
114,  1.718397244,  184185875,  67252715
115,  1.724996541,  186016575,  67672435
116,  1.709808173,  182977804,  66537495
117,  1.723259581,  186982409,  67456812
118,  1.716380751,  184085999,  67411365
119,  1.723404053,  187587359,  67584579
120,  1.722706593,  185531996,  68885555
121,  1.723508119,  185564671,  68566455
122,  1.716022960,  184318684,  68225052
123,  1.727041146,  186171471,  68636609
124,  1.709565215,  183275611,  67643571
125,  1.723040151,  187089528,  68371266
126,  1.717617474,  184371823,  68111158
127,  1.723211102,  187632003,  68150377
128,  1.695988701,  180502407,  65624778
129,  1.719220546,  185077466,  67804419
130,  1.714395458,  184038919,  67454376
131,  1.717471679,  185851733,  67246383
132,  1.707787145,  183324656,  66820439
133,  1.719194744,  187002648,  67274850
134,  1.715390753,  184475466,  67516592
135,  1.717230949,  187712073,  67197446
136,  1.695108318,  182393862,  66311678
137,  1.716506640,  186536334,  68306172
138,  1.713358187,  185678023,  67965585
139,  1.719190031,  187432202,  68055258
140,  1.705466195,  185020671,  67291317
141,  1.714908489,  188664607,  67752789
142,  1.712258987,  186294059,  67819620
143,  1.715555688,  189699101,  67770536
144,  1.716368747,  187793114,  68764404
145,  1.715617003,  187905734,  68536603
146,  1.711608138,  187076817,  68378961
147,  1.718667943,  189199539,  68398486
148,  1.707799285,  186695959,  67689783
149,  1.717229796,  190313979,  68412095
150,  1.711386934,  187830166,  68448546
151,  1.716051178,  190939472,  68552503
152,  1.715947769,  189282866,  69443240
153,  1.715200436,  189646828,  69150485
154,  1.718386190,  190072596,  68995262
155,  1.717401955,  190666697,  69298611
156,  1.708210858,  188452603,  68499820
157,  1.716270724,  192350667,  69170863
158,  1.719728180,  191143611,  69272870
159,  1.713933569,  193057616,  69415095
160,  1.701937401,  187798344,  68224821
161,  1.714915901,  192056820,  70362762
162,  1.712481598,  191270482,  70213705
163,  1.717297328,  194205182,  70475625
164,  1.709390702,  191713402,  69718600
165,  1.716224472,  195684401,  70579424
166,  1.715682748,  193582403,  70584061
167,  1.717067823,  197209341,  70547585
168,  1.717543535,  195339860,  71074729
169,  1.715427214,  196481851,  70651009
170,  1.715660411,  195902770,  70506000
171,  1.715884579,  197956794,  70740233
172,  1.707065268,  196229230,  69990064
173,  1.714070664,  199576434,  70859395
174,  1.713289209,  198067892,  70663597
175,  1.716879769,  201177928,  70988989
176,  1.719629805,  199586962,  71589290
177,  1.716416276,  200152767,  71229954
178,  1.712277861,  199671425,  71206872
179,  1.716441237,  201313420,  71313373
180,  1.707714989,  200309278,  70875321
181,  1.713631068,  202546469,  71422501
182,  1.713329607,  201592472,  71267583
183,  1.712756588,  203905864,  71568446
184,  1.705308917,  200869017,  70268834
185,  1.716349412,  203995350,  72021639
186,  1.720971891,  206274902,  72067845
187,  1.714973827,  205511204,  72102699
188,  1.708946587,  203833099,  71414468
189,  1.711805182,  206800064,  72182033
190,  1.712430996,  205390250,  72033030
191,  1.712747282,  208279554,  72342815
192,  1.702512888,  204285018,  70943242
193,  1.715823086,  207753836,  72604094
194,  1.718872975,  210962077,  72595594
195,  1.713982699,  210440870,  72579555
196,  1.706982043,  209148446,  72001847
197,  1.712642208,  212962679,  72591186
198,  1.711476527,  211765916,  72544966
199,  1.711703744,  215662054,  72635983
200,  1.714918262,  213993425,  73238691
201,  1.714756717,  216135719,  72885077
202,  1.714092330,  215787531,  72882697
203,  1.714850078,  218924053,  72840204
204,  1.717089950,  221686463,  72870830
205,  1.713571357,  221821155,  73011169
206,  1.712019696,  220350856,  72774543
207,  1.715252542,  225373732,  73135795
208,  1.703145014,  220303386,  72006557
209,  1.715755173,  225026269,  73748934
210,  1.714128945,  224553730,  73336552
211,  1.717871315,  228381730,  73625740
212,  1.710599346,  226652961,  73005695
213,  1.718677898,  231480111,  73554809
214,  1.715477517,  229042249,  73559169
215,  1.716007059,  234923873,  73699421
216,  1.706684988,  229712661,  72390322
217,  1.716520010,  234093567,  73953507
218,  1.714333450,  233391527,  73581880
219,  1.715582522,  237111078,  73979395
220,  1.711697167,  235302596,  73355339
221,  1.719269738,  239982539,  73914764
222,  1.716596421,  238026585,  73852591
223,  1.719380483,  243101805,  73974288
224,  1.704384914,  237595300,  72490180
225,  1.717814595,  243295534,  74007227
226,  1.720989530,  247895937,  73794658
227,  1.717841819,  248446404,  73862544
228,  1.713261639,  247422445,  73351274
229,  1.722028915,  253646807,  73750080
230,  1.718694081,  251832048,  73684924
231,  1.722745966,  259855349,  73815685
232,  1.711726118,  255265348,  72372018
233,  1.720157042,  261268431,  73343459
234,  1.726710144,  266682396,  73675917
235,  1.722515043,  267261362,  73632357
236,  1.723326703,  270936481,  73162383
237,  1.725663127,  274069153,  73612613
238,  1.725072844,  272219252,  73430165
239,  1.728772345,  280117718,  73376281
240,  1.729126258,  278091050,  73882920
241,  1.731654165,  281632192,  73576389
242,  1.729675667,  283496870,  73308055
243,  1.732929615,  288632123,  73512301
244,  1.727015056,  288418918,  72957248
245,  1.734663211,  293970806,  73209059
246,  1.730635110,  294502299,  73265459
247,  1.733172885,  300609411,  73152975
248,  1.724066273,  297067420,  72136889
249,  1.734472244,  302946139,  73215883
250,  1.736384882,  304334121,  73141622
251,  1.738486559,  308547692,  73203098
252,  1.734390348,  308797519,  72594618
253,  1.739802418,  315029023,  73153519
254,  1.740451311,  315186509,  73036229
255,  1.744172394,  320397000,  72822888
256,  1.729903662,  317055983,  71899884
257,  1.742714079,  325245394,  73223224
258,  1.744756212,  327381526,  72904240
259,  1.748749136,  334084044,  72819744
260,  1.745169597,  336379195,  72410688
261,  1.752682259,  344457082,  72784247
262,  1.751147702,  344198166,  72577560
263,  1.755333684,  352585209,  72445162
264,  1.667742446,  352276473,  71614356
265,  1.761639455,  360266499,  72577835
266,  1.766347241,  364751752,  72447272
267,  1.764969910,  369473363,  72212067
268,  1.761877326,  372106445,  71930534
269,  1.767151197,  379684919,  72241240
270,  1.766405765,  380816516,  72114875
