b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.359061731,  451687185,  42370963
2,  2.026495242,  288322991,  42378650
3,  1.785182358,  317581399,  42546907
4,  1.750097127,  268283912,  42377061
5,  1.706836574,  265200904,  42691994
6,  1.719173513,  244830340,  42523598
7,  1.693217547,  236673074,  42530970
8,  1.702349172,  235555150,  42523743
9,  1.636485130,  219441371,  42481605
10,  1.614633856,  210391559,  42423515
11,  1.623074361,  208076176,  42486914
12,  1.612697279,  197274889,  42403873
13,  1.607340846,  201071095,  42503687
14,  1.591428336,  196398829,  42528459
15,  1.587728990,  195803482,  42530968
16,  1.563285272,  195622374,  42433917
17,  1.633824456,  185975200,  42519640
18,  1.538083079,  187138576,  42472935
19,  1.633307418,  181789200,  42477303
20,  1.533032015,  181894710,  42458903
21,  1.659644675,  180320489,  42462999
22,  1.538881710,  182892943,  42497727
23,  1.672376903,  179028505,  42504753
24,  1.549290569,  184510116,  42500596
25,  1.630610691,  184277599,  48015267
26,  1.638763546,  175698578,  42529303
27,  1.625917171,  183093959,  47881917
28,  1.581835715,  172158644,  42578126
29,  1.623199335,  182831516,  47605701
30,  1.625362949,  175493020,  42668120
31,  1.647188675,  183186669,  47715653
32,  1.579427879,  166065624,  42580238
33,  1.619548616,  180060704,  47006525
34,  1.638415635,  176096054,  42897096
35,  1.623822517,  181614762,  47116756
36,  1.584893094,  174488953,  42972480
37,  1.625792439,  185008109,  47117932
38,  1.627559771,  178757954,  43239656
39,  1.634470248,  187797763,  47374922
40,  1.614227431,  188359833,  50099786
41,  1.626433553,  186900772,  49898240
42,  1.646693873,  184022773,  43794313
43,  1.643930553,  189650693,  50314970
44,  1.600747511,  182832352,  43995312
45,  1.650038452,  192666251,  50684119
46,  1.649425314,  186504277,  44823246
47,  1.660613316,  193423573,  51238511
48,  1.604237173,  190853354,  45837287
49,  1.648498032,  188908562,  53358098
50,  1.655143129,  185887743,  45752375
51,  1.661819245,  189653489,  53625532
52,  1.608453717,  182452339,  45585077
53,  1.666238808,  191264718,  53767813
54,  1.661376614,  184520224,  46654869
55,  1.671190148,  191386446,  53764459
56,  1.637030117,  178785238,  55992001
57,  1.669947552,  189144856,  59159033
58,  1.661019087,  183212235,  47409050
59,  1.681678888,  189928716,  59884284
60,  1.619777742,  180102876,  47448272
61,  1.687086197,  191183012,  60112718
62,  1.677565092,  182027576,  48603396
63,  1.690767077,  191593955,  60053285
64,  1.592134826,  175163442,  46365031
65,  1.684246935,  187677828,  61134651
66,  1.673983020,  185365534,  60345289
67,  1.690636933,  188335781,  61351311
68,  1.662411438,  183014536,  59175001
69,  1.688608548,  189334169,  61004784
70,  1.672043488,  184641656,  60227708
71,  1.692204616,  189948845,  61134872
72,  1.675605897,  186133366,  60719251
73,  1.682059326,  185301454,  60352237
74,  1.669907353,  183534591,  59685832
75,  1.687100432,  185995782,  60244308
76,  1.661424151,  181533199,  58536639
77,  1.689171126,  187183545,  60335511
78,  1.673906010,  183022647,  59933383
79,  1.695011967,  187765278,  60466211
80,  1.690219472,  185332220,  61925882
81,  1.694227142,  184566793,  61415308
82,  1.683507962,  183032118,  60888269
83,  1.698274755,  185274434,  61378389
84,  1.675569312,  181256482,  59783409
85,  1.700583979,  186511646,  61387922
86,  1.686561753,  182611451,  61068733
87,  1.705575395,  186932116,  61352886
88,  1.702601927,  185229114,  64051854
89,  1.706175778,  184684059,  63460868
90,  1.697132880,  183207827,  63020692
91,  1.711488382,  185354030,  63503333
92,  1.691720573,  181627562,  62053932
93,  1.715051479,  186456497,  63698523
94,  1.702758967,  182828374,  63205069
95,  1.718946755,  186884160,  63831115
96,  1.714406362,  184964761,  64977803
97,  1.717077518,  184328364,  64486925
98,  1.710454427,  183081095,  64113221
99,  1.720422651,  185004200,  64483934
100,  1.701089420,  181883455,  63187353
101,  1.718954473,  186118856,  64350893
102,  1.717070552,  182998500,  65095526
103,  1.719363948,  186358464,  64207862
104,  1.717669423,  185184294,  66198199
105,  1.719499948,  184290184,  65664951
106,  1.712866629,  183312323,  65239811
107,  1.721781881,  184843699,  65598506
108,  1.705551062,  182030984,  64341582
109,  1.715618572,  185878334,  65202778
110,  1.711170780,  182990465,  65250238
111,  1.715775229,  186246948,  65133862
112,  1.692732057,  180230355,  64803326
113,  1.720173782,  185435080,  67835473
114,  1.715713241,  184150338,  67219163
115,  1.721157943,  185970144,  67646523
116,  1.708388703,  182960030,  66523890
117,  1.720253633,  186948374,  67467044
118,  1.714797540,  184068430,  67405492
119,  1.720444725,  187558072,  67602875
120,  1.719883946,  185480871,  68858460
121,  1.720535691,  185535184,  68584316
122,  1.714495201,  184299862,  68237712
123,  1.721899918,  186137677,  68626252
124,  1.712080454,  183235237,  67720917
125,  1.720079687,  187082123,  68364144
126,  1.714415449,  184325795,  68078557
