b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.359237437,  451652519,  42346244
2,  2.026367365,  288298831,  42351777
3,  1.784850188,  317550324,  42528145
4,  1.749208734,  268278655,  42354739
5,  1.706799787,  265141846,  42668287
6,  1.718500775,  244804496,  42501233
7,  1.692963801,  236620302,  42510181
8,  1.700491657,  235498242,  42507167
9,  1.634200088,  219368145,  42459568
10,  1.612223486,  210344317,  42402892
11,  1.622825606,  208059844,  42466559
12,  1.609866014,  197223845,  42379293
13,  1.603742679,  201040885,  42486129
14,  1.589556045,  196379379,  42518730
15,  1.584413044,  195748566,  42503410
16,  1.574550197,  195606625,  42414032
17,  1.630602485,  185938557,  42507037
18,  1.535831988,  187092118,  42454319
19,  1.629164745,  181775236,  42458529
20,  1.529588227,  181876491,  42440147
21,  1.656314396,  180288213,  42440357
22,  1.534135910,  182890094,  42476540
23,  1.668718190,  178979994,  42483788
24,  1.545478199,  184473167,  42492821
25,  1.627145493,  184260874,  47984609
26,  1.635160056,  175658867,  42513128
27,  1.620467362,  183059305,  47847676
28,  1.576509704,  172153729,  42562866
29,  1.615223329,  182804051,  47558656
30,  1.616758572,  175459852,  42641585
31,  1.642981024,  183237003,  47688469
32,  1.574400418,  166027125,  42553911
33,  1.616033041,  180006644,  46960491
34,  1.634227251,  176075250,  42874221
35,  1.618014627,  181504338,  47043062
36,  1.580102237,  174446531,  42948309
37,  1.620173731,  184939911,  47065088
38,  1.622929748,  178731369,  43205988
39,  1.626840262,  187726705,  47302212
40,  1.605454054,  188282520,  50054437
41,  1.620281095,  186850403,  49827162
42,  1.644260216,  183996048,  43755468
43,  1.638683642,  189596486,  50283496
44,  1.596778594,  182792783,  43950676
45,  1.645002843,  192605110,  50598737
46,  1.645291894,  186449203,  44774966
47,  1.654271355,  193355185,  51127769
48,  1.598942835,  190817317,  45749703
49,  1.640855771,  188869753,  53263980
50,  1.651047729,  185831305,  45678049
51,  1.655644502,  189604008,  53542112
52,  1.607235080,  182404911,  45542879
53,  1.662246708,  191212592,  53723158
54,  1.659200647,  184473374,  46599298
55,  1.666065665,  191340210,  53735444
56,  1.630908218,  178780131,  55977817
57,  1.664071898,  189111376,  59154688
58,  1.659747359,  183179740,  47418586
59,  1.676665232,  189869230,  59836349
60,  1.616183767,  180054448,  47446862
61,  1.683032292,  191149907,  60072001
62,  1.675263107,  181992850,  48636774
63,  1.686882661,  191549870,  59983854
64,  1.595092857,  175123995,  46380086
65,  1.678245234,  187604551,  61038263
