b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.359722768,  451747236,  42351263
2,  2.026824836,  288376311,  42357679
3,  1.785412863,  317678066,  42527551
4,  1.749565343,  268358275,  42357273
5,  1.707484778,  265259072,  42676595
6,  1.719426869,  244913364,  42505721
7,  1.692991783,  236742473,  42515007
8,  1.700361435,  235612312,  42508011
9,  1.635398979,  219476445,  42470960
10,  1.614580869,  210468855,  42409058
11,  1.625290175,  208149430,  42472074
12,  1.609587375,  197334332,  42385205
13,  1.604980347,  201145595,  42488719
14,  1.591226270,  196483705,  42523383
15,  1.585838703,  195849186,  42508306
16,  1.563246313,  195666222,  42415876
17,  1.632291852,  186061191,  42507232
18,  1.537027094,  187202916,  42456916
19,  1.630485499,  181852677,  42462474
20,  1.530458627,  181973815,  42445157
21,  1.657095117,  180386412,  42443705
22,  1.537452881,  182977546,  42485504
23,  1.670752506,  179079016,  42483035
24,  1.546941933,  184587441,  42496577
25,  1.629071834,  184357476,  47987630
26,  1.636088263,  175755894,  42511684
27,  1.622670293,  183166784,  47849350
28,  1.579594876,  172242966,  42558085
29,  1.617129468,  182925198,  47559143
30,  1.621322010,  175549382,  42656733
31,  1.644690849,  183349737,  47694213
32,  1.575082224,  166085812,  42551025
33,  1.617625944,  180108356,  46978169
34,  1.636730197,  176174785,  42886365
35,  1.620471745,  181601460,  47073699
36,  1.582301342,  174527699,  42971531
37,  1.622163517,  185111137,  47090043
38,  1.624758192,  178829430,  43238495
39,  1.630920640,  187837159,  47321006
40,  1.608953057,  188383333,  50063655
41,  1.622176709,  186954633,  49839975
42,  1.645908481,  184089066,  43775673
43,  1.639315932,  189687481,  50286464
44,  1.597771951,  182878239,  43940177
45,  1.646597430,  192720306,  50603199
46,  1.645743235,  186539364,  44815858
47,  1.654666330,  193467859,  51153894
48,  1.599690082,  190914851,  45768282
49,  1.642634203,  188959043,  53257029
50,  1.649906743,  185948903,  45658618
51,  1.656038064,  189694926,  53516070
52,  1.604950629,  182489122,  45461239
53,  1.663667648,  191313267,  53709737
54,  1.659458914,  184573240,  46579950
55,  1.668717035,  191439084,  53756085
56,  1.634290216,  178862830,  55955762
57,  1.666504102,  189179169,  59175595
58,  1.659809629,  183295748,  47400600
59,  1.678223968,  189966635,  59837475
60,  1.619097180,  180169252,  47473589
61,  1.686908674,  191241827,  60098549
62,  1.676752011,  182055083,  48661768
63,  1.689200027,  191633144,  60000489
64,  1.596398479,  175239209,  46382607
65,  1.682079120,  187696281,  61042114
66,  1.672610269,  185430297,  60247165
67,  1.688993209,  188405599,  61245148
68,  1.660445462,  183052937,  59079469
69,  1.687607276,  189377093,  60919704
70,  1.670434531,  184717803,  60185465
71,  1.690751107,  189993732,  61004661
72,  1.676313604,  186204011,  60673469
73,  1.678588386,  185316526,  60201411
74,  1.666606563,  183589442,  59519746
75,  1.683974821,  186054372,  60128345
76,  1.656827875,  181589813,  58357088
77,  1.685689441,  187231288,  60144010
78,  1.668780550,  183053980,  59727208
79,  1.690832669,  187814506,  60269916
80,  1.686768904,  185398485,  61722584
81,  1.688889061,  184608281,  61226117
82,  1.679860143,  183081430,  60688258
83,  1.694349227,  185323275,  61176705
84,  1.669107005,  181297913,  59567880
85,  1.695076625,  186564852,  61191699
86,  1.681914034,  182654526,  60873615
87,  1.698266672,  186982648,  61111543
88,  1.699065033,  185275876,  63788257
89,  1.699523282,  184714441,  63204467
90,  1.691572825,  183245463,  62752590
91,  1.705291276,  185399814,  63258002
92,  1.683434558,  181657942,  61762427
93,  1.707407726,  186503860,  63399365
94,  1.695891271,  182871728,  62939247
95,  1.711771545,  186932216,  63524198
96,  1.709856711,  184997267,  64737860
97,  1.710363389,  184353398,  64198472
98,  1.704433461,  183122930,  63782136
99,  1.710973060,  185062876,  64185759
100,  1.691618420,  181903561,  62888996
101,  1.710776724,  186162024,  64037356
102,  1.710265284,  183028893,  64796754
103,  1.711235694,  186411894,  63906124
104,  1.711373316,  185219237,  65853879
105,  1.712099998,  184311503,  65368603
106,  1.705972129,  183334921,  64933215
107,  1.715028484,  184884529,  65268372
