b,  time,  L1-dcache-load-misses,  LLC-load-misses
229,  1.714256638,  253719868,  73738304
230,  1.711999138,  251929996,  73646196
231,  1.716409243,  259963145,  73798528
232,  1.708181077,  255400055,  72361310
233,  1.713767111,  261301006,  73328378
234,  1.721061635,  266796909,  73645973
235,  1.717547930,  267401508,  73616138
236,  1.719528882,  270957629,  73147827
237,  1.719001168,  274144541,  73625991
238,  1.719003688,  272347377,  73417135
239,  1.720571311,  280187762,  73363233
240,  1.721223274,  278035621,  73878003
241,  1.724185340,  281850901,  73556861
242,  1.723596599,  283608548,  73274612
243,  1.726033666,  288668752,  73491356
244,  1.721173780,  288548674,  72929759
245,  1.729269001,  294074378,  73166035
246,  1.727150066,  294602496,  73262818
247,  1.730039048,  300376869,  73142470
248,  1.720256852,  297152241,  72086813
249,  1.727279719,  303056657,  73192761
250,  1.724843647,  304462967,  73119457
251,  1.729947766,  308675567,  73179937
252,  1.727417495,  308935516,  72563500
253,  1.733026886,  315110753,  73118135
254,  1.733691999,  315284779,  72988844
255,  1.736356338,  320400625,  72774543
256,  1.728709854,  317070818,  71886304
257,  1.738707356,  325326011,  73190629
258,  1.741804278,  327419746,  72905514
259,  1.743048257,  334211934,  72771746
260,  1.738462862,  336502068,  72362879
261,  1.746786568,  344523096,  72740997
262,  1.745284354,  344341760,  72566235
263,  1.748678178,  352702540,  72429144
264,  1.740212663,  352351495,  71585570
265,  1.753141938,  360357032,  72545538
266,  1.757759378,  364805133,  72410355
267,  1.756396599,  369576164,  72171188
268,  1.754106913,  372188355,  71902209
269,  1.764355375,  379799708,  72193156
270,  1.760729153,  380933011,  72070483
271,  1.768212161,  388861205,  71851804
272,  1.756444240,  389912212,  71204249
273,  1.770700661,  397440348,  72091949
274,  1.772214475,  398978959,  71917768
275,  1.772425524,  405800953,  71758768
276,  1.772166879,  408725732,  71372728
277,  1.778733526,  415785206,  71688239
278,  1.776114191,  415632846,  71557595
279,  1.783227015,  421887621,  71283758
280,  1.772582826,  423772235,  70283015
281,  1.784441656,  430358942,  71175991
282,  1.786573717,  433034538,  71101287
283,  1.787765520,  436368797,  70881040
284,  1.783188657,  439475756,  70238460
285,  1.789147362,  445568623,  70567406
286,  1.788213085,  447950422,  70638077
287,  1.791588774,  451422019,  70375769
288,  1.776152963,  452627999,  69529168
289,  1.790826255,  454809758,  70291094
290,  1.780771114,  455377987,  70304092
291,  1.794976996,  455088200,  70402441
292,  1.788491977,  453659844,  70099420
293,  1.791863144,  455589260,  70149707
294,  1.794091023,  456284013,  70384907
295,  1.796771010,  457714926,  70255137
296,  1.786166169,  453978745,  69739311
297,  1.794818875,  454832001,  70389335
298,  1.795373745,  455801637,  70291674
299,  1.794339291,  456585827,  70303147
300,  1.790672323,  456938650,  70062813
