b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.356688407,  451746856,  42356066
2,  2.021858536,  288388907,  42358326
3,  1.784209232,  317650420,  42537675
4,  1.747395587,  268347943,  42358217
5,  1.706526739,  265258852,  42679914
6,  1.716384882,  244904669,  42507529
7,  1.691816199,  236706166,  42516594
8,  1.700224267,  235586252,  42519005
9,  1.632555118,  219479248,  42469725
10,  1.613851646,  210431803,  42414098
11,  1.621841392,  208146170,  42477645
12,  1.608512467,  197311136,  42386568
13,  1.603723264,  201125115,  42493267
14,  1.587411919,  196457532,  42521354
15,  1.583183947,  195826329,  42511887
16,  1.560849449,  195655201,  42419279
17,  1.629668198,  186035467,  42511020
18,  1.535246815,  187186600,  42460884
19,  1.629908224,  181880049,  42473486
20,  1.527732959,  181942436,  42446097
21,  1.654348669,  180362944,  42449720
22,  1.535268400,  182976068,  42482450
23,  1.668477877,  179059633,  42493441
24,  1.545219057,  184568750,  42488335
25,  1.627883884,  184656448,  48056710
26,  1.634319802,  175768154,  42512791
27,  1.619558193,  183126800,  47879253
28,  1.577032941,  172231113,  42563174
29,  1.617718800,  182862260,  47600337
30,  1.513137843,  175527685,  42650003
31,  1.642381153,  183293979,  47710772
32,  1.571980103,  166089668,  42559437
33,  1.616992957,  180119674,  46995534
34,  1.632876184,  176143934,  42887835
35,  1.619008769,  181586428,  47085878
36,  1.581588435,  174545364,  42956850
37,  1.619768131,  185014678,  47124575
38,  1.621304209,  178824627,  43207868
39,  1.629124238,  187826234,  47353399
40,  1.606558319,  188347701,  50063108
41,  1.620731864,  186924567,  49887502
42,  1.643473959,  184067736,  43759310
43,  1.637637053,  189706917,  50318625
44,  1.595545726,  182877850,  43991452
45,  1.644585905,  192695631,  50648106
46,  1.645180493,  186541888,  44821987
47,  1.654996719,  193467460,  51212917
48,  1.596449237,  190898078,  45783615
49,  1.639621340,  188957295,  53343407
50,  1.650535542,  185938526,  45718871
51,  1.655838654,  189706881,  53628379
52,  1.605651059,  182498944,  45551759
53,  1.661767004,  191309607,  53779005
54,  1.658485588,  184561743,  46646360
55,  1.664141547,  191438633,  53753942
56,  1.630436343,  178870566,  56012828
57,  1.663507225,  189184800,  59156017
58,  1.659726823,  183303824,  47457462
59,  1.674925860,  189966202,  59885615
60,  1.615517436,  180153697,  47490136
61,  1.684358308,  191263521,  60124030
62,  1.673745337,  182054223,  48652608
63,  1.685638526,  191631984,  60056370
64,  1.594905073,  175216648,  46418919
65,  1.678093439,  187705467,  61076012
66,  1.669493155,  185446243,  60366581
67,  1.685202045,  188396890,  61326504
68,  1.658678160,  183077461,  59162332
69,  1.685762799,  189375655,  60984421
70,  1.667100684,  184716104,  60223108
71,  1.688238922,  189991438,  61085492
72,  1.673261988,  186218079,  60705386
73,  1.676738021,  185350608,  60277470
74,  1.665240326,  183602432,  59646910
75,  1.680752160,  186045441,  60192693
76,  1.653930177,  181597138,  58469845
77,  1.685456403,  187252930,  60310574
78,  1.669903594,  183063291,  59884142
79,  1.691823718,  187828872,  60437312
80,  1.686808267,  185427928,  61924527
81,  1.688119891,  184605784,  61389177
82,  1.679663290,  183099600,  60891042
83,  1.694041967,  185340579,  61350483
84,  1.669214215,  181319857,  59746005
85,  1.696673112,  186568795,  61358039
86,  1.683022549,  182651670,  61059551
87,  1.698983560,  186974564,  61316817
88,  1.699173097,  185291611,  64046834
89,  1.700272593,  184734671,  63450162
90,  1.692730115,  183255797,  62988586
91,  1.706691637,  185434926,  63487030
92,  1.685654746,  181696382,  62039170
93,  1.712444829,  186531884,  63711098
94,  1.697857413,  182866440,  63189212
95,  1.714660863,  186930638,  63825563
96,  1.711075742,  185017624,  65003463
97,  1.711780897,  184371039,  64534277
98,  1.705646676,  183137700,  64093429
99,  1.715758819,  185079940,  64464831
100,  1.695972891,  181918462,  63213653
101,  1.714955707,  186192169,  64356261
102,  1.713085996,  183040533,  65103004
103,  1.713790596,  186427596,  64180613
104,  1.715644323,  185274106,  66255236
105,  1.715342541,  184338328,  65657293
106,  1.708165622,  183366498,  65288262
107,  1.716841709,  184898581,  65591361
108,  1.698446973,  182063438,  64312069
109,  1.712001903,  185929803,  65231864
110,  1.706059092,  183061446,  65292800
111,  1.711892904,  186334911,  65154854
112,  1.690368663,  180316814,  64838106
113,  1.717404014,  185506276,  67872319
114,  1.710826729,  184230104,  67278352
115,  1.727663880,  186050602,  67670815
116,  1.703199237,  183003424,  66531429
117,  1.716342623,  187000972,  67414170
118,  1.709715081,  184105994,  67420183
119,  1.716800776,  187622921,  67616738
120,  1.716677718,  185591323,  68871904
121,  1.716166048,  185576815,  68534181
122,  1.712133855,  184401858,  68274522
123,  1.716601767,  186184055,  68616333
124,  1.703732346,  183300956,  67635641
125,  1.716618080,  187127168,  68342556
126,  1.709097993,  184389498,  68092788
127,  1.716072682,  187665517,  68124160
128,  1.690695721,  180569393,  65622293
129,  1.711868941,  185076889,  67758358
130,  1.707393428,  184075424,  67482438
131,  1.710227420,  185906093,  67231431
132,  1.701358668,  183338175,  66821342
133,  1.711873122,  187042745,  67269506
134,  1.705978189,  184482245,  67504918
135,  1.712629641,  187893236,  67331760
136,  1.692654032,  182422110,  66334659
137,  1.712826715,  186575268,  68311058
138,  1.707887312,  185698357,  67973032
139,  1.712834056,  187442744,  68069726
140,  1.701079780,  185043714,  67322131
141,  1.711779266,  188684168,  67725044
142,  1.705664548,  186316975,  67808866
143,  1.712935417,  189736507,  67766799
144,  1.711223002,  187817024,  68785781
145,  1.710575220,  187923287,  68545957
146,  1.709396341,  187121958,  68385283
147,  1.712711525,  189231535,  68421664
148,  1.702463301,  186731835,  67705732
149,  1.711232104,  190052047,  68296292
150,  1.707361456,  187858301,  68477015
151,  1.709956226,  190975635,  68593460
152,  1.703723904,  189326983,  69492630
153,  1.712397490,  189671617,  69179637
154,  1.715432017,  190137565,  69010628
155,  1.712816286,  190698053,  69318262
156,  1.703561321,  188501040,  68544322
157,  1.711229790,  192407109,  69227698
158,  1.714117485,  191137627,  69282680
159,  1.710373002,  193104918,  69437210
160,  1.694497550,  187840218,  68241707
161,  1.711836033,  192068419,  70330887
162,  1.711490475,  191342216,  70244126
163,  1.711798543,  193924649,  70415592
164,  1.704993011,  191712353,  69719583
165,  1.711447088,  195736797,  70575660
166,  1.707687592,  193446583,  70297844
167,  1.711677468,  197215756,  70577956
168,  1.712258455,  195385287,  71066847
169,  1.712583350,  196530250,  70648057
170,  1.709637058,  195963392,  70490764
171,  1.712742137,  198255091,  70857360
172,  1.704139645,  196292203,  69980176
173,  1.711939475,  199587689,  70850634
174,  1.711125392,  198614148,  71085037
175,  1.713072955,  201237330,  71002596
176,  1.711224811,  199614696,  71539090
177,  1.711034875,  200183323,  71232638
