b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.358883333,  451803255,  42393008
2,  2.025353904,  288576026,  42404128
3,  1.786928699,  317686020,  42571551
4,  1.751655672,  268404353,  42399957
5,  1.710412584,  265347966,  42722349
6,  1.718863423,  244905416,  42551845
7,  1.695441724,  236742748,  42558439
8,  1.704304486,  235657050,  42560491
9,  1.636625550,  219526451,  42511207
10,  1.612239407,  210509940,  42449739
11,  1.624607787,  208189529,  42510665
12,  1.613110204,  197376302,  42431874
13,  1.610525122,  201195366,  42529194
14,  1.590138609,  196509091,  42560271
15,  1.587035037,  195907625,  42555371
16,  1.563864734,  195758872,  42467730
17,  1.634756635,  186087714,  42547128
18,  1.538984318,  187241890,  42503307
19,  1.633775845,  181923999,  42508213
20,  1.532544426,  182002444,  42485070
21,  1.660518689,  180855556,  42496076
22,  1.540399085,  183010073,  42533848
23,  1.671925811,  179108729,  42540989
24,  1.549385247,  184619244,  42552280
25,  1.631663653,  184380568,  48066435
26,  1.639403460,  175792658,  42577421
27,  1.629897899,  183210681,  47944163
28,  1.584546396,  172261675,  42623778
29,  1.623435954,  182968085,  47685458
30,  1.627018322,  175608414,  42721229
31,  1.648436719,  183370383,  47826533
32,  1.579229262,  166123321,  42617505
33,  1.623612706,  180236333,  47113737
34,  1.637691166,  176201931,  42962505
35,  1.625227926,  181680016,  47231232
36,  1.586732913,  174603003,  43032125
37,  1.628154689,  185165416,  47247311
38,  1.630734403,  178884035,  43307417
39,  1.635400750,  187908550,  47486906
40,  1.613842175,  188439391,  50197412
41,  1.628362103,  187012057,  50016879
42,  1.646865012,  184111938,  43862510
43,  1.645697036,  189773357,  50447938
44,  1.602654238,  182956537,  44045826
45,  1.651444626,  192788659,  50761128
46,  1.648583182,  186643825,  44926071
47,  1.662083153,  193539274,  51294406
48,  1.604832506,  190964416,  45885763
49,  1.650200159,  189027109,  53397433
50,  1.653591985,  185986183,  45778503
51,  1.660771545,  189745951,  53665932
52,  1.609840127,  182563865,  45643383
53,  1.666624851,  191349340,  53814963
54,  1.662537128,  184616333,  46680910
55,  1.673182911,  191519992,  53796887
56,  1.638730324,  178888928,  56040890
57,  1.671089985,  189209390,  59216133
58,  1.661729883,  183317630,  47486721
59,  1.680979490,  190018523,  59946607
60,  1.621449152,  180208054,  47528952
61,  1.688891480,  191322271,  60171730
62,  1.679363310,  182109403,  48679031
63,  1.692360319,  191705220,  60102274
64,  1.590851723,  175251812,  46447673
65,  1.682745388,  187782337,  61176867
66,  1.668481118,  185493831,  60387748
67,  1.689933462,  188434006,  61395458
68,  1.664259518,  183137340,  59231275
69,  1.689247231,  189430539,  61040972
70,  1.672961761,  184782043,  60250794
71,  1.693698795,  190091448,  61158531
72,  1.678221183,  186266992,  60742965
73,  1.681006452,  185393219,  60360168
74,  1.670030029,  183670824,  59730048
75,  1.686131457,  186108080,  60287084
76,  1.662403406,  181653136,  58564524
77,  1.692172709,  187301952,  60355293
78,  1.673996566,  183116293,  59949346
79,  1.697628085,  187896942,  60490727
80,  1.689325095,  185461157,  61975813
81,  1.692665023,  184654125,  61440887
82,  1.685623337,  183171960,  60921865
83,  1.699767383,  185394645,  61396666
84,  1.675835957,  181389447,  59834240
85,  1.701789943,  186623015,  61411782
86,  1.688295480,  182710949,  61120907
87,  1.705957666,  187044885,  61356791
88,  1.703424537,  185341714,  64052453
89,  1.707025606,  184795117,  63486193
90,  1.697816212,  183321699,  63049661
91,  1.711821418,  185475551,  63505628
92,  1.689896617,  181744652,  62075573
93,  1.716360749,  186566440,  63729076
