b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.356434971,  451720840,  42346754
2,  2.021759003,  288373767,  42354349
3,  1.783071102,  317616279,  42525006
4,  1.748052046,  268377944,  42354801
5,  1.706645171,  265275607,  42674849
6,  1.714917531,  244863395,  42502768
7,  1.692267510,  236692454,  42511375
8,  1.698311875,  235593021,  42508652
9,  1.632106355,  219455521,  42464501
10,  1.612751133,  210438959,  42401975
11,  1.621890988,  208124042,  42465576
12,  1.608330504,  197309563,  42382593
13,  1.603709747,  201122587,  42488889
14,  1.585876747,  196449297,  42516351
15,  1.583626839,  195828188,  42504745
16,  1.562471495,  195641207,  42418887
17,  1.628962311,  186017950,  42525821
18,  1.532800129,  187187027,  42452568
19,  1.628109716,  181844621,  42463514
20,  1.528824385,  181950847,  42438345
21,  1.654286630,  180367140,  42442959
22,  1.534597620,  182955033,  42476149
23,  1.666744036,  179063507,  42484024
24,  1.546235474,  184573598,  42486801
25,  1.624682307,  184324285,  47998952
26,  1.631487801,  175742153,  42508448
27,  1.618387971,  183124443,  47868763
28,  1.575104548,  172198728,  42550236
29,  1.616534862,  182893297,  47589289
30,  1.619062677,  175534240,  42646228
31,  1.640898333,  183224067,  47717327
32,  1.570326778,  166053946,  42547164
33,  1.615827913,  180163088,  46998176
34,  1.632742945,  176137606,  42864911
35,  1.620193324,  181665617,  47097142
36,  1.580263763,  174522157,  42944509
37,  1.617217251,  185088892,  47110944
38,  1.622560378,  178811867,  43202657
39,  1.627881437,  187829680,  47345595
40,  1.605547837,  188337171,  50035535
41,  1.619493903,  186949347,  49876869
42,  1.643276094,  184055737,  43735472
43,  1.637772900,  189677772,  50314479
44,  1.596686291,  182869256,  43956355
45,  1.642364250,  192671391,  50638484
46,  1.642849706,  186539955,  44801343
47,  1.652636617,  193444785,  51204449
48,  1.597126595,  190887903,  45765364
49,  1.639565273,  188967269,  53308702
50,  1.647789512,  185920955,  45702905
51,  1.654919876,  189680243,  53573201
52,  1.605903068,  182502936,  45539528
53,  1.734673417,  191169958,  53757925
54,  1.659329264,  184560723,  46619602
55,  1.666970091,  191432338,  53723495
56,  1.629342298,  178859324,  55976393
57,  1.663770533,  189184153,  59161147
58,  1.656728741,  183273240,  47419001
59,  1.675119172,  189950635,  59839125
60,  1.614567773,  180161246,  47446779
61,  1.681193310,  191220845,  60085432
62,  1.673759655,  182065385,  48635651
63,  1.686896819,  191617895,  60014461
64,  1.591548613,  175193919,  46365997
65,  1.678214403,  187702301,  61058066
66,  1.670207958,  185434910,  60338080
67,  1.683847353,  188353072,  61296548
68,  1.659707736,  183057341,  59137188
69,  1.683069528,  189349954,  60964160
70,  1.666069478,  184671868,  60175310
71,  1.687588840,  189993150,  61049608
72,  1.673631607,  186193765,  60677607
73,  1.675829707,  185330081,  60212819
74,  1.561544750,  183586817,  59624784
