b,  time,  L1-dcache-load-misses,  LLC-load-misses
1,  2.357881537,  451832204,  42350032
2,  2.028548833,  288474879,  42355349
3,  1.784838646,  317742714,  42523810
4,  1.750720839,  268470809,  42356088
5,  1.707651453,  265362498,  42677426
6,  1.719118459,  245008150,  42504862
7,  1.694142958,  236879569,  42513585
8,  1.701501851,  235709544,  42510972
9,  1.635261923,  219566646,  42466703
10,  1.614277850,  210532955,  42403060
11,  1.623743740,  208237168,  42471646
12,  1.612682533,  197424190,  42385857
13,  1.606053401,  201206547,  42489797
14,  1.589964503,  196532735,  42519035
15,  1.586264902,  195940338,  42508949
16,  1.562332462,  195736039,  42417607
17,  1.631538595,  186096107,  42505600
18,  1.538600188,  187300420,  42460093
19,  1.630771179,  181937801,  42458914
20,  1.530448472,  182036763,  42440322
21,  1.657785085,  180448644,  42444823
22,  1.536832855,  183063837,  42487755
23,  1.672487379,  179150540,  42491653
24,  1.547279254,  184647353,  42500000
25,  1.624243728,  184410883,  47994175
26,  1.636432161,  175862721,  42519209
27,  1.621977996,  183211407,  47859216
28,  1.577912864,  172295604,  42568222
29,  1.618576437,  182962687,  47580242
30,  1.621159978,  175624453,  42670658
31,  1.645234185,  183413585,  47714028
32,  1.577026140,  166168272,  42564827
33,  1.617922993,  180200374,  46988824
34,  1.635302815,  176232256,  42906593
35,  1.621517447,  181742692,  47100801
36,  1.582866198,  174620874,  42976628
37,  1.621544400,  185132578,  47119219
38,  1.624434394,  178903730,  43248620
39,  1.628546278,  187915322,  47346397
40,  1.610447872,  188460138,  50091810
41,  1.622459950,  186991535,  49869127
42,  1.645572729,  184139270,  43788823
43,  1.640512227,  189802457,  50309192
44,  1.598607115,  182967921,  43971214
45,  1.647324213,  192792814,  50637714
46,  1.646426290,  186642084,  44830257
47,  1.653896738,  193536803,  51173897
48,  1.600399690,  190981208,  45792758
49,  1.645713689,  189059538,  53276122
50,  1.649114846,  186023793,  45677998
51,  1.658800064,  189800603,  53546786
52,  1.606902643,  182572646,  45511618
53,  1.662883377,  191382549,  53716274
54,  1.660916369,  184654659,  46567681
55,  1.668454365,  191526391,  53738505
56,  1.633997256,  178941514,  55938766
57,  1.666710737,  189286446,  59170341
58,  1.661393534,  183360211,  47418881
59,  1.678308661,  190069720,  59873178
60,  1.616998844,  180243624,  47411419
61,  1.684784863,  191343718,  60108776
62,  1.677104362,  182180814,  48603534
63,  1.689409053,  191714526,  60023420
64,  1.595126990,  175288061,  46374615
65,  1.683614689,  187805143,  61096450
66,  1.672150975,  185523406,  60315034
67,  1.689202180,  188478047,  61293409
68,  1.662128574,  183155484,  59124025
69,  1.687452192,  189434755,  60945341
70,  1.670421378,  184781786,  60159470
71,  1.690624394,  190065162,  61038677
72,  1.674739668,  186277526,  60640659
73,  1.679022910,  185424145,  60207528
74,  1.666498355,  183680878,  59570020
75,  1.683523945,  186143594,  60129061
76,  1.656704434,  181650529,  58409100
77,  1.685175623,  187330379,  60173131
78,  1.672414555,  183163773,  59795509
79,  1.691488273,  187896981,  60314045
80,  1.686106890,  185465610,  61793608
81,  1.686487896,  184687541,  61253037
82,  1.679539547,  183174363,  60747419
83,  1.695192461,  185413106,  61198654
84,  1.670622773,  181387815,  59620996
85,  1.696541171,  186628381,  61211789
86,  1.682615191,  182729237,  60902275
87,  1.697870861,  187071039,  61154920
88,  1.698218805,  185346898,  63852313
89,  1.700244120,  184795121,  63242717
90,  1.691409751,  183327582,  62808289
91,  1.706358245,  185504970,  63289079
92,  1.684601656,  181746544,  61798041
93,  1.708874960,  186592533,  63466722
94,  1.697637221,  182958512,  63006424
95,  1.713153798,  187026710,  63582550
96,  1.708539491,  185081393,  64751546
97,  1.710895747,  184446381,  64246390
98,  1.703767835,  183212810,  63834722
99,  1.714910946,  185141421,  64210477
100,  1.694138245,  181978553,  62925697
101,  1.711166095,  186227366,  64075757
102,  1.711738818,  183102744,  64845030
103,  1.712274751,  186485962,  63909579
104,  1.713805671,  185324329,  65921554
105,  1.713806687,  184394047,  65395781
106,  1.706132526,  183412156,  64927688
107,  1.715320184,  184958719,  65280030
108,  1.696775475,  182106229,  64023586
109,  1.709258846,  185972725,  64960505
110,  1.705467638,  183112836,  64952729
111,  1.710840832,  186373420,  64893491
112,  1.687945017,  180294440,  64449527
113,  1.717408747,  185487771,  67570304
114,  1.709230272,  184226412,  66897781
115,  1.716490955,  186077270,  67365156
116,  1.700914593,  183017704,  66219680
117,  1.714395524,  187024367,  67168861
118,  1.707758610,  184112088,  67064298
119,  1.716115214,  187652983,  67334560
120,  1.715688893,  185566150,  68592653
121,  1.714448562,  185567126,  68238060
